Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Marquinhos,Central Midfield,"Jun 15, 1989 ",34,Brazil,Brazil,Rio de Janeiro,"1,70",-,RM   LM,Brazil,,RM,LM
,Bruno Tiago,Central Midfield,"Mar 28, 1989 ",34,Brazil,Brazil,Sao Luis,"1,71",-,DM,Brazil,,DM,
,Bruno,Central Midfield,"Feb 5, 1989 ",35,Brazil,Brazil,Andradas,"1,74",-,LM   RM,Brazil,,LM,RM
,Juninho,Central Midfield,"Aug 1, 1989 ",34,Brazil,Brazil,Sao Jose dos Campos,"1,73",-,DM   AM,Brazil,,DM,AM
,Rodrigo Possebon,Central Midfield,"Feb 13, 1989 ",35,"Italy, Brazil",Brazil,Sapucaia do Sul,"1,83",-,DM,Italy, Brazil,DM,
8.0,Bruno Henrique,Central Midfield,"Oct 21, 1989 ",34,"Brazil, Italy",Brazil,Apucarana,"1,80",€600k,DM   AM,Brazil, Italy,DM,AM
18.0,Ricardinho,Central Midfield,"Mar 27, 1989 ",34,Brazil,Brazil,Itaberai,"1,74",€250k,DM   AM,Brazil,,DM,AM
,Renê Júnior,Central Midfield,"Sep 16, 1989 ",34,Brazil,Brazil,Rio de Janeiro,"1,80",€200k,DM   AM,Brazil,,DM,AM
88.0,Ulisses Oliveira,Central Midfield,"Mar 25, 1989 ",34,"Brazil, Portugal",Brazil,Belo Horizonte,"1,85",€50k,AM   DM,Brazil, Portugal,AM,DM
,Rafael Tchuca,Central Midfield,"Jan 3, 1989 ",35,Brazil,Brazil,,"1,79",-,DM,Brazil,,DM,
,Eduardo,Central Midfield,"Apr 2, 1989 ",34,Brazil,Brazil,Rio Branco,"1,78",-,AM   CF,Brazil,,AM,CF
,Tufy Pina,Central Midfield,"Mar 26, 1989 ",34,Brazil,Brazil,Aracati,"1,81",-,DM,Brazil,,DM,
,Diego Zilio,Central Midfield,"Jul 23, 1989 ",34,"Brazil, Italy",Brazil,Garibaldi,,-,AM,Brazil, Italy,AM,
,Romário Pires,Central Midfield,"Jan 16, 1989 ",35,Brazil,Brazil,Rio de Janeiro,"1,82",-,DM   CB,Brazil,,DM,CB
,Marco Aurelio,Central Midfield,"Feb 9, 1989 ",35,Brazil,Brazil,Caetanopolis,"1,70",-,AM   LM,Brazil,,AM,LM
,Paulinho,Central Midfield,"May 10, 1989 ",34,Brazil,Brazil,Sao Paulo,"1,72",-,DM,Brazil,,DM,
,Byro,Central Midfield,"Jan 27, 1989 ",35,"Brazil, Italy",Brazil,Maraba,"1,77",-,RM   LM,Brazil, Italy,RM,LM
15.0,Fransérgio,Central Midfield,"Oct 18, 1990 ",33,"Brazil, Portugal",Brazil,Rondonopolis,"1,86",€900k,DM   AM,Brazil, Portugal,DM,AM
8.0,Felipe Martins,Central Midfield,"Sep 30, 1990 ",33,"Brazil, Italy",Brazil,Engenheiro Beltrao,"1,73",€350k,DM   AM,Brazil, Italy,DM,AM
,Jean Cleber,Central Midfield,"Apr 29, 1990 ",33,Brazil,Brazil,Santo Andre,"1,80",€200k,AM   DM,Brazil,,AM,DM
14.0,Fellipe Bastos,Central Midfield,"Feb 1, 1990 ",34,Brazil,Brazil,Rio de Janeiro,"1,78",€150k,AM   DM,Brazil,,AM,DM
2.0,Bebeto,Central Midfield,"Jan 1, 1990 ",34,Brazil,Brazil,Lagarto,"1,74",€100k,RB   RW,Brazil,,RB,RW
,Jean,Central Midfield,"Nov 30, 1990 ",33,Brazil,Brazil,,,-,,Brazil,,,
,Micheel,Central Midfield,"Nov 26, 1990 ",33,"Brazil, Spain",Brazil,Rio de Janeiro,"1,80",-,DM   AM,Brazil, Spain,DM,AM
8.0,Tiago Fernandes,Central Midfield,"Nov 20, 1990 ",33,"Brazil, Spain",Brazil,Belo Horizonte,"1,91",-,AM,Brazil, Spain,AM,
,Paulo Mendes,Central Midfield,"May 13, 1990 ",33,"Brazil, United States",Brazil,Goiania,"1,83",-,LM   RM,Brazil, United States,LM,RM
10.0,Nando,Central Midfield,"May 3, 1990 ",33,"Brazil, Italy",Brazil,Sao Paulo,"1,82",-,LM   AM,Brazil, Italy,LM,AM
,Lineker,Central Midfield,"Oct 31, 1990 ",33,Brazil,Brazil,Ipatinga,"1,78",-,,Brazil,,,
,Anderson,Central Midfield,"Dec 11, 1990 ",33,Brazil,Brazil,Parana,"1,84",-,AM,Brazil,,AM,
,Boquita,Central Midfield,"Apr 7, 1990 ",33,Brazil,Brazil,Sao Paulo,"1,79",-,AM,Brazil,,AM,
8.0,Lucas Souza,Central Midfield,"Jul 4, 1990 ",33,"Brazil, Portugal",Brazil,Santo Andre,"1,86",€450k,DM   AM,Brazil, Portugal,DM,AM
,Camacho,Central Midfield,"Mar 2, 1990 ",34,Brazil,Brazil,Rio de Janeiro,"1,80",€300k,DM   AM,Brazil,,DM,AM
6.0,Wellington Priori,Central Midfield,"Feb 21, 1990 ",34,Brazil,Brazil,Sao Paulo,"1,90",€175k,AM   DM,Brazil,,AM,DM
10.0,André Mensalão,Central Midfield,"Jun 21, 1990 ",33,Brazil,Brazil,Belem,"1,74",€125k,AM   LM,Brazil,,AM,LM
,Lucas Finazzi,Central Midfield,"Aug 18, 1990 ",33,"Brazil, Italy",Brazil,Cuiaba,"1,79",€50k,,Brazil, Italy,,
,Nildo,Central Midfield,"Sep 17, 1990 ",33,Brazil,Brazil,Maragogi,"1,79",-,,Brazil,,,
10.0,Andrey Coutinho,Central Midfield,"Jan 12, 1990 ",34,Brazil,Brazil,,"1,75",-,DM,Brazil,,DM,
,Diego Lorenzi,Central Midfield,"Jan 27, 1990 ",34,"Brazil, Italy",Brazil,Xanxere,"1,83",-,DM   AM,Brazil, Italy,DM,AM
,Sato,Central Midfield,"Feb 19, 1990 ",34,Brazil,Brazil,Sao Paulo,"1,80",-,AM,Brazil,,AM,
,Renato Augusto,Central Midfield,"Jul 17, 1990 ",33,Brazil,Brazil,Bom Despacho,"1,82",-,DM,Brazil,,DM,
,Maicon,Central Midfield,"Aug 3, 1990 ",33,Brazil,Brazil,Ariquemes,,-,RM   RW,Brazil,,RM,RW
,Medina,Central Midfield,"Apr 23, 1990 ",33,Brazil,Brazil,Jaragua do Sul,"1,72",-,RB   RW,Brazil,,RB,RW
6.0,João Paulo,Central Midfield,"Mar 8, 1991 ",33,Brazil,Brazil,Rio Grande do Sul,"1,71",€2.00m,AM   RM,Brazil,,AM,RM
,Raphael Augusto,Central Midfield,"Mar 6, 1991 ",33,Brazil,Brazil,Rio de Janeiro,"1,81",€250k,DM   AM,Brazil,,DM,AM
,Zé Eduardo,Central Midfield,"Aug 16, 1991 ",32,Brazil,Brazil,Uberaba,"1,86",€175k,AM   DM,Brazil,,AM,DM
6.0,Bruninho Araújo,Central Midfield,"May 2, 1991 ",32,Brazil,Brazil,Vila Velha,"1,80",€125k,DM,Brazil,,DM,
,Marcos Vinicius,Central Midfield,N/A ,32,Brazil,Brazil,,"1,77",-,LM,Brazil,,LM,
,Ruan,Central Midfield,"Sep 11, 1991 ",32,Brazil,Brazil,,,-,,Brazil,,,
,Felipe Recife,Central Midfield,"Sep 29, 1991 ",32,Brazil,Brazil,Recife,"1,87",-,,Brazil,,,
,Samu Alves,Central Midfield,"Jun 14, 1991 ",32,Brazil,Brazil,Belo Horizonte,"1,73",-,DM,Brazil,,DM,
,Filipe Mello,Central Midfield,"Apr 13, 1991 ",32,Brazil,Brazil,Porto Alegre,"1,80",-,AM,Brazil,,AM,
,Marcelo,Central Midfield,"Feb 7, 1991 ",33,Brazil,Brazil,Rio de Janeiro,"1,76",-,,Brazil,,,
,Gerson Belão,Central Midfield,"Jun 14, 1991 ",32,Brazil,Brazil,Rio de Janiero,"1,76",-,AM   RB,Brazil,,AM,RB
,João Vitor,Central Midfield,"Dec 1, 1991 ",32,Brazil,Brazil,Caratinga,"1,78",-,DM,Brazil,,DM,
,Renan Wagner,Central Midfield,"Dec 19, 1991 ",32,"Brazil, Germany",Brazil,Blumenau,"1,80",-,LM,Brazil, Germany,LM,
8.0,Neto,Central Midfield,"Sep 2, 1991 ",32,Brazil,Brazil,Junqueiropolis,"1,81",€250k,AM   DM,Brazil,,AM,DM
8.0,Igor Henrique,Central Midfield,"Dec 20, 1991 ",32,Brazil,Brazil,Castanhal,"1,83",€200k,DM   AM,Brazil,,DM,AM
5.0,Marcelo Muniz,Central Midfield,"Jan 14, 1991 ",33,"Brazil, Portugal",Brazil,Niteroi,"1,80",€150k,DM,Brazil, Portugal,DM,
5.0,Alvaro Iuliano,Central Midfield,"Jun 6, 1991 ",32,"Brazil, Italy",Brazil,Ribeirao Preto,"1,78",€100k,DM,Brazil, Italy,DM,
12.0,Roberson,Central Midfield,"Jun 11, 1991 ",32,Brazil,Brazil,Roseira,"1,77",-,,Brazil,,,
12.0,Jair,Central Midfield,"Jan 10, 1991 ",33,"Brazil, Paraguay",Brazil,Foz do Iguacu,"1,75",-,DM,Brazil, Paraguay,DM,
,Evair,Central Midfield,"Dec 10, 1991 ",32,Brazil,Brazil,Aracatuba,"1,76",-,AM,Brazil,,AM,
,Ruan Teixeira,Central Midfield,"Jan 7, 1991 ",33,Brazil,Brazil,Salvador,"1,71",-,,Brazil,,,
,Fernandinho,Central Midfield,"Jun 1, 1991 ",32,Brazil,Brazil,Recife,"1,74",-,LB   LM,Brazil,,LB,LM
,Wellington Pessoa,Central Midfield,"Feb 18, 1991 ",33,Brazil,Brazil,Acarau,"1,73",-,DM,Brazil,,DM,
,Milton Júnior,Central Midfield,"Mar 27, 1991 ",32,Brazil,Brazil,Nova Andradina,"1,85",-,DM,Brazil,,DM,
,Rafael Costa,Central Midfield,"Jan 19, 1991 ",33,"Brazil, Italy",Brazil,Araras,"1,83",-,LB   DM,Brazil, Italy,LB,DM
49.0,Patrick,Central Midfield,"Jul 29, 1992 ",31,Brazil,Brazil,Rio de Janeiro,"1,76",€2.20m,AM   DM,Brazil,,AM,DM
8.0,Diego Pituca,Central Midfield,"Aug 15, 1992 ",31,Brazil,Brazil,Mogi Guacu,"1,78",€1.60m,DM,Brazil,,DM,
,Matheus Galdezani,Central Midfield,"Mar 13, 1992 ",32,Brazil,Brazil,Limeira,"1,79",€300k,DM   AM,Brazil,,DM,AM
14.0,Fabrício Isidoro,Central Midfield,"Jan 28, 1992 ",32,Brazil,Brazil,Belo Horizonte,"1,72",€250k,DM   AM,Brazil,,DM,AM
,Guga,Central Midfield,"Aug 7, 1992 ",31,Brazil,Brazil,Vargem Grande Paulista,,-,,Brazil,,,
,Jessé Boaventura,Central Midfield,"Jan 21, 1992 ",32,Brazil,Brazil,,"1,91",-,DM,Brazil,,DM,
,Douglas,Central Midfield,"May 9, 1992 ",31,Brazil,Brazil,Rio Grande do Sul,"1,85",-,,Brazil,,,
,Alan Carlos,Central Midfield,"Mar 17, 1992 ",31,Brazil,Brazil,,,-,,Brazil,,,
,Robson,Central Midfield,"Feb 26, 1992 ",32,Brazil,Brazil,Erechim,"1,80",-,DM,Brazil,,DM,
,Wellisdey,Central Midfield,"Oct 26, 1992 ",31,Brazil,Brazil,,"1,75",-,AM,Brazil,,AM,
,Felipe Lucho,Central Midfield,"Oct 17, 1992 ",31,"Brazil, Italy",Brazil,Sao Bernardo do Campo,"1,82",-,,Brazil, Italy,,
,Rodrigo Albatroz,Central Midfield,"Jun 8, 1992 ",31,Brazil,Brazil,Rio de Janeiro,"1,76",-,DM   AM,Brazil,,DM,AM
,Luizinho,Central Midfield,"May 4, 1992 ",31,"Brazil, Italy",Brazil,Curitiba,"1,67",-,RM   LM,Brazil, Italy,RM,LM
6.0,Tchê Tchê,Central Midfield,"Aug 30, 1992 ",31,Brazil,Brazil,Sao Paulo,"1,75",€1.80m,DM   RB,Brazil,,DM,RB
,Ewerton,Central Midfield,"Dec 1, 1992 ",31,Brazil,Brazil,Sao Paulo,"1,81",€550k,AM   DM,Brazil,,AM,DM
10.0,Tomás Bastos,Central Midfield,"Apr 30, 1992 ",31,Brazil,Brazil,Araguaina,"1,75",€300k,AM   DM,Brazil,,AM,DM
,Neto Paraíba,Central Midfield,"Jul 2, 1992 ",31,Brazil,Brazil,Joao Pessoa,"1,79",€50k,AM   RM,Brazil,,AM,RM
,Marcos Silva,Central Midfield,"Feb 22, 1992 ",32,Brazil,Brazil,Costa Rica,"1,80",-,RM   RW,Brazil,,RM,RW
,Batata,Central Midfield,"Sep 26, 1992 ",31,Brazil,Brazil,,"1,70",-,RB,Brazil,,RB,
,Fernandinho,Central Midfield,"Dec 8, 1992 ",31,Brazil,Brazil,Manaus,,-,,Brazil,,,
,Miller,Central Midfield,"Nov 6, 1992 ",31,Brazil,Brazil,,"1,77",-,AM,Brazil,,AM,
,Guilherme Falcão,Central Midfield,"Feb 17, 1992 ",32,Brazil,Brazil,Brasilia,,-,,Brazil,,,
,Arthur,Central Midfield,"Jan 10, 1992 ",32,Brazil,Brazil,Irupi,"1,74",-,AM,Brazil,,AM,
,Amilton Filho,Central Midfield,"Apr 27, 1992 ",31,"Belize, Brazil",Brazil,Brasilia,"1,68",-,,Belize, Brazil,,
,Roger Bissi,Central Midfield,"Apr 22, 1992 ",31,Brazil,Brazil,Braganey,"1,75",-,,Brazil,,,
,Caio,Central Midfield,"Oct 15, 1992 ",31,"Spain, Brazil",Brazil,Panca,"1,82",-,AM,Spain, Brazil,AM,
,Juninho,Central Midfield,"Aug 5, 1992 ",31,Brazil,Brazil,Presidente Alves,,-,AM   DM,Brazil,,AM,DM
,Lucas Mineiro,Central Midfield,"Jun 16, 1992 ",31,Brazil,Brazil,Montes Claros,"1,73",-,DM   AM,Brazil,,DM,AM
,Gabriel Greener,Central Midfield,"Jan 24, 1992 ",32,"Israel, Brazil",Brazil,Rio de Janeiro,,-,RM   RW,Israel, Brazil,RM,RW
,Robson,Central Midfield,"Jul 6, 1992 ",31,Brazil,Brazil,Lages,"1,74",-,AM   RW,Brazil,,AM,RW
10.0,Caleb,Central Midfield,"Nov 9, 1992 ",31,Brazil,Brazil,Belo Horizonte,"1,72",-,RW   AM,Brazil,,RW,AM
,Cristhian,Central Midfield,"Feb 27, 1992 ",32,Brazil,Brazil,Parana,"1,92",-,,Brazil,,,
,Augusto,Central Midfield,"Aug 6, 1992 ",31,Brazil,Brazil,Porto Alegre,"1,78",-,DM,Brazil,,DM,
35.0,Fred,Central Midfield,"Mar 5, 1993 ",31,Brazil,Brazil,Belo Horizonte,"1,69",€19.00m,AM   DM,Brazil,,AM,DM
22.0,Gabriel Pires,Central Midfield,"Sep 18, 1993 ",30,"Brazil, Portugal",Brazil,Rio de Janeiro,"1,87",€3.00m,AM   DM,Brazil, Portugal,AM,DM
25.0,Alisson,Central Midfield,"Jun 25, 1993 ",30,Brazil,Brazil,Rio Pomba,"1,74",€1.50m,AM   LW,Brazil,,AM,LW
17.0,Ramiro,Central Midfield,"May 22, 1993 ",30,"Brazil, Italy",Brazil,Gramado,"1,69",€1.20m,DM,Brazil, Italy,DM,
15.0,Lucas Cândido,Central Midfield,"Dec 25, 1993 ",30,Brazil,Brazil,Uberlandia,"1,78",€550k,DM   LB,Brazil,,DM,LB
14.0,Gladestony,Central Midfield,"Aug 5, 1993 ",30,"Brazil, Italy",Brazil,Bebedouro,"1,83",€275k,DM,Brazil, Italy,DM,
,Lucas Surcin,Central Midfield,"Dec 3, 1993 ",30,Brazil,Brazil,,"1,73",-,,Brazil,,,
,Cássio Góes,Central Midfield,"Oct 13, 1993 ",30,"Brazil, Spain",Brazil,Sao Roque,"1,83",-,,Brazil, Spain,,
,Henrique Sposito,Central Midfield,"Oct 12, 1993 ",30,Brazil,Brazil,Varginha,,-,,Brazil,,,
8.0,João Paulo,Central Midfield,"Sep 6, 1993 ",30,Brazil,Brazil,Vila Velha,"1,78",-,AM   LW,Brazil,,AM,LW
,Júlio Santana,Central Midfield,"Mar 17, 1993 ",30,Brazil,Brazil,Sao Paulo,"1,84",-,,Brazil,,,
,Luíz Henrique Gregatti,Central Midfield,N/A ,30,,Brazil,Birigui,,-,DM,,,DM,
,Gian,Central Midfield,"May 14, 1993 ",30,Brazil,Brazil,Ribeirao Preto,"1,76",-,,Brazil,,,
8.0,Zé Rafael,Central Midfield,"Jun 16, 1993 ",30,"Brazil, Italy",Brazil,Ponta Grossa,"1,75",€4.50m,DM   AM,Brazil, Italy,DM,AM
11.0,Daniel Bessa,Central Midfield,"Jan 14, 1993 ",31,"Italy, Brazil",Brazil,San Paolo,"1,78",€3.00m,LM   AM,Italy, Brazil,LM,AM
,Jean Mota,Central Midfield,"Oct 15, 1993 ",30,Brazil,Brazil,Sao Paulo,"1,72",€1.50m,AM   LB,Brazil,,AM,LB
16.0,Jádson,Central Midfield,"Aug 30, 1993 ",30,Brazil,Brazil,Sao Bernardo do Campo,"1,71",€900k,DM   AM,Brazil,,DM,AM
21.0,Pedro Castro,Central Midfield,"Feb 5, 1993 ",31,Brazil,Brazil,Volta Redonda,"1,80",€500k,DM   AM,Brazil,,DM,AM
,Maicon,Central Midfield,"Aug 23, 1993 ",30,Brazil,Brazil,,,-,,Brazil,,,
15.0,Gustavo,Central Midfield,"Dec 8, 1993 ",30,"Brazil, Italy",Brazil,,"1,80",-,,Brazil, Italy,,
,Matheus Borghetti,Central Midfield,"Sep 10, 1993 ",30,Brazil,Brazil,,,-,DM,Brazil,,DM,
,Rodrigo,Central Midfield,"Jul 5, 1993 ",30,Brazil,Brazil,Salvador,,-,AM,Brazil,,AM,
,Karl,Central Midfield,"Apr 7, 1993 ",30,Brazil,Brazil,Tubarao,"1,82",-,DM   AM,Brazil,,DM,AM
8.0,Maurício,Central Midfield,"Mar 28, 1993 ",30,Brazil,Brazil,Primeiro de Maio,"1,62",-,DM,Brazil,,DM,
,Nildo,Central Midfield,"Aug 23, 1993 ",30,Brazil,Brazil,Feira de Santana,"1,80",-,AM,Brazil,,AM,
,Graxa,Central Midfield,"Oct 8, 1993 ",30,Brazil,Brazil,Contagem,"1,78",-,,Brazil,,,
,Kaio Wilker,Central Midfield,"Feb 5, 1993 ",31,Brazil,Brazil,Goiania,"1,86",-,AM,Brazil,,AM,
,Rafael Santos,midfield,N/A ,,,Brazil,,,-,,,,,
,Lelêu,Central Midfield,"Mar 5, 1993 ",31,Brazil,Brazil,Rio de Janeiro,"1,71",-,LM,Brazil,,LM,
,Fernando Neto,Central Midfield,"Jan 27, 1993 ",31,Brazil,Brazil,Sao Domingos,"1,79",-,DM   AM,Brazil,,DM,AM
7.0,Anderson Rosa,Central Midfield,"Mar 11, 1993 ",31,Brazil,Brazil,Laguna,"1,75",-,AM   LM,Brazil,,AM,LM
,Lorran,Central Midfield,"Jan 10, 1993 ",31,Brazil,Brazil,Barra do Garcas,"1,82",-,AM,Brazil,,AM,
8.0,Jair,Central Midfield,"Aug 26, 1994 ",29,Brazil,Brazil,Ibiruba,"1,78",€4.00m,DM,Brazil,,DM,
27.0,Hernani,Central Midfield,"Mar 27, 1994 ",29,Brazil,Brazil,Sao Goncalo do Sapucai,"1,88",€1.70m,DM   AM,Brazil,,DM,AM
,Ismael Silva,Central Midfield,"Dec 1, 1994 ",29,Brazil,Brazil,Rio de Janeiro,"1,72",€1.00m,DM   AM,Brazil,,DM,AM
8.0,Jair,Central Midfield,"Aug 3, 1994 ",29,Brazil,Brazil,Barra de Santo Antonio,"1,74",€850k,DM   AM,Brazil,,DM,AM
8.0,Bruno Ramires,Central Midfield,"Mar 18, 1994 ",29,Brazil,Brazil,Minas Gerais,"1,90",€375k,DM,Brazil,,DM,
22.0,Jefferson,Central Midfield,"Jan 22, 1994 ",30,Brazil,Brazil,Campinas,"1,80",€350k,DM   RM,Brazil,,DM,RM
,Danielzinho,Central Midfield,"Nov 4, 1994 ",29,Brazil,Brazil,Andradina,"1,66",€300k,DM   AM,Brazil,,DM,AM
8.0,Caique Chagas,Central Midfield,"Apr 26, 1994 ",29,Brazil,Brazil,Barueri,"1,84",€250k,DM   LB,Brazil,,DM,LB
,Marcos Serrato,Central Midfield,"Feb 8, 1994 ",30,"Brazil, Italy",Brazil,Curitiba,"1,75",€250k,AM   DM,Brazil, Italy,AM,DM
,Adriano,Central Midfield,"Aug 30, 1994 ",29,Brazil,Brazil,Ipaussu,"1,75",€175k,AM,Brazil,,AM,
,Agnaldo,Central Midfield,"Mar 11, 1994 ",30,Brazil,Brazil,Sao Goncalo,"1,76",€100k,AM   LW,Brazil,,AM,LW
,Dionísio,Central Midfield,"Apr 17, 1994 ",29,Brazil,Brazil,Itapetinga,"1,72",€50k,DM   AM,Brazil,,DM,AM
21.0,Emerson Silva,Central Midfield,"Jun 15, 1994 ",29,Brazil,Brazil,,"1,80",-,DM   RM,Brazil,,DM,RM
,Fernando Sobral,Central Midfield,"Dec 17, 1994 ",29,Brazil,Brazil,Sobral,"1,78",€2.00m,AM   DM,Brazil,,AM,DM
18.0,Léo Cittadini,Central Midfield,"Feb 27, 1994 ",30,"Brazil, Italy",Brazil,Rio Claro,"1,79",€1.50m,AM   DM,Brazil, Italy,AM,DM
27.0,Mattheus,Central Midfield,"Jul 7, 1994 ",29,"Brazil, Portugal",Brazil,Rio de Janeiro,"1,86",€1.00m,RM   AM,Brazil, Portugal,RM,AM
8.0,Arthur Rezende,Central Midfield,"Mar 21, 1994 ",29,Brazil,Brazil,Goiatuba,"1,79",€400k,DM,Brazil,,DM,
8.0,Morelatto,Central Midfield,"May 25, 1994 ",29,"Brazil, Italy",Brazil,Caieiras,"1,80",€350k,DM   AM,Brazil, Italy,DM,AM
14.0,Marcelo Freitas,Central Midfield,"Jun 1, 1994 ",29,Brazil,Brazil,Limeira,"1,83",€300k,AM   DM,Brazil,,AM,DM
47.0,Jonatan Lucca,Central Midfield,"Jun 2, 1994 ",29,"Brazil, Italy",Brazil,Santa Maria,"1,84",€300k,RM   DM,Brazil, Italy,RM,DM
20.0,Lucas Villela,Central Midfield,"Mar 24, 1994 ",29,Brazil,Brazil,Santa Luzia,"1,76",€250k,AM   LW,Brazil,,AM,LW
8.0,Dudu Vieira,Central Midfield,"Feb 20, 1994 ",30,Brazil,Brazil,Campo Grande,"1,76",€200k,DM   AM,Brazil,,DM,AM
94.0,Zé Paulo,Central Midfield,"Mar 26, 1994 ",29,Brazil,Brazil,Rio de Janeiro,"1,89",€100k,AM   SS,Brazil,,AM,SS
17.0,Gustavo Henrique,Central Midfield,"Nov 8, 1994 ",29,Brazil,Brazil,Campo Limpo Paulista,"1,83",€75k,CF,Brazil,,CF,
13.0,Aliff Santana,Central Midfield,"Jun 30, 1994 ",29,Brazil,Brazil,Rio de Janeiro,"1,75",-,LM,Brazil,,LM,
,Foguinho,Central Midfield,"Feb 8, 1994 ",30,Brazil,Brazil,Brasilia,"1,78",-,DM,Brazil,,DM,
,Paulo Victor,Central Midfield,"Jun 22, 1994 ",29,Brazil,Brazil,,"1,75",-,,Brazil,,,
,Jonathan Ferreira,Central Midfield,"Jan 20, 1994 ",30,"Brazil, Spain",Brazil,Joao Neiva,,-,LB,Brazil, Spain,LB,
,Tiago Bagagem,Central Midfield,"Jun 8, 1994 ",29,Brazil,Brazil,Cabo Santo Agostinho,"1,75",-,DM,Brazil,,DM,
,Matias Caio,Central Midfield,"May 14, 1994 ",29,Brazil,Brazil,Ouricuri,"1,78",-,AM,Brazil,,AM,
,Yan,Central Midfield,"Aug 5, 1994 ",29,Brazil,Brazil,Sao Paulo,"1,82",-,,Brazil,,,
,Rafael Moura da Silva,Central Midfield,"Jan 8, 1994 ",30,Brazil,Brazil,Bahia,"1,78",-,DM,Brazil,,DM,
8.0,Mateus Oliveira,Central Midfield,"Sep 27, 1994 ",29,Brazil,Brazil,Sao Jose dos Campos,"1,75",-,AM,Brazil,,AM,
,Sandy,Central Midfield,"Jun 9, 1994 ",29,Brazil,Brazil,Brasilia,"1,87",-,AM   RB,Brazil,,AM,RB
,Felipe Ferraz,Central Midfield,"Feb 1, 1994 ",30,Brazil,Brazil,,,-,,Brazil,,,
,Augusto Ferreira,Central Midfield,"Sep 13, 1994 ",29,"Brazil, Italy",Brazil,Sao Paulo,,-,CB   RB,Brazil, Italy,CB,RB
,Paulo Salas,Central Midfield,"Dec 14, 1994 ",29,"Uruguay, Brazil",Brazil,Sao Paulo,"1,80",-,AM,Uruguay, Brazil,AM,
,João Lucas,Central Midfield,"Jul 4, 1994 ",29,Brazil,Brazil,Brasilandia,"1,74",-,,Brazil,,,
,Patrick,Central Midfield,"Dec 26, 1994 ",29,Brazil,Brazil,,,-,,Brazil,,,
,Brendo Silva Barbosa,Central Midfield,"Jun 24, 1994 ",29,Brazil,Brazil,,,-,,Brazil,,,
,Vitor,Central Midfield,"Oct 22, 1994 ",29,Brazil,Brazil,,,-,,Brazil,,,
,Germano,Central Midfield,"Mar 31, 1994 ",29,Brazil,Brazil,Porto Alegre,"1,82",-,LB   LM,Brazil,,LB,LM
,Alex Nemetz,Central Midfield,"Mar 10, 1994 ",30,Brazil,Brazil,Campo Largo,"1,78",-,RM   LM,Brazil,,RM,LM
,Bruno,Central Midfield,"Aug 9, 1994 ",29,"Brazil, Israel",Brazil,Rio de Janeiro,"1,86",-,AM,Brazil, Israel,AM,
,Caio Fábio Gabriel Quiroga,Central Midfield,"Jun 7, 1994 ",29,Brazil,Brazil,Rio de Janeiro,"1,76",-,DM   AM,Brazil,,DM,AM
,Gustavo Blanco,Central Midfield,"Oct 3, 1994 ",29,Brazil,Brazil,Salvador,"1,74",-,DM,Brazil,,DM,
,Daycson Artico,Central Midfield,"May 10, 1994 ",29,Brazil,Brazil,Sao Paulo,"1,77",-,AM,Brazil,,AM,
,Leonardo Dias Consulin,Central Midfield,"Jun 23, 1994 ",29,"Italy, Brazil",Brazil,S. Barbara d’Oeste,"1,75",-,LM   AM,Italy, Brazil,LM,AM
,Misael,Central Midfield,"Jul 15, 1994 ",29,Brazil,Brazil,Tres de Maio,"1,75",-,LM   AM,Brazil,,LM,AM
8.0,Lucas Evangelista,Central Midfield,"May 6, 1995 ",28,Brazil,Brazil,Limeira,"1,81",€4.00m,AM   DM,Brazil,,AM,DM
80.0,Alex Santana,Central Midfield,"May 13, 1995 ",28,"Brazil, Bulgaria",Brazil,Atibaia,"1,82",€2.00m,AM   DM,Brazil, Bulgaria,AM,DM
,Diego,Central Midfield,"Oct 31, 1995 ",28,Brazil,Brazil,Macae,"1,75",€1.00m,AM   DM,Brazil,,AM,DM
80.0,Raphael Guzzo,Central Midfield,"Jan 6, 1995 ",29,"Portugal, Brazil",Brazil,Sao Paulo,"1,78",€700k,AM   DM,Portugal, Brazil,AM,DM
,Caio César,Central Midfield,"Jul 27, 1995 ",28,Brazil,Brazil,Sao Vicente,"1,93",€600k,DM,Brazil,,DM,
26.0,Silva,Central Midfield,"Sep 7, 1995 ",28,Brazil,Brazil,Cabedelo,"1,83",€300k,DM,Brazil,,DM,
,Marcos Júnior,Central Midfield,"May 13, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,80",€225k,DM   RB,Brazil,,DM,RB
,Danilo,Central Midfield,"May 9, 1995 ",28,Brazil,Brazil,Lencois Paulista,"1,81",-,AM,Brazil,,AM,
,Abner,Central Midfield,"Jun 6, 1995 ",28,Brazil,Brazil,Guarulhos,"1,78",-,,Brazil,,,
,Harrisson,Central Midfield,"May 4, 1995 ",28,Brazil,Brazil,,,-,,Brazil,,,
,Léo Coutinho,Central Midfield,"Jun 12, 1995 ",28,Brazil,Brazil,,"1,74",-,,Brazil,,,
8.0,Lucas Andrade,Central Midfield,"May 23, 1995 ",28,Brazil,Brazil,Nanuque,,-,,Brazil,,,
,Alef Silva,Central Midfield,"Mar 25, 1995 ",28,"Portugal, Brazil",Brazil,,"1,85",-,AM,Portugal, Brazil,AM,
