Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
88.0,Marco Ribeiro,Central Midfield,"Jun 14, 2005 ",18,['Portugal'],Portugal,Porto,,-,Midfielder,
,Pedro Teixeira,Central Midfield,"Jan 31, 2005 ",19,['Portugal'],Portugal,Vila do Conde,,-,Midfielder,
,Martim Almeida,Central Midfield,"Mar 19, 2005 ",19,['Portugal'],Portugal,Fátima,"1,82",-,Midfielder,DM
28.0,João Gonçalinho,Central Midfield,"Jul 25, 2005 ",18,['Portugal'],Portugal,Lisboa,,-,Midfielder,LB
,Diogo Pires,Central Midfield,"Jan 5, 2005 ",19,['Portugal'],Portugal,Guimarães,"1,65",-,Midfielder,RB
20.0,William Amorim,Central Midfield,"May 6, 2005 ",18,"['Portugal', 'Switzerland']",Portugal,,"1,78",-,Midfielder,DM
10.0,Guilherme Santos,Central Midfield,"Feb 6, 2005 ",19,['Portugal'],Portugal,Lisboa,"1,72",-,Midfielder,AM
18.0,Júlio Jacinto,Right Midfield,"Aug 13, 1985 ",38,['Portugal'],Portugal,Caldas da Rainha,"1,66",-,Midfielder,RW
,Pintassilgo,Right Midfield,"Jun 30, 1985 ",38,['Portugal'],Portugal,Felgueiras,"1,68",-,Midfielder,AM   SS
,Filipe Morais,Right Midfield,"Nov 21, 1985 ",38,"['Portugal', 'England']",Portugal,Benavente,,-,Midfielder,LM   AM
7.0,Paulinho,Right Midfield,"Nov 6, 1987 ",36,['Portugal'],Portugal,Peniche,,-,Midfielder,RW
,Rafael Sciani,Right Midfield,"Oct 24, 1987 ",36,"['Brazil', 'Portugal']",Portugal,Sao Lorenzo,"1,83",-,Midfielder,
,Marco André,Right Midfield,"Jul 31, 1987 ",36,['Portugal'],Portugal,Paços de Ferreira,"1,80",-,Midfielder,RB   RW
,Fabinho,Right Midfield,"Jun 26, 1988 ",35,['Portugal'],Portugal,,"1,74",-,Midfielder,LM   CM
,João Portal,Right Midfield,"Apr 13, 1989 ",34,['Portugal'],Portugal,Vidago - Chaves,"1,70",-,Midfielder,
,Rúben Leite,Right Midfield,"Jun 6, 1989 ",34,['Portugal'],Portugal,Ponta Delgada,"1,75",-,Midfielder,AM   LM
13.0,Barros,Right Midfield,"Jul 23, 1990 ",33,['Portugal'],Portugal,Viseu,"1,71",-,Midfielder,AM
,Adriano Moké,Right Midfield,"Jan 11, 1990 ",34,"['Portugal', 'England']",Portugal,Grande-Lisboa,"1,73",-,Midfielder,LM   AM
7.0,Nelson Gonçalves,Right Midfield,"Apr 26, 1990 ",33,['Portugal'],Portugal,Lisboa,,-,Midfielder,RW   AM
,Fábio Machado,Right Midfield,"Oct 2, 1991 ",32,['Portugal'],Portugal,Viseu,,-,Midfielder,
,Samuel Pinheiro,Right Midfield,"Oct 30, 1991 ",32,"['Portugal', 'Switzerland']",Portugal,São João de Ver,,-,Midfielder,RW
,Jorge Roxo,Right Midfield,"May 1, 1991 ",32,['Portugal'],Portugal,Chaves,,-,Midfielder,RB
,Fábio Dinis,Right Midfield,"Nov 29, 1992 ",31,['Portugal'],Portugal,Oliveira de Azeméis,"1,75",-,Midfielder,LM   RW
,Filipe Mendes,Right Midfield,"Dec 14, 1993 ",30,['Portugal'],Portugal,Lisboa,"1,65",-,Midfielder,RB   LW
,Mauro Vilhete,Right Midfield,"May 10, 1993 ",30,"['Sao Tome and Principe', 'Portugal']",Portugal,Sintra,"1,73",-,Midfielder,LM   CM
,Patricio da Silva,Right Midfield,"Jan 24, 1993 ",31,"['Portugal', 'Guinea-Bissau']",Portugal,,"1,81",-,Midfielder,LM   RB
,José Correia,Right Midfield,"Apr 28, 1994 ",29,['Luxembourg'],Portugal,,"1,80",-,Midfielder,LM   LW
17.0,Sergio Oliveira,Right Midfield,"Jan 17, 1994 ",30,"['Luxembourg', 'Portugal']",Portugal,Penafiel,"1,76",-,Midfielder,
,Marco Pauleta,Right Midfield,"Dec 9, 1995 ",28,['Portugal'],Portugal,,,-,Midfielder,RB
,Iniesta,Right Midfield,"Jul 27, 1996 ",27,"['Portugal', 'Cape Verde']",Portugal,,"1,77",-,Midfielder,AM   LM
17.0,Rafa Pinto,Right Midfield,"Feb 12, 1997 ",27,['Portugal'],Portugal,Portimão,"1,71",-,Midfielder,RW   RB
32.0,Rui Modesto,Right Midfield,"Oct 7, 1999 ",24,"['Angola', 'Portugal']",Portugal,Vendas Novas,"1,81",€1.20m,Midfielder,RW
,André Moreira,Right Midfield,"Jul 31, 1999 ",24,"['Portugal', 'Switzerland']",Portugal,Mirandela,"1,72",-,Midfielder,LM   AM
7.0,Diogo Palma,Right Midfield,"Jul 26, 2000 ",23,['Portugal'],Portugal,,"1,67",-,Midfielder,RW
10.0,Ruben da Mata,Right Midfield,"Jan 7, 2000 ",24,"['Switzerland', 'Portugal']",Portugal,Lissabon,,-,Midfielder,RB
,Gonçalo Batista,Right Midfield,"Jan 20, 2002 ",22,['Portugal'],Portugal,Barreiro,"1,70",-,Midfielder,AM   LM
28.0,Gonçalo Oliveira,Right Midfield,"Feb 5, 2003 ",21,['Portugal'],Portugal,Ponta Delgada,,-,Midfielder,RB   RW
,Pedrinho,Right Midfield,"Mar 16, 2005 ",19,['Portugal'],Portugal,Vila Nova de Famalicão,"1,64",-,Midfielder,AM   RW
,Fabio Silva,Left Midfield,"Apr 3, 1985 ",39,"['Cape Verde', 'Portugal']",Portugal,Lissabon,"1,82",-,Midfielder,RM
3.0,David Silva,Left Midfield,"Oct 11, 1986 ",37,"['Cape Verde', 'Portugal']",Portugal,Coimbra,"1,78",-,Midfielder,RM   LW
,Admar Moacyr Sousa Felix,Left Midfield,"Dec 5, 1987 ",36,"['Portugal', 'Guinea-Bissau']",Portugal,Lissabon,,-,Midfielder,LB   LW
,Junior Livramento,Left Midfield,"Dec 12, 1987 ",36,"['Netherlands', 'Portugal']",Portugal,Almada,"1,82",-,Midfielder,LB   DM
,Pedro Marques,Left Midfield,"Mar 31, 1988 ",36,['Portugal'],Portugal,Figueira da Foz,"1,80",-,Midfielder,RW   LW
,Vitinha,Left Midfield,"Dec 1, 1989 ",34,['Portugal'],Portugal,,"1,73",-,Midfielder,AM   CM
,Pedro Almeida,Left Midfield,"Jun 1, 1989 ",34,['Portugal'],Portugal,Águeda,"1,78",-,Midfielder,CM
10.0,Medeiros,Left Midfield,"Oct 19, 1990 ",33,['Portugal'],Portugal,Matosinhos,"1,80",-,Midfielder,AM   CM
20.0,André Carreira,Left Midfield,N/A ,31,"['Portugal', 'Germany']",Portugal,,,-,Midfielder,RM
,Zé Brochado,Left Midfield,"Jul 14, 1992 ",31,['Portugal'],Portugal,Fafe,"1,74",-,Midfielder,DM   LB
10.0,Fábio Carvalho,Left Midfield,"Jan 7, 1993 ",31,['Portugal'],Portugal,Santa Comba Dão,"1,78",-,Midfielder,LW
12.0,Tin-U Lei,Left Midfield,"Feb 16, 1993 ",31,['Macao'],Portugal,Macao,"1,82",-,Midfielder,RM   LW
,Postiga,Left Midfield,"Nov 25, 1993 ",30,['Portugal'],Portugal,Custóias,"1,78",-,Midfielder,AM
,Berna,Left Midfield,"Sep 9, 1994 ",29,['Portugal'],Portugal,Tábua,"1,75",-,Midfielder,AM
,Valdo Borges,Left Midfield,"Feb 8, 1994 ",30,"['Cape Verde', 'Portugal']",Portugal,Sintra,"1,76",-,Midfielder,AM   RM
17.0,Gil Dias,Left Midfield,"Sep 28, 1996 ",27,['Portugal'],Portugal,Gafanha da Nazaré,"1,86",€900k,Midfielder,LW   RW
,André Afonso,Left Midfield,"Mar 11, 1996 ",28,['Portugal'],Portugal,Faro,"1,70",-,Midfielder,RM   RW
17.0,Gonçalo Duarte,Left Midfield,"Apr 19, 1998 ",25,['Portugal'],Portugal,Viseu,"1,69",-,Midfielder,AM   RM
,Diogo Matos,Left Midfield,"Jan 7, 1998 ",26,['Portugal'],Portugal,Insua,"1,68",-,Midfielder,
,Pedro Lopes,Left Midfield,"Apr 28, 1999 ",24,['Portugal'],Portugal,Guimarães,"1,83",-,Midfielder,CM   LW
,Jorge Guerreiro,Left Midfield,"Jan 20, 1999 ",25,['Portugal'],Portugal,Faro,"1,79",-,Midfielder,LW
40.0,Edgar Lopes,Left Midfield,"Feb 24, 1999 ",25,['Portugal'],Portugal,Viseu,,-,Midfielder,AM
,Bernardo Figueiredo,Left Midfield,"Aug 2, 1999 ",24,['Portugal'],Portugal,Viseu,"1,81",-,Midfielder,LB
28.0,Flávio Patermeu,Left Midfield,"Jun 3, 2000 ",23,['Portugal'],Portugal,Setúbal,,-,Midfielder,
24.0,Gonçalo Santos,Left Midfield,"Jan 22, 2001 ",23,['Portugal'],Portugal,Barreiro,"1,75",-,Midfielder,LW   LB
,Iúri Simão,Left Midfield,"Jan 4, 2001 ",23,"['Portugal', 'Switzerland']",Portugal,,"1,81",-,Midfielder,LB
28.0,Diogo Bondoso,Left Midfield,"Mar 28, 2001 ",23,['Portugal'],Portugal,Moimenta da Beira,"1,80",-,Midfielder,LB
,Tiago Queirós,Left Midfield,N/A ,21,['Portugal'],Portugal,Lissabon,"1,82",-,Midfielder,RM   RB
,Gonçalo Santos,Attacking Midfield,"Mar 18, 1985 ",39,['Portugal'],Portugal,,"1,65",-,Midfielder,CM
,Fábio Espinho,Attacking Midfield,"Aug 18, 1985 ",38,['Portugal'],Portugal,Espinho,"1,74",-,Midfielder,RW   LW
,André Maia,Attacking Midfield,"Jun 17, 1985 ",38,['Portugal'],Portugal,Porto,"1,70",-,Midfielder,CM   RW
14.0,Paulinho Teixeira,Attacking Midfield,"May 31, 1985 ",38,['Portugal'],Portugal,Porto,"1,80",-,Midfielder,CM
,Paulinho,Attacking Midfield,"Jan 30, 1985 ",39,['Portugal'],Portugal,Funchal,"1,75",-,Midfielder,RM   LM
,Costinha,Attacking Midfield,"Dec 7, 1985 ",38,['Portugal'],Portugal,Setúbal,"1,74",-,Midfielder,CM
,Manuel Fernandes,Attacking Midfield,"Feb 5, 1986 ",38,"['Portugal', 'Cape Verde']",Portugal,Lissabon,"1,76",€75k,Midfielder,CM   LM
,Ricardo Oliveira,Attacking Midfield,"Jun 11, 1986 ",37,['Portugal'],Portugal,Santa Maria da Feira,"1,85",-,Midfielder,LW   LM
,João Nogueira,Attacking Midfield,"Mar 27, 1986 ",38,['Portugal'],Portugal,Fafe,"1,72",-,Midfielder,
,Norberto Chagas,Attacking Midfield,"Jun 17, 1986 ",37,['Portugal'],Portugal,Faro,"1,76",-,Midfielder,
,André Cabete Portulez,Attacking Midfield,"Apr 29, 1986 ",37,['Portugal'],Portugal,Figueira da Foz,"1,78",-,Midfielder,
,Vitinha,Attacking Midfield,"May 21, 1986 ",37,['Portugal'],Portugal,Vila Nova de Gaia,"1,81",-,Midfielder,RW   SS
,Márcio Sousa,Attacking Midfield,"Mar 23, 1986 ",38,['Portugal'],Portugal,Guimarães,"1,69",-,Midfielder,LM   CM
,Óscar,Attacking Midfield,"Sep 23, 1986 ",37,['Portugal'],Portugal,Barcelos,"1,82",-,Midfielder,
,João Coimbra,Attacking Midfield,"May 24, 1986 ",37,['Portugal'],Portugal,Santa Comba Dão,"1,83",-,Midfielder,CM   RW
10.0,Jorginho,Attacking Midfield,"Sep 6, 1986 ",37,['Portugal'],Portugal,Albernoa,,-,Midfielder,
,Sabry,Attacking Midfield,"Feb 16, 1986 ",38,"['Portugal', 'Cape Verde']",Portugal,Algueirão,"1,75",-,Midfielder,
,Fábio Garrana,Attacking Midfield,"Feb 14, 1986 ",38,['Portugal'],Portugal,Faro,,-,Midfielder,
,Zé Luís,Attacking Midfield,"Sep 7, 1986 ",37,['Portugal'],Portugal,Varzim,"1,86",-,Midfielder,LM
,Zé Pedro,Attacking Midfield,"Jul 14, 1986 ",37,['Portugal'],Portugal,Santo Tirso,"1,72",-,Midfielder,CM
,Rafael,Attacking Midfield,"May 19, 1986 ",37,['Portugal'],Portugal,Oliveira do Bairro,"1,72",-,Midfielder,LM   RM
6.0,Hélder Castro,Attacking Midfield,"Jan 24, 1986 ",38,['Portugal'],Portugal,Fiães,"1,74",-,Midfielder,CM
7.0,Diogo Cunha,Attacking Midfield,"Feb 10, 1986 ",38,['Portugal'],Portugal,Guimarães,"1,71",-,Midfielder,LW   RW
,Hernâni,Attacking Midfield,"Mar 4, 1986 ",38,['Portugal'],Portugal,Machico,"1,75",-,Midfielder,RW
20.0,Rúben Ribeiro,Attacking Midfield,"Aug 1, 1987 ",36,['Portugal'],Portugal,Porto,"1,75",€100k,Midfielder,CM   DM
10.0,Miguel Facaia,Attacking Midfield,"May 18, 1987 ",36,['Portugal'],Portugal,Penedo Gordo,"1,80",-,Midfielder,
7.0,Luís Carapinha,Attacking Midfield,"Mar 19, 1987 ",37,['Portugal'],Portugal,Borba,"1,77",-,Midfielder,CM
7.0,Luca,Attacking Midfield,"Jul 7, 1987 ",36,['Portugal'],Portugal,Vieira do Minho,"1,78",-,Midfielder,LW   RW
,Pedró,Attacking Midfield,"Sep 1, 1987 ",36,['Portugal'],Portugal,Braga,"1,80",-,Midfielder,CM
,Pedro Lança,Attacking Midfield,"Aug 12, 1987 ",36,['Portugal'],Portugal,Penedo Gordo,"1,82",-,Midfielder,CM
,Pedrinho,Attacking Midfield,"Jun 23, 1987 ",36,['Portugal'],Portugal,Braga,"1,78",-,Midfielder,RM   LM
,Marcelo Resende,Attacking Midfield,"Apr 14, 1987 ",37,['Portugal'],Portugal,Lissabon,"1,77",-,Midfielder,
,Bruno Santos,Attacking Midfield,"Nov 27, 1987 ",36,['Portugal'],Portugal,Lisboa,"1,75",-,Midfielder,CM   RW
10.0,Duarte Duarte,Attacking Midfield,"Aug 27, 1987 ",36,['Portugal'],Portugal,Vila Verde,"1,76",€50k,Midfielder,LW   RW
,Diogo Rosado,Attacking Midfield,"May 9, 1987 ",36,['Portugal'],Portugal,Guimarães,"1,86",-,Midfielder,LW
,Vítor Pires,Attacking Midfield,"Aug 31, 1987 ",36,['Portugal'],Portugal,Évora,,-,Midfielder,CF   SS
75.0,Nuno Binaia,Attacking Midfield,"Nov 9, 1987 ",36,['Portugal'],Portugal,Lamego,"1,80",-,Midfielder,SS   CF
,Simao Magalhaes,Attacking Midfield,"Aug 30, 1987 ",36,['Portugal'],Portugal,Gaia,,-,Midfielder,RW   LM
,Luís Ferraz,Attacking Midfield,"Apr 1, 1987 ",37,['Portugal'],Portugal,Braga,"1,83",-,Midfielder,CM
,Diogo Torres,Attacking Midfield,"Apr 22, 1987 ",36,['Portugal'],Portugal,Maia,"1,71",-,Midfielder,RW   LW
,Miguel Besugo,Attacking Midfield,"Dec 1, 1987 ",36,['Portugal'],Portugal,Setúbal,"1,70",-,Midfielder,LW
,Rui Gomes,Attacking Midfield,"Mar 27, 1987 ",37,['Portugal'],Portugal,Vila Nova de Gaia,"1,76",-,Midfielder,RW
,Pedro Pereira,Attacking Midfield,"Feb 29, 1988 ",36,['Portugal'],Portugal,Amora,"1,70",-,Midfielder,CM
,Manuel,Attacking Midfield,"Nov 23, 1988 ",35,['Portugal'],Portugal,Aveiro,"1,95",-,Midfielder,SS
5.0,Minhoca,Attacking Midfield,"Apr 29, 1988 ",35,['Portugal'],Portugal,Ponta Delgada,"1,75",-,Midfielder,LM   RM
,Pedro Moreira,Attacking Midfield,"Mar 13, 1988 ",36,['Portugal'],Portugal,Paços de Ferreira,"1,81",-,Midfielder,
10.0,Bruno da Silva,Attacking Midfield,N/A ,36,"['Portugal', 'Germany']",Portugal,,"1,72",-,Midfielder,CF
10.0,Luís Neves,Attacking Midfield,"Aug 19, 1988 ",35,['Portugal'],Portugal,Gondomar,"1,76",-,Midfielder,CM
,Ivo Calado,Attacking Midfield,"Apr 7, 1988 ",36,['Portugal'],Portugal,Poçacos,"1,75",-,Midfielder,CF
70.0,Mauro,Attacking Midfield,"Oct 6, 1988 ",35,['Portugal'],Portugal,Amarante,"1,78",-,Midfielder,
,Bolonha,Attacking Midfield,"Mar 20, 1988 ",36,['Portugal'],Portugal,Costa da Caparica,,-,Midfielder,RW   LW
,Rúben Saldanha,Attacking Midfield,"Jan 26, 1988 ",36,['Portugal'],Portugal,Vila Nova de Gaia,"1,68",-,Midfielder,RW   SS
,Luca,Attacking Midfield,"Feb 23, 1988 ",36,['Portugal'],Portugal,Póvoa de Varzim,"1,78",-,Midfielder,CM
,Rui Pedro,Attacking Midfield,"Jul 2, 1988 ",35,['Portugal'],Portugal,Lever,"1,78",-,Midfielder,RW   LW
22.0,Pizzi,Attacking Midfield,"Oct 6, 1989 ",34,['Portugal'],Portugal,Bragança,"1,77",€1.00m,Midfielder,RW   LW
8.0,Pinheiro,Attacking Midfield,"Apr 21, 1989 ",34,"['Macao', 'Portugal']",Portugal,Barcelos,,-,Midfielder,
,Diogo Picanço,Attacking Midfield,"Jan 22, 1989 ",35,['Portugal'],Portugal,,"1,74",-,Midfielder,CM
,Edson Castro,Attacking Midfield,"Jan 10, 1989 ",35,"['Cape Verde', 'Portugal']",Portugal,Almada,,-,Midfielder,LW   LM
,Rui Lopes,Attacking Midfield,"Jun 14, 1989 ",34,['Portugal'],Portugal,Espinho,"1,78",-,Midfielder,CM   RW
,Jaiminho,Attacking Midfield,"Dec 4, 1989 ",34,['Portugal'],Portugal,Fiães,"1,75",-,Midfielder,RW
,Paulo Regula,Attacking Midfield,"Dec 3, 1989 ",34,['Portugal'],Portugal,Moita,"1,84",-,Midfielder,CM
,Bruno Matias,Attacking Midfield,"Mar 4, 1989 ",35,['Portugal'],Portugal,Santarém,"1,77",-,Midfielder,LW   SS
,Ricardo Fernandes,Attacking Midfield,"Mar 28, 1989 ",35,['Portugal'],Portugal,Marinha Grande,"1,76",-,Midfielder,
,Vitinha,Attacking Midfield,"Jul 4, 1989 ",34,['Portugal'],Portugal,Arrifana,,-,Midfielder,LW   RW
,Mika,Attacking Midfield,"Jun 3, 1989 ",34,['Portugal'],Portugal,Montalegre,"1,85",-,Midfielder,RM   LM
,Luís Roliz,Attacking Midfield,"Feb 17, 1989 ",35,['Portugal'],Portugal,Cascais,,-,Midfielder,
,João Santos,Attacking Midfield,"Jun 30, 1989 ",34,['Portugal'],Portugal,Lisboa,"1,87",-,Midfielder,CF   SS
,João Salgado,Attacking Midfield,"May 17, 1989 ",34,['Portugal'],Portugal,Vila Franca de Xira,,-,Midfielder,
,Rudy Wilson,Attacking Midfield,"Jan 5, 1989 ",35,"['Angola', 'Portugal']",Portugal,Oeiras,"1,89",-,Midfielder,CM   LW
,Pedro Ribeiro,Attacking Midfield,"Jan 17, 1989 ",35,"['Luxembourg', 'Portugal']",Portugal,Teixeira (Baião),,-,Midfielder,CM   DM
,André Carvalhas,Attacking Midfield,"Mar 7, 1989 ",35,['Portugal'],Portugal,Lisboa,"1,65",-,Midfielder,LM   CM
27.0,Josué,Attacking Midfield,"Sep 17, 1990 ",33,['Portugal'],Portugal,Valongo,"1,74",€800k,Midfielder,RW   CM
5.0,Carlitos,Attacking Midfield,"Jun 14, 1990 ",33,['Portugal'],Portugal,Castro Daire,"1,66",-,Midfielder,
,Augusto,Attacking Midfield,"Jul 10, 1990 ",33,['Portugal'],Portugal,Porto,"1,77",-,Midfielder,
20.0,Bruno Noronha,Attacking Midfield,"Dec 13, 1990 ",33,['Portugal'],Portugal,Gondomar,"1,78",-,Midfielder,CM
,Marco Alves,Attacking Midfield,"Mar 26, 1990 ",34,['Portugal'],Portugal,São Sebastião da Pedreira,"1,70",-,Midfielder,CM
,Tiago Lopes,Attacking Midfield,"Oct 20, 1990 ",33,['Portugal'],Portugal,Nazaré,,-,Midfielder,
,Dino,Attacking Midfield,"Jul 24, 1990 ",33,['Portugal'],Portugal,Funchal,"1,79",-,Midfielder,
,Nani,Attacking Midfield,"Apr 27, 1990 ",33,['Portugal'],Portugal,Vieira do Minho,"1,73",-,Midfielder,CM
10.0,Bruno Grou,Attacking Midfield,"Dec 25, 1990 ",33,['Portugal'],Portugal,Guimarães,"1,79",-,Midfielder,CM   LM
,José Coelho,Attacking Midfield,"Feb 4, 1990 ",34,['Portugal'],Portugal,Paços de Ferreira,"1,75",-,Midfielder,LW   CM
10.0,André Soares,Attacking Midfield,"Mar 5, 1990 ",34,['Portugal'],Portugal,Vieira do Minho,"1,72",€75k,Midfielder,LW   RW
,João Carmo,Attacking Midfield,"Apr 12, 1990 ",34,['Portugal'],Portugal,,,-,Midfielder,
48.0,Pipas,Attacking Midfield,"Nov 30, 1990 ",33,['Portugal'],Portugal,Sintra,"1,72",-,Midfielder,LW   CM
,Márcio Augusto,Attacking Midfield,"Mar 21, 1990 ",34,['Portugal'],Portugal,Lisboa,"1,83",-,Midfielder,CM
10.0,Hugo Da Costa,Attacking Midfield,"Oct 25, 1990 ",33,['Portugal'],Portugal,Ermesinde,"1,67",-,Midfielder,RW   LW
,Diogo Brandão,Attacking Midfield,"Feb 19, 1990 ",34,['Portugal'],Portugal,Paços de Ferreira,"1,88",-,Midfielder,RW   CF
,Lisboa,Attacking Midfield,"May 3, 1990 ",33,['Portugal'],Portugal,Porto,"1,72",-,Midfielder,CM   RW
,João Borges,Attacking Midfield,"Sep 7, 1990 ",33,['Portugal'],Portugal,Praia da Vitória,"1,80",-,Midfielder,CM   RW
10.0,Diogo Rosado,Attacking Midfield,"Feb 21, 1990 ",34,['Portugal'],Portugal,Peniche,"1,87",-,Midfielder,LW   LM
41.0,João Amaral,Attacking Midfield,"Sep 7, 1991 ",32,['Portugal'],Portugal,Vila Nova de Gaia,"1,72",€375k,Midfielder,CF   RW
10.0,Mica,Attacking Midfield,"Apr 6, 1991 ",33,['Portugal'],Portugal,Espinho,"1,81",-,Midfielder,RW   CF
,Samú,Attacking Midfield,"Jul 15, 1991 ",32,['Portugal'],Portugal,Lourosa,"1,85",-,Midfielder,CF   RW
17.0,Pedro Farçolas,Attacking Midfield,"Oct 1, 1991 ",32,['Portugal'],Portugal,Portimão,"1,70",-,Midfielder,RW   LW
,Tiago Lobo,Attacking Midfield,"Jun 21, 1991 ",32,['Portugal'],Portugal,Guimarães,,-,Midfielder,
,Sérgio Tomé,Attacking Midfield,"Jul 24, 1991 ",32,['Portugal'],Portugal,Penamacor,,-,Midfielder,
,André Faísca,Attacking Midfield,"Apr 18, 1991 ",32,['Portugal'],Portugal,Lisboa,"1,79",-,Midfielder,LW
8.0,Filipe Aguiar,Attacking Midfield,"Jan 4, 1991 ",33,['Portugal'],Portugal,Santana,"1,75",-,Midfielder,LW   RW
10.0,Fábio Vieira,Attacking Midfield,"Jan 12, 1991 ",33,['Portugal'],Portugal,Porto,"1,84",-,Midfielder,LW   CM
25.0,Mica,Attacking Midfield,"Jan 29, 1991 ",33,['Portugal'],Portugal,Amarante,"1,75",-,Midfielder,CM   LW
,André Delfino,Attacking Midfield,"Mar 27, 1991 ",33,['Portugal'],Portugal,Lisboa,"1,75",-,Midfielder,
,Kikas,Attacking Midfield,"Jan 12, 1991 ",33,['Portugal'],Portugal,Lisboa,"1,69",-,Midfielder,CM   LW
7.0,Pedro Costa Ferreira,Attacking Midfield,"Jan 1, 1991 ",33,"['Portugal', 'Italy']",Portugal,Barcelos,"1,82",€100k,Midfielder,CM   RW
6.0,Nuno Andrade,Attacking Midfield,"Jun 19, 1991 ",32,['Portugal'],Portugal,Funchal,"1,72",-,Midfielder,CM   RW
,Nuno Oliveira,Attacking Midfield,"Sep 24, 1991 ",32,['Portugal'],Portugal,,,-,Midfielder,
,Ruizinho,Attacking Midfield,"Jul 25, 1991 ",32,['Portugal'],Portugal,São João da Madeira,"1,72",-,Midfielder,CM   LW
,Diogo Calisto,Attacking Midfield,"Aug 14, 1991 ",32,['Portugal'],Portugal,Vila Franca de Xira,,-,Midfielder,CM
20.0,Tiago Moura,Attacking Midfield,"Jun 14, 1991 ",32,['Portugal'],Portugal,Trofa,"1,69",-,Midfielder,CM
20.0,Vitinha,Attacking Midfield,"Mar 7, 1991 ",33,['Portugal'],Portugal,Ponta Delgada,"1,79",-,Midfielder,CM
,Alexandre de Castro,Attacking Midfield,N/A ,33,[],Portugal,Porto,,-,Midfielder,RM   LM
,Marco Soares,Attacking Midfield,"Aug 28, 1991 ",32,['Portugal'],Portugal,São Dinis,"1,80",-,Midfielder,LM
,Rica,Attacking Midfield,"Aug 12, 1991 ",32,['Portugal'],Portugal,Ansião,,-,Midfielder,
,Sérgio Paulico,Attacking Midfield,"Apr 4, 1991 ",33,['Portugal'],Portugal,Fundão,"1,79",-,Midfielder,LM   LW
,Caetano,Attacking Midfield,"Apr 20, 1991 ",32,['Portugal'],Portugal,Paredes,"1,65",-,Midfielder,RW   LW
11.0,Costinha,Attacking Midfield,"Aug 25, 1992 ",31,['Portugal'],Portugal,Coimbra,"1,70",€200k,Midfielder,CM   RW
6.0,Rúben Bicho,Attacking Midfield,"Feb 25, 1992 ",32,['Portugal'],Portugal,Esposende,"1,85",-,Midfielder,CM
,Luciano Couto,Attacking Midfield,"Mar 17, 1992 ",32,['Portugal'],Portugal,Porto,"1,73",-,Midfielder,CM
17.0,Aranha,Attacking Midfield,"Nov 30, 1992 ",31,['Portugal'],Portugal,Oliveira do Bairro,"1,79",-,Midfielder,CF   LW
,Carlos Fati,Attacking Midfield,"Nov 24, 1992 ",31,"['Portugal', 'Guinea-Bissau']",Portugal,,,-,Midfielder,SS
20.0,Pedro Faustino,Attacking Midfield,"Nov 26, 1992 ",31,['Portugal'],Portugal,Leiria,"1,82",-,Midfielder,RM   CM
,Toste,Attacking Midfield,"Sep 26, 1992 ",31,['Portugal'],Portugal,Porto,"1,75",-,Midfielder,
25.0,Mota,Attacking Midfield,"Jun 25, 1992 ",31,['Portugal'],Portugal,Guimarães,"1,78",-,Midfielder,CM   LM
24.0,João Pereira,Attacking Midfield,"Jun 1, 1992 ",31,"['Timor-Leste', 'Portugal']",Portugal,Lisboa,"1,78",-,Midfielder,CM
,Tiago Santos,Attacking Midfield,"Feb 20, 1992 ",32,['Portugal'],Portugal,Porto,"1,74",-,Midfielder,CM
,Diogo Ferreira,Attacking Midfield,"Dec 18, 1992 ",31,['Portugal'],Portugal,Sintra,"1,75",-,Midfielder,LW
28.0,Rui Luís,Attacking Midfield,"Jul 31, 1992 ",31,['Portugal'],Portugal,Santo Tirso,"1,76",-,Midfielder,
7.0,Fábio Cardoso,Attacking Midfield,"Jan 16, 1992 ",32,['Portugal'],Portugal,Santa Maria da Feira,,-,Midfielder,DM   CB
,Gradíssimo,Attacking Midfield,"May 18, 1992 ",31,['Portugal'],Portugal,Porto,"1,78",-,Midfielder,CM
,Matthew Silva,Attacking Midfield,"Jan 12, 1992 ",32,"['Portugal', 'South Africa']",Portugal,Vilamoura / Quarteira,,-,Midfielder,CM
,Helder Bruno Pinheiro Amorim,Attacking Midfield,"Feb 13, 1992 ",32,['Portugal'],Portugal,Feirense,"1,78",-,Midfielder,CF
,Danilo Serrano,Attacking Midfield,"Apr 23, 1992 ",31,['Portugal'],Portugal,Barreiro,"1,71",-,Midfielder,RW
20.0,Tozé,Attacking Midfield,"Jan 14, 1993 ",31,['Portugal'],Portugal,Forjães,"1,74",€4.00m,Midfielder,RW   RM
10.0,João Carlos Teixeira,Attacking Midfield,"Jan 18, 1993 ",31,['Portugal'],Portugal,Braga,"1,77",€1.00m,Midfielder,CM   LW
70.0,Rui Magalhães,Attacking Midfield,"Apr 15, 1993 ",31,['Portugal'],Portugal,Barcelos,"1,73",-,Midfielder,CM
10.0,Andrézinho,Attacking Midfield,"Apr 6, 1993 ",31,['Portugal'],Portugal,Amarante,"1,70",-,Midfielder,CM   LM
16.0,João Vieirinha,Attacking Midfield,"May 4, 1993 ",30,['Portugal'],Portugal,Guimarães,"1,65",-,Midfielder,
