Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
,Alejandro Pérez,Central Midfield,"Jan 7, 2001 ",23,['Spain'],Spain,El Masnou,"1,80",€100k,Midfielder,CB
,Omar de la Cruz,Central Midfield,"Aug 26, 2001 ",22,"['Dominican Republic', 'Spain']",Spain,Ibiza,,€50k,Midfielder,
,Lucas Suárez,Central Midfield,"Jul 27, 2001 ",23,['Spain'],Spain,Pola de Siero,"1,70",€50k,Midfielder,
,Markel Goñi,Central Midfield,"Jun 15, 2001 ",23,['Spain'],Spain,Astigarraga,"1,82",€50k,Midfielder,
6.0,Roberto Laurel,Central Midfield,"May 20, 2001 ",23,['Spain'],Spain,La Pobla de Vallbona,,€50k,Midfielder,
,Nico Arce,Central Midfield,"Jun 7, 2001 ",23,['Spain'],Spain,Oviedo,"1,93",€25k,Midfielder,
16.0,Pablo Kawecki,Central Midfield,"Mar 12, 2001 ",23,"['France', 'Spain']",Spain,Sevilla,"1,75",€25k,Midfielder,
,Josito Eizaguirre,Central Midfield,"Feb 6, 2001 ",23,['Spain'],Spain,Logroño,,-,Midfielder,
22.0,Miguel Serrano,Central Midfield,"Oct 17, 2001 ",22,['Spain'],Spain,Argamasilla de Alba,,-,Midfielder,
,Alejandro Rovira,Central Midfield,"Jan 7, 2001 ",23,['Spain'],Spain,Córdoba,,-,Midfielder,
,Manuel Ayllón,Central Midfield,"Mar 21, 2001 ",23,['Spain'],Spain,Granada,,-,Midfielder,
30.0,Pedro Cortes,Central Midfield,"Jun 7, 2001 ",23,['Spain'],Spain,El Casar,"1,78",-,Midfielder,
12.0,David Díaz,Central Midfield,"Dec 17, 2001 ",22,['Spain'],Spain,Alcalá de Guadaira,,-,Midfielder,
,Adri González,Central Midfield,"Feb 17, 2001 ",23,['Spain'],Spain,Murcia,,-,Midfielder,
8.0,Iván Ramos,Central Midfield,"Sep 19, 2001 ",22,['Spain'],Spain,Casarrubuelos,,-,Midfielder,
,Javi Llabrés,Central Midfield,"Mar 8, 2001 ",23,['Spain'],Spain,Madrid,,-,Midfielder,CB
,Pablo de Plasencia,Central Midfield,"Jan 1, 2001 ",23,['Spain'],Spain,Moraleja,,-,Midfielder,
5.0,Cristian García,Central Midfield,"Apr 22, 2001 ",23,['Spain'],Spain,Burriana,,-,Midfielder,CB
,Aitor Brito,Central Midfield,"Aug 30, 2001 ",22,['Spain'],Spain,Las Palmas de Gran Canaria,"1,83",-,Midfielder,
,Iker Mota,Central Midfield,"May 1, 2001 ",23,['Spain'],Spain,Barakaldo,"1,75",-,Midfielder,
,David Sedano,Central Midfield,"Aug 2, 2001 ",23,['Spain'],Spain,Burgos,"1,82",-,Midfielder,RW
11.0,Pablo Francés,Central Midfield,"Feb 4, 2001 ",23,['Spain'],Spain,Ontinyent,,-,Midfielder,LW
6.0,Óscar González,Central Midfield,"Sep 25, 2001 ",22,['Spain'],Spain,Málaga,"1,80",-,Midfielder,
12.0,César Escribá,Central Midfield,"Mar 26, 2001 ",23,['Spain'],Spain,Madrid,"1,78",-,Midfielder,AM
,Javi Díez,Central Midfield,"Feb 18, 2001 ",23,['Spain'],Spain,Madrid,,-,Midfielder,
,Jose Pena Fernandez,Central Midfield,"Aug 14, 2001 ",23,['Spain'],Spain,La Línea de la Concepción,,-,Midfielder,
19.0,Iván Setién,Central Midfield,"Jan 4, 2001 ",23,['Spain'],Spain,Laredo,"1,84",-,Midfielder,
,Estiven Molina,Central Midfield,"Jun 11, 2001 ",23,['Spain'],Spain,La Linea de la Concepcion,,-,Midfielder,CB   DM
4.0,Tomeu Amengual,Central Midfield,"May 26, 2001 ",23,['Spain'],Spain,,"1,87",-,Midfielder,
,Yeray Pastor,Central Midfield,"Jan 1, 2001 ",23,['Spain'],Spain,l'Olleria,,-,Midfielder,
21.0,Jorge Aspas,Central Midfield,"Oct 30, 2001 ",22,['Spain'],Spain,València,,-,Midfielder,DM   AM
,Javier Zorrilla,Central Midfield,"Jun 10, 2001 ",23,['Spain'],Spain,Zalla,"1,83",-,Midfielder,
6.0,Pol Salvador,Central Midfield,"Apr 2, 2001 ",23,['Spain'],Spain,Girona,"1,85",-,Midfielder,
15.0,Dani Frías,Central Midfield,"Nov 25, 2001 ",22,['Spain'],Spain,Burgos,"1,85",-,Midfielder,CB
,Manuel Orosa,Central Midfield,"Mar 7, 2001 ",23,['Spain'],Spain,Ferrol,,-,Midfielder,
,Guille Troya,Central Midfield,"Jan 7, 2001 ",23,['Spain'],Spain,Arbuniel,"1,71",-,Midfielder,
,Iván Moreno,Central Midfield,"Jan 1, 2001 ",23,['Spain'],Spain,Isla Cristina,,-,Midfielder,
,David Pérez,Central Midfield,"Apr 2, 2001 ",23,['Spain'],Spain,Arnedo,,-,Midfielder,
16.0,Aitor González,Central Midfield,"Feb 11, 2001 ",23,['Spain'],Spain,Madrid,"1,77",-,Midfielder,
,Ibra Bayo,Central Midfield,"Jan 19, 2001 ",23,"['Spain', 'Guinea']",Spain,Arrecife Lanzarote,"1,86",-,Midfielder,SS
,Fran Matallana,Central Midfield,"May 3, 2001 ",23,['Spain'],Spain,,,-,Midfielder,
,Sergio Prada,Central Midfield,"Mar 9, 2001 ",23,['Spain'],Spain,Villalpando,,-,Midfielder,
20.0,Txema Villajos,Central Midfield,"Sep 24, 2001 ",22,['Spain'],Spain,Onda,,-,Midfielder,
,Roger García,Central Midfield,"Mar 26, 2001 ",23,['Spain'],Spain,,"1,82",-,Midfielder,
,Álvaro del Val,Central Midfield,"Mar 18, 2001 ",23,['Spain'],Spain,Madrid,,-,Midfielder,
23.0,Iñigo Villaldea,Central Midfield,"Apr 1, 2001 ",23,['Spain'],Spain,Gijón,,-,Midfielder,
14.0,Gonzalo Zorrilla,Central Midfield,"May 12, 2001 ",23,['Spain'],Spain,Bilbao,"1,88",-,Midfielder,AM   CF
,Jorge Sánchez,Central Midfield,"Feb 20, 2001 ",23,['Spain'],Spain,,"1,74",-,Midfielder,
16.0,Juanma Segura,Central Midfield,"Sep 17, 2001 ",22,['Spain'],Spain,Quesada,"1,92",-,Midfielder,
,Juan Lagos,Central Midfield,"May 9, 2001 ",23,['Spain'],Spain,Cartaya,,-,Midfielder,RB   CB
23.0,Marcelo Molinos,Central Midfield,"Jan 1, 2001 ",23,['Spain'],Spain,,,-,Midfielder,
,Javier Nepo,Central Midfield,"Oct 28, 2001 ",22,['Spain'],Spain,Madrid,"1,71",-,Midfielder,AM
,Manu Martos,Central Midfield,"Mar 1, 2001 ",23,['Spain'],Spain,Granada,"1,79",-,Midfielder,CB
,Javi Cerro,Central Midfield,"Jan 12, 2001 ",23,['Spain'],Spain,Valladolid,"1,75",-,Midfielder,
,Aitzol González,Central Midfield,"Nov 27, 2001 ",22,['Spain'],Spain,Bilbao,"1,81",-,Midfielder,
,Totti,Central Midfield,"Dec 14, 2001 ",22,['Spain'],Spain,Murcia,"1,81",-,Midfielder,
,Carlos Portero,Central Midfield,"Mar 30, 2001 ",23,['Spain'],Spain,La Llagosta,,-,Midfielder,
,Ot Serrano,Central Midfield,"Sep 3, 2001 ",22,['Spain'],Spain,Barcelona,,-,Midfielder,
16.0,Mikel Zabala,Central Midfield,"Jul 2, 2001 ",23,['Spain'],Spain,Bermeo,"1,76",-,Midfielder,
,Antonio Gutiérrez,Central Midfield,"Sep 6, 2001 ",22,['Spain'],Spain,Almería,,-,Midfielder,
,Pablo Guillén,Central Midfield,"May 3, 2001 ",23,['Spain'],Spain,A Coruña,"1,83",-,Midfielder,
,Enrique Márquez,Central Midfield,"Feb 8, 2001 ",23,['Spain'],Spain,Fuentes de Andalucia,"1,75",-,Midfielder,AM
10.0,Fernando Guerrero,Central Midfield,"Aug 1, 2001 ",23,['Spain'],Spain,Madrid,"1,82",-,Midfielder,
,Raúl Morales,Central Midfield,"May 29, 2001 ",23,['Spain'],Spain,Fuengirola,,-,Midfielder,
,Vizza,Central Midfield,"Feb 9, 2001 ",23,['Spain'],Spain,El Ejido,,-,Midfielder,
,Marc García,Central Midfield,"Jan 2, 2001 ",23,['Spain'],Spain,Juneda,,-,Midfielder,
,Kepa Goicoechea,Central Midfield,"Jul 12, 2001 ",23,['Spain'],Spain,Hondarribia,,-,Midfielder,
18.0,Miguel Tomé,Central Midfield,"Feb 5, 2001 ",23,['Spain'],Spain,Pamplona,"1,80",-,Midfielder,
,Ricard Robledo,Central Midfield,"Jul 10, 2001 ",23,['Spain'],Spain,Tarragona,"1,81",-,Midfielder,AM
14.0,Paco Fernández,Central Midfield,"Oct 1, 2001 ",22,['Spain'],Spain,Sevilla,"1,72",-,Midfielder,AM
5.0,Julen Zubillaga,Central Midfield,"Apr 16, 2001 ",23,['Spain'],Spain,Donostia-San Sebastián,,-,Midfielder,
10.0,Bruno Bellas,Central Midfield,"Jul 22, 2001 ",23,['Spain'],Spain,Ferrol,,-,Midfielder,
20.0,Álex Reche,Central Midfield,"Jan 1, 2001 ",23,['Spain'],Spain,Olula del Río,,-,Midfielder,
,Miguel Heredia,Central Midfield,"Feb 26, 2001 ",23,['Spain'],Spain,Jerez de la Frontera,,-,Midfielder,
,Marcos Lirola,Central Midfield,"Jan 31, 2001 ",23,['Spain'],Spain,El Ejido,,-,Midfielder,
15.0,Mario Torres,Central Midfield,"Dec 21, 2001 ",22,['Spain'],Spain,Marbella,,-,Midfielder,
,Migue,Central Midfield,"Aug 1, 2001 ",23,['Spain'],Spain,Málaga,"1,77",-,Midfielder,
,Manolo Fernández,Central Midfield,"Apr 14, 2001 ",23,['Spain'],Spain,Adra,"1,84",-,Midfielder,
14.0,Beñat González,Central Midfield,"Mar 25, 2001 ",23,['Spain'],Spain,San Sebastian,"1,80",-,Midfielder,
15.0,Marcos Gil,Central Midfield,"Jan 5, 2001 ",23,['Spain'],Spain,Soria,"1,80",-,Midfielder,CB
8.0,Miguel Soler,Central Midfield,"Dec 16, 2001 ",22,['Spain'],Spain,Andratx,"1,73",-,Midfielder,
,Albert Jiménez,Central Midfield,"Oct 21, 2001 ",22,['Spain'],Spain,Puerto Real,,-,Midfielder,
,Gerard Pouget,Central Midfield,"Oct 18, 2001 ",22,['Spain'],Spain,,,-,Midfielder,
19.0,Iñigo Montero,Central Midfield,"May 28, 2001 ",23,['Spain'],Spain,Barakaldo,,-,Midfielder,
,Gastón Alonso,Central Midfield,"Feb 7, 2001 ",23,['Spain'],Spain,La Cañada,,-,Midfielder,AM
15.0,Javier López,Central Midfield,"Jan 16, 2001 ",23,['Spain'],Spain,Orihuela,,-,Midfielder,
,Pablo Valls Polonyi,Central Midfield,"Jul 16, 2001 ",23,['Slovakia'],Spain,Alzira,,-,Midfielder,AM   DM
8.0,Iván Montoro,Central Midfield,"Feb 26, 2001 ",23,['Spain'],Spain,Alcorcón,,-,Midfielder,
16.0,Antonio Jesús,Central Midfield,"Mar 24, 2001 ",23,['Spain'],Spain,Roquetas de Mar,"1,74",-,Midfielder,
,Rodri Esteban,Central Midfield,"Sep 7, 2001 ",22,['Spain'],Portugal,Logroño,"1,81",-,Midfielder,CB
14.0,Guille Amor,Central Midfield,"Jan 22, 2001 ",23,['Spain'],Portugal,Barcelona,,-,Midfielder,
,Vicente López,Central Midfield,"May 4, 2001 ",23,['Spain'],Portugal,Alcalá de Guadaíra,,-,Midfielder,AM
,Pelayo Pérez,Central Midfield,"Apr 30, 2001 ",23,['Spain'],Portugal,Oviedo,"1,75",-,Midfielder,
,Óscar Castro,Central Midfield,"Jun 20, 2001 ",23,['Spain'],Portugal,Tenerife,"1,81",-,Midfielder,
32.0,Mohamed Benktib,Central Midfield,N/A ,23,"['Spain', 'Morocco']",Portugal,Barcelona,"1,80",-,Midfielder,LB   LM
8.0,Pedri,Central Midfield,"Nov 25, 2002 ",21,['Spain'],Spain,Tegueste,"1,74",€80.00m,Midfielder,AM
22.0,Beñat Turrientes,Central Midfield,"Jan 31, 2002 ",22,['Spain'],Spain,Beasain,"1,81",€20.00m,Midfielder,DM
16.0,Joan González,Central Midfield,"Feb 1, 2002 ",22,['Spain'],Spain,Barcelona,"1,90",€4.50m,Midfielder,DM   AM
20.0,Antonio Pacheco,Central Midfield,"Jan 3, 2002 ",22,['Spain'],Spain,Callosa de Segura,"1,84",€600k,Midfielder,
14.0,Miguel Román,Central Midfield,"Dec 26, 2002 ",21,['Spain'],Spain,Vigo,"1,78",€350k,Midfielder,
14.0,Álex Blesa,Central Midfield,"Jan 15, 2002 ",22,['Spain'],Spain,València,"1,80",€300k,Midfielder,AM
6.0,Junior,Central Midfield,"Oct 18, 2002 ",21,['Spain'],Spain,Elche,,€200k,Midfielder,
,Carlos Benítez,Central Midfield,"Nov 25, 2002 ",21,['Spain'],Spain,Catarroja,"1,70",€150k,Midfielder,
22.0,Lulo Dasilva,Central Midfield,"Oct 4, 2002 ",21,"['Spain', 'Brazil']",Spain,Sevilla,"1,89",€150k,Midfielder,CB
21.0,Jota López,Central Midfield,"Nov 7, 2002 ",21,['Spain'],Spain,Vera,,€150k,Midfielder,
,Jaime Requés,Central Midfield,"Jan 1, 2002 ",22,['Spain'],Spain,Segovia,,€100k,Midfielder,
8.0,Marcos Fernández,Central Midfield,"Jul 3, 2002 ",22,['Spain'],Spain,,"1,84",€100k,Midfielder,CB
,Antonio Marchena,Central Midfield,"Jul 27, 2002 ",22,['Spain'],Spain,Brenes,"1,82",€100k,Midfielder,AM
24.0,Gabri Veiga,Central Midfield,"May 27, 2002 ",22,['Spain'],Spain,Porriño,"1,85",€25.00m,Midfielder,AM   DM
16.0,Nico González,Central Midfield,"Jan 3, 2002 ",22,['Spain'],Spain,A Coruña,"1,88",€15.00m,Midfielder,DM   AM
6.0,Nacho Martín,Central Midfield,"Mar 19, 2002 ",22,['Spain'],Spain,Oviedo,"1,75",€700k,Midfielder,CB
5.0,Tiago Galletto,Central Midfield,"May 11, 2002 ",22,"['Uruguay', 'Spain']",Spain,Palma de Mallorca,"1,81",€400k,Midfielder,DM   CB
14.0,Aitor Gelardo,Central Midfield,"Jun 26, 2002 ",22,['Spain'],Spain,Catral,"1,80",€300k,Midfielder,AM   RW
8.0,Marc Montalvo,Central Midfield,"Apr 9, 2002 ",22,['Spain'],Spain,Riudoms,,€250k,Midfielder,AM
10.0,Dani González,Central Midfield,"Jan 29, 2002 ",22,['Spain'],Spain,Reinosa,"1,77",€200k,Midfielder,AM
12.0,Alejandro Alfaro,Central Midfield,"Jun 15, 2002 ",22,['Spain'],Spain,,"1,83",€150k,Midfielder,
16.0,Brais Val,Central Midfield,"Jun 1, 2002 ",22,['Spain'],Spain,Vigo,"1,84",€150k,Midfielder,CB
,Alberto Moreno,Central Midfield,"Apr 19, 2002 ",22,['Spain'],Spain,Madrid,"1,75",€150k,Midfielder,AM
14.0,Marcos Martín,Central Midfield,"Jul 26, 2002 ",22,['Spain'],Spain,Toledo,,€100k,Midfielder,CB
19.0,Alex Merino,Central Midfield,"May 28, 2002 ",22,['Spain'],Spain,Nájera,"1,80",€100k,Midfielder,
6.0,Antton Fruniz,Central Midfield,"Feb 7, 2002 ",22,['Spain'],Spain,Bilbao,,€100k,Midfielder,
16.0,Mikel Escobar,Central Midfield,"Jan 7, 2002 ",22,['Spain'],Spain,Santurtzi,,€100k,Midfielder,
,Marc Doménech,Central Midfield,"Nov 1, 2002 ",21,['Spain'],Spain,Barcelona,,€100k,Midfielder,
6.0,Marc Marruecos,Central Midfield,"Feb 14, 2002 ",22,['Spain'],Spain,Barberà del Vallès,,€50k,Midfielder,RW
,Rubén Quintanilla,Central Midfield,"Apr 3, 2002 ",22,['Spain'],Spain,Barcelona,,€50k,Midfielder,
18.0,Diego Núñez,Central Midfield,"Mar 31, 2002 ",22,['Spain'],Spain,Madrid,,€50k,Midfielder,
15.0,Urko Ardanaz,Central Midfield,"Jul 19, 2002 ",22,['Spain'],Spain,,"1,84",€50k,Midfielder,CB
,Carmelo Sánchez,Central Midfield,"Feb 22, 2002 ",22,['Spain'],Spain,Cartagena,,€25k,Midfielder,
,Pelayo Avanzini,Central Midfield,"Jan 11, 2002 ",22,['Spain'],Spain,Oviedo,"1,73",€25k,Midfielder,AM
,Javier Afonso,Central Midfield,"Nov 25, 2002 ",21,['Spain'],Spain,Arinaga,"1,83",-,Midfielder,CB
,Javi Manzanares,Central Midfield,"Jan 1, 2002 ",22,['Spain'],Spain,Murcia,"1,80",-,Midfielder,
,Álex Lorenzo,Central Midfield,"Jan 24, 2002 ",22,['Spain'],Spain,Melide,,-,Midfielder,
,Iván Peinado,Central Midfield,"Oct 29, 2002 ",21,['Spain'],Spain,Jaén,,-,Midfielder,
5.0,Adrián Verde,Central Midfield,"Aug 3, 2002 ",22,['Spain'],Spain,Casariche,,€100k,Midfielder,CB
14.0,David González,Central Midfield,"Jun 22, 2002 ",22,['Spain'],Spain,Burgos,"1,80",€100k,Midfielder,AM
21.0,Cristian Delgado,Central Midfield,"Jan 7, 2002 ",22,['Spain'],Spain,Algeciras,,€100k,Midfielder,
8.0,Jesús Sánchez,Central Midfield,"Jul 11, 2002 ",22,['Spain'],Spain,Badajoz,,€50k,Midfielder,CB
26.0,Oier Herrera,Central Midfield,"Feb 5, 2002 ",22,['Spain'],Spain,Vitoria,"1,82",€50k,Midfielder,
20.0,Unai Vélez,Central Midfield,"Feb 20, 2002 ",22,['Spain'],Spain,Bilbao,"1,83",€50k,Midfielder,
23.0,Aschalew Sanmartí,Central Midfield,"Feb 1, 2002 ",22,"['Spain', 'Ethiopia']",Spain,Sant Fruitós de Bages,,€50k,Midfielder,CB
,Aitor Albizu,Central Midfield,"Jun 22, 2002 ",22,['Spain'],Spain,Irurtzun,"1,78",€25k,Midfielder,AM   SS
16.0,Juan López,Central Midfield,"May 29, 2002 ",22,['Spain'],Spain,Zaragoza,,€25k,Midfielder,
5.0,Daniel Vásquez,Central Midfield,"Oct 11, 2002 ",21,['Spain'],Spain,Vitoria-Gasteiz,"1,80",-,Midfielder,
23.0,Iván Cortés,Central Midfield,"Mar 8, 2002 ",22,['Spain'],Spain,Jaén,,-,Midfielder,
19.0,Pau Tejón,Central Midfield,"Aug 25, 2002 ",22,['Spain'],Spain,Vilamarxant,,-,Midfielder,
,Pablo Rodríguez,Central Midfield,"Jun 14, 2002 ",22,['Spain'],Spain,Gijón,,-,Midfielder,CB
17.0,Pablo Franco,Central Midfield,"Jan 18, 2002 ",22,['Spain'],Spain,Castelldefels,,-,Midfielder,AM
8.0,David Iglesias,Central Midfield,"Jul 21, 2002 ",22,['Spain'],Spain,Altorricón,"1,89",-,Midfielder,RW   LW
6.0,Miguel Gómez,Central Midfield,"Oct 9, 2002 ",21,['Spain'],Spain,Guadalajara,,-,Midfielder,
31.0,Luis González,Central Midfield,"Jan 8, 2002 ",22,"['Colombia', 'Spain']",Spain,Murcia,,-,Midfielder,
21.0,Rubén Murcia,Central Midfield,"Jun 15, 2002 ",22,['Spain'],Spain,Valencia,,-,Midfielder,
18.0,Guillermo Cortés,Central Midfield,"Apr 8, 2002 ",22,['Spain'],Spain,Zaragoza,"1,81",-,Midfielder,
8.0,Pablo Martínez,Central Midfield,"Jan 1, 2002 ",22,['Spain'],Spain,Viveiro,,-,Midfielder,
12.0,Victor Corral,Central Midfield,"Apr 4, 2002 ",22,['Spain'],Spain,Madrid,,-,Midfielder,
,Cristian Porras,Central Midfield,"Sep 4, 2002 ",21,['Spain'],Spain,Granada,,-,Midfielder,
,Raúl Paz,Central Midfield,"Aug 5, 2002 ",22,['Spain'],Spain,Pontevedra,,-,Midfielder,CB
,Iker Liaño,Central Midfield,"Dec 23, 2002 ",21,['Spain'],Spain,Alcalá de Henares,,-,Midfielder,AM
20.0,Edgar Jiménez,Central Midfield,"Jan 27, 2002 ",22,['Spain'],Spain,Las Palmas de Gran Canaria,,-,Midfielder,
,Aco Martel,Central Midfield,"Dec 26, 2002 ",21,['Spain'],Spain,Santa Lucía de Tirajana,"1,78",-,Midfielder,
,Pablo Molero,Central Midfield,"Dec 30, 2002 ",21,['Spain'],Spain,Sevilla,,-,Midfielder,AM
,Haron Ahmed,Central Midfield,"Sep 5, 2002 ",21,"['Spain', 'Morocco']",Spain,Ceuta,,-,Midfielder,
,Mario Cantero,Central Midfield,"Mar 13, 2002 ",22,['Spain'],Spain,Vigo,,-,Midfielder,
8.0,Berto Fandiño,Central Midfield,"Oct 10, 2002 ",21,['Spain'],Spain,Cee,,-,Midfielder,
,Ibra Barry,Central Midfield,"May 1, 2002 ",22,"['Spain', 'Guinea']",Spain,Santa Cruz de Tenerife,"1,77",-,Midfielder,
,Xavi Priego,Central Midfield,"Mar 15, 2002 ",22,['Spain'],Spain,Terrassa,,-,Midfielder,
,Mario Constenla,Central Midfield,"Apr 21, 2002 ",22,['Spain'],Spain,Forcarei,,-,Midfielder,
6.0,Asier Ortiz de Guinea,Central Midfield,"May 10, 2002 ",22,['Spain'],Spain,Miranda de Ebro,,-,Midfielder,DM   CB
,Sergio Pimentel,Central Midfield,"Apr 14, 2002 ",22,['Spain'],Spain,Granada,"1,87",-,Midfielder,
,Ibai Quintana,Central Midfield,"Jun 29, 2002 ",22,['Spain'],Spain,Vitoria-Gasteiz,,-,Midfielder,
,Lander Arzuaga,Central Midfield,"Jan 29, 2002 ",22,['Spain'],Spain,Hondarribia,"1,83",-,Midfielder,AM
,César Girón,Central Midfield,"Jun 5, 2002 ",22,"['Spain', 'Brazil']",Spain,Santander,"1,82",-,Midfielder,AM
,Moisés Villalba,Central Midfield,"Oct 2, 2002 ",21,['Spain'],Spain,Rota,,-,Midfielder,
,Iker González,Central Midfield,"Apr 2, 2002 ",22,['Spain'],Spain,Sabadell,"1,80",-,Midfielder,
,Hugo Delchi,Central Midfield,"Apr 8, 2002 ",22,['Spain'],Spain,,"1,78",-,Midfielder,
,Javi Noguera,Central Midfield,"Sep 25, 2002 ",21,['Spain'],Spain,Elche,"1,78",-,Midfielder,RM   DM
,Dani Tena,Central Midfield,"May 27, 2002 ",22,['Spain'],Spain,,"1,92",-,Midfielder,CB   LB
8.0,David Cobarro,Central Midfield,"Mar 8, 2002 ",22,['Spain'],Spain,Murcia,"1,86",-,Midfielder,
,Brais Yañez,Central Midfield,"Dec 9, 2002 ",21,['Spain'],Spain,A Coruña,"1,90",-,Midfielder,CB
6.0,Adri Osorio,Central Midfield,"Apr 19, 2002 ",22,['Spain'],Spain,Granada,"1,81",-,Midfielder,
,Manu Rubio,Central Midfield,"Jan 10, 2002 ",22,['Spain'],Spain,Alicante,,-,Midfielder,
6.0,Izam Ortiz,Central Midfield,"Oct 29, 2002 ",21,['Spain'],Spain,Santander,"1,75",-,Midfielder,
,Isaac Sánchez,Central Midfield,"Aug 13, 2002 ",22,['Spain'],Spain,Bimenes,,-,Midfielder,
,Egoitz Zubeldia,Central Midfield,"May 15, 2002 ",22,['Spain'],Spain,Sopuerta,"1,80",-,Midfielder,
22.0,Michel Baquero,Central Midfield,"Oct 16, 2002 ",21,['Spain'],Spain,Albacete,,-,Midfielder,AM
,Adriá Ramirez,Central Midfield,"Apr 16, 2002 ",22,['Spain'],Spain,Gerona,,-,Midfielder,LW   RW
23.0,Álvaro Escolano,Central Midfield,"May 22, 2002 ",22,['Spain'],Spain,Madrid,"1,81",-,Midfielder,
,Xiker Arana,Central Midfield,"Dec 2, 2002 ",21,['Spain'],Spain,San Adrían,,-,Midfielder,AM   RW
,Pablo Cidoncha,Central Midfield,"Mar 21, 2002 ",22,['Spain'],Spain,,"1,90",-,Midfielder,CB
,Fernando Carmona,Central Midfield,"Jun 30, 2002 ",22,['Spain'],Spain,Murcia,"1,80",-,Midfielder,
16.0,Álvaro Espuny,Central Midfield,"May 21, 2002 ",22,['Spain'],Spain,Osuna,,-,Midfielder,LW   RW
,Toni Vilar,Central Midfield,"Mar 24, 2002 ",22,['Spain'],Spain,Fisterra,"1,82",-,Midfielder,CB
,Manuel Tamarit,Central Midfield,"Mar 17, 2002 ",22,['Spain'],Spain,Los Barrios,,-,Midfielder,
,Mario Durán,Central Midfield,"Feb 9, 2002 ",22,['Spain'],Spain,Aracena,"1,74",-,Midfielder,RB
,Mario Domínguez,Central Midfield,"Apr 4, 2002 ",22,['Spain'],Spain,Cáceres,,-,Midfielder,
14.0,Diego Bartolomé,Central Midfield,"Mar 16, 2002 ",22,['Spain'],Spain,Logroño,,-,Midfielder,
22.0,Diego Felices,Central Midfield,"Oct 27, 2002 ",21,['Spain'],Spain,Almería,,-,Midfielder,CB
,Álvaro García,Central Midfield,"Apr 9, 2002 ",22,['Spain'],Spain,Jerez de la Frontera,,-,Midfielder,
,Chanes,Central Midfield,"Nov 5, 2002 ",21,['Spain'],Spain,Jaén,"1,83",-,Midfielder,
6.0,Ander Madariaga,Central Midfield,"Mar 11, 2002 ",22,['Spain'],Spain,Berango,,-,Midfielder,AM
,Pere Pons,Central Midfield,"May 26, 2002 ",22,['Spain'],Spain,Ferreries,"1,79",-,Midfielder,
8.0,Miguel Romera,Central Midfield,"Mar 4, 2002 ",22,['Spain'],Spain,La Cañada,"1,76",-,Midfielder,
,Adrián Esteban,Central Midfield,"Mar 31, 2002 ",22,['Spain'],Spain,Móstoles,"1,80",-,Midfielder,RB   CB
,Carles Aliberch,Central Midfield,"Apr 30, 2002 ",22,['Spain'],Spain,Gavà,"1,71",-,Midfielder,
15.0,Pablo Morgado,Central Midfield,"Mar 26, 2002 ",22,['Spain'],Spain,Alcoy,"1,92",-,Midfielder,
,Antxon Zabalza,Central Midfield,"Apr 30, 2002 ",22,['Spain'],Spain,,"1,75",-,Midfielder,AM
16.0,Mario Mañas,Central Midfield,"Apr 16, 2002 ",22,['Spain'],Spain,Almodóvar del Campo,"1,85",-,Midfielder,
,Alex Damián,Central Midfield,"Jan 24, 2002 ",22,['Spain'],Spain,Alcanar,,-,Midfielder,
,Álex Rico,Central Midfield,"Jan 25, 2002 ",22,['Spain'],Spain,Lleida,"1,72",-,Midfielder,
8.0,David Giráldez,Central Midfield,"Jan 16, 2002 ",22,['Spain'],Portugal,Sevilla,"1,72",-,Midfielder,
6.0,Álvaro Expósito,Central Midfield,"May 8, 2002 ",22,['Spain'],Portugal,Madrid,"1,76",-,Midfielder,CB
8.0,Manolo Vázquez,Central Midfield,"Jul 11, 2002 ",22,['Spain'],Portugal,Alcalá de Guadaíra,,-,Midfielder,AM
4.0,Álex Jiménez,Central Midfield,"Jan 13, 2002 ",22,"['Dominican Republic', 'Spain']",Portugal,Terrassa,"1,84",-,Midfielder,RB   CB
,Fer Rodríguez,Central Midfield,"Nov 6, 2002 ",21,['Spain'],Portugal,Sevilla,"1,82",-,Midfielder,
,Jorge Sánchez,Central Midfield,"Apr 6, 2002 ",22,['Spain'],Portugal,Leganés,"1,77",-,Midfielder,
16.0,Yeray Cuello,Central Midfield,"Jun 7, 2002 ",22,['Spain'],Portugal,Bilbao,,-,Midfielder,
8.0,Pablo Olivares,Central Midfield,"Jan 17, 2002 ",22,['Spain'],Portugal,Cuenca,"1,78",-,Midfielder,AM
,Carlos León,Central Midfield,"Dec 5, 2002 ",21,['Spain'],Portugal,Málaga,"1,85",-,Midfielder,
,Miguel de Luis,Central Midfield,"Feb 24, 2002 ",22,['Spain'],Portugal,Badajoz,"1,76",-,Midfielder,
,Nil Sauret,Central Midfield,"Jan 1, 2002 ",22,['Spain'],Portugal,Balaguer,,-,Midfielder,
,Alejandro Fuentes,Central Midfield,"Apr 11, 2002 ",22,"['Spain', 'Colombia']",Portugal,Almazora,"1,75",-,Midfielder,
16.0,Fermín López,Central Midfield,"May 11, 2003 ",21,['Spain'],Spain,El Campillo,"1,74",€30.00m,Midfielder,AM   LW
8.0,Javi Guerra,Central Midfield,"May 13, 2003 ",21,['Spain'],Spain,Valencia,"1,87",€20.00m,Midfielder,DM
