Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
20.0,Franco Mazurek,Attacking Midfield,"Sep 24, 1993 ",30,"Argentina, Poland",Argentina,Posadas,"1,66",€300k,SS   CF,Argentina, Poland,SS,CF
,Ricardo Rosales,Attacking Midfield,"Jun 6, 1993 ",30,"Argentina, Chile",Argentina,Mendoza,"1,70",€200k,CM   LW,Argentina, Chile,CM,LW
10.0,Braian Miranda,Attacking Midfield,"Jan 19, 1993 ",31,Argentina,Argentina,Tigre,"1,70",€100k,,Argentina,,,
,Braian Sánchez,Attacking Midfield,"Jun 11, 1993 ",30,Argentina,Argentina,General Arenales,"1,70",€75k,SS,Argentina,,SS,
,Germán Mayenfisch,Attacking Midfield,"Jul 5, 1993 ",30,Argentina,Argentina,Santa Fe de la Vera Cruz,"1,60",€25k,,Argentina,,,
,Marcos Mainardi,Attacking Midfield,"Jan 13, 1993 ",31,"Argentina, Italy",Argentina,Santa Fe,"1,74",-,,Argentina, Italy,,
,Luciano Romero,Attacking Midfield,"Aug 28, 1993 ",30,Argentina,Argentina,Merlo,"1,73",-,,Argentina,,,
,Román Martinangeli,Attacking Midfield,"Apr 10, 1993 ",30,Argentina,Argentina,,"1,71",-,,Argentina,,,
,Gabriel Guerra,Attacking Midfield,"Apr 17, 1993 ",30,Argentina,Argentina,Florencio Varela,"1,83",-,RW   CF,Argentina,,RW,CF
10.0,Manuel Lanzini,Attacking Midfield,"Feb 15, 1993 ",31,"Argentina, Italy",Argentina,Ituzaingo,"1,67",€2.50m,CM   LM,Argentina, Italy,CM,LM
10.0,Alan Ruiz,Attacking Midfield,"Aug 19, 1993 ",30,"Argentina, Italy",Argentina,La Plata,"1,83",€800k,SS   CF,Argentina, Italy,SS,CF
7.0,Rodrigo Castro,Attacking Midfield,"Jun 11, 1993 ",30,"Argentina, Italy",Argentina,San Francisco,"1,69",€350k,CM   LW,Argentina, Italy,CM,LW
21.0,Ibrahim Hesar,Attacking Midfield,"Nov 15, 1993 ",30,"Syria, Argentina",Argentina,Villa Ascasubi,"1,83",€300k,LW   CF,Syria, Argentina,LW,CF
22.0,Guillermo Hauché,Attacking Midfield,"Mar 31, 1993 ",30,Argentina,Argentina,La Plata,"1,80",€250k,CM   RM,Argentina,,CM,RM
,Matías Rodríguez,Attacking Midfield,"Mar 29, 1993 ",30,Argentina,Argentina,Pablo Podesta,"1,75",€150k,LW   RW,Argentina,,LW,RW
8.0,Cristian Amarilla,Attacking Midfield,"Nov 8, 1993 ",30,Argentina,Argentina,Avellaneda,"1,65",€75k,SS   RM,Argentina,,SS,RM
,Ezequiel Melillo,Attacking Midfield,"Aug 5, 1993 ",30,"Argentina, Italy",Argentina,San Isidro,"1,76",€75k,CM   SS,Argentina, Italy,CM,SS
,Maximiliano Ponce,Attacking Midfield,"Nov 2, 1993 ",30,Argentina,Argentina,San Pedro de Jujuy,"1,64",-,CM   CM,Argentina,,CM,CM
,Franco Quinteros,Attacking Midfield,"Oct 11, 1993 ",30,Argentina,Argentina,Gonzalez Catan,"1,70",-,,Argentina,,,
,Lucas Chambi,Attacking Midfield,"Aug 9, 1993 ",30,Argentina,Argentina,Merlo,,-,,Argentina,,,
,Lucio Barroca,Attacking Midfield,"May 30, 1993 ",30,Argentina,Argentina,Tres Arroyos,,-,,Argentina,,,
,Emanuel Escuredo,Attacking Midfield,"Mar 15, 1993 ",31,"Argentina, Spain",Argentina,Buenos Aires,,-,LW,Argentina, Spain,LW,
,Germán Herrera,Attacking Midfield,"Feb 5, 1993 ",31,Argentina,Argentina,Rosario,"1,71",-,LW   RW,Argentina,,LW,RW
,Franco Del Giglio,Attacking Midfield,"Jan 7, 1993 ",31,"Argentina, Italy",Argentina,Buenos Aires,"1,64",-,LW   RW,Argentina, Italy,LW,RW
,Damián Pacco,Attacking Midfield,"Jun 29, 1993 ",30,Argentina,Argentina,Entre Rios,"1,93",-,,Argentina,,,
,Diego Molina Fariña,Attacking Midfield,"May 23, 1993 ",30,Argentina,Argentina,Almirante Brown,"1,77",-,,Argentina,,,
,Facundo Pino,Attacking Midfield,"Aug 31, 1993 ",30,"Argentina, Italy",Argentina,Buenos Aires,"1,69",-,RW,Argentina, Italy,RW,
,Santiago Stelcaldo,Attacking Midfield,"Nov 30, 1993 ",30,Argentina,Argentina,Cordoba,"1,80",-,RW   LW,Argentina,,RW,LW
,Matías Martínez,Attacking Midfield,"Jan 17, 1993 ",31,Argentina,Argentina,Quilmes,"1,76",-,SS,Argentina,,SS,
,Arturo Mendoza,Attacking Midfield,"Nov 3, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,65",-,,Argentina,,,
10.0,Luciano Acosta,Attacking Midfield,"May 31, 1994 ",29,"Argentina, United States",Argentina,Rosario,"1,60",€8.00m,SS   CF,Argentina, United States,SS,CF
10.0,Martín Benítez,Attacking Midfield,"Jun 17, 1994 ",29,Argentina,Argentina,Posadas,"1,75",€1.40m,RW   LW,Argentina,,RW,LW
32.0,Jonathan Bustos,Attacking Midfield,"Jun 29, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,74",€350k,LW   RW,Argentina,,LW,RW
10.0,Mariano Miño,Attacking Midfield,"Mar 28, 1994 ",29,Argentina,Argentina,Mercedes,"1,60",€275k,CM   LM,Argentina,,CM,LM
16.0,Sergio Aguero,Attacking Midfield,"Apr 7, 1994 ",29,"Malaysia, Argentina",Argentina,La Rioja,"1,75",€200k,SS   CM,Malaysia, Argentina,SS,CM
,Gabriel Serrano,Attacking Midfield,"Nov 1, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,80",€75k,,Argentina,,,
30.0,Lucas Nahuel Ojeda,Attacking Midfield,"Sep 3, 1994 ",29,Argentina,Argentina,,,€10k,CM   SS,Argentina,,CM,SS
,Lucas Reynoso,Attacking Midfield,"Apr 15, 1994 ",29,Argentina,Argentina,San Juan,"1,71",-,LM,Argentina,,LM,
,Diego Farías,Attacking Midfield,"Mar 10, 1994 ",30,Argentina,Argentina,San Luis,,-,,Argentina,,,
8.0,Robertino Insúa,Attacking Midfield,"Mar 28, 1994 ",29,"Argentina, Spain",Argentina,Buenos Aires,"1,70",-,SS   LW,Argentina, Spain,SS,LW
,Lucas Espíndola,Attacking Midfield,"Jun 29, 1994 ",29,Argentina,Argentina,Mar de Plata,"1,82",-,SS,Argentina,,SS,
,Nicolás López,Attacking Midfield,"Mar 18, 1994 ",30,Argentina,Argentina,Quilmes,"1,74",-,LM   RM,Argentina,,LM,RM
,Maximiliano Rodríguez,Attacking Midfield,"Apr 1, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,78",-,,Argentina,,,
5.0,Emmanuel Martínez,Attacking Midfield,"Jun 4, 1994 ",29,Argentina,Argentina,Tandil,"1,69",€1.50m,CM   DM,Argentina,,CM,DM
21.0,Nicolás Oroz,Attacking Midfield,"Apr 1, 1994 ",29,Argentina,Argentina,Villa Mercedes,"1,71",€800k,LW   RW,Argentina,,LW,RW
10.0,Sergio Quiroga,Attacking Midfield,"Jun 7, 1994 ",29,Argentina,Argentina,Charata,"1,62",€325k,CM,Argentina,,CM,
13.0,Juan Cavallaro,Attacking Midfield,"Jun 28, 1994 ",29,"Argentina, Italy",Argentina,Parana,"1,71",€250k,LW   RW,Argentina, Italy,LW,RW
,Brian Ferreira,Attacking Midfield,"May 24, 1994 ",29,"Argentina, Iraq",Argentina,Buenos Aires,"1,80",€100k,CM   DM,Argentina, Iraq,CM,DM
,Leonardo Villalba,Attacking Midfield,"Nov 29, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,75",€50k,LW   RW,Argentina,,LW,RW
,Ezequiel Montagna,Attacking Midfield,"Jun 8, 1994 ",29,Argentina,Argentina,Mar del Plata,"1,80",€10k,,Argentina,,,
,Ever Ullúa,Attacking Midfield,"Nov 4, 1994 ",29,Argentina,Argentina,,"1,68",-,SS   RW,Argentina,,SS,RW
,Fabián Ramos,Attacking Midfield,"Aug 12, 1994 ",29,"Chile, Argentina",Argentina,Santa Fe,"1,73",-,,Chile, Argentina,,
,Gabriel Morales,Attacking Midfield,"Apr 29, 1994 ",29,Argentina,Argentina,Rosario,"1,72",-,,Argentina,,,
,Leandro Vera,Attacking Midfield,"Feb 21, 1994 ",30,Argentina,Argentina,,"1,84",-,,Argentina,,,
,Lucas Salas,Attacking Midfield,"Sep 28, 1994 ",29,Argentina,Argentina,San Juan,"1,69",-,,Argentina,,,
,Agustín Allione,Attacking Midfield,"Oct 28, 1994 ",29,"Argentina, Italy",Argentina,Amenabar,"1,70",-,CM   LM,Argentina, Italy,CM,LM
10.0,Emanuel Reynoso,Attacking Midfield,"Nov 16, 1995 ",28,Argentina,Argentina,Cordoba,"1,76",€6.50m,LM   RM,Argentina,,LM,RM
10.0,Marcelino Moreno,Attacking Midfield,"Jun 25, 1995 ",28,Argentina,Argentina,San Martin,"1,68",€4.00m,CM   LW,Argentina,,CM,LW
10.0,Tomás Martínez,Attacking Midfield,"Mar 7, 1995 ",29,"Argentina, Italy",Argentina,Beccar,"1,72",€500k,,Argentina, Italy,,
,Francisco Di Franco,Attacking Midfield,"Jan 28, 1995 ",29,"Argentina, Italy",Argentina,San Miguel,"1,75",€250k,CM   RW,Argentina, Italy,CM,RW
8.0,Cristian Hernández,Attacking Midfield,"Aug 24, 1995 ",28,Argentina,Argentina,San Rafael,"1,80",€175k,SS,Argentina,,SS,
,Miguel Escobar,Attacking Midfield,"Aug 24, 1995 ",28,Argentina,Argentina,Moron,"1,71",€150k,RW   LW,Argentina,,RW,LW
,Gabriel Ramírez,Attacking Midfield,"Jun 29, 1995 ",28,Argentina,Argentina,Corrientes,"1,76",€125k,CM   DM,Argentina,,CM,DM
,Juan Manuel Fernández,Attacking Midfield,"Apr 4, 1995 ",28,Argentina,Argentina,Buenos Aires,,-,CM   DM,Argentina,,CM,DM
,Nicolas Navarrete,Attacking Midfield,"Aug 29, 1995 ",28,"Argentina, Italy",Argentina,Mendoza,"1,71",-,LW   SS,Argentina, Italy,LW,SS
30.0,Brian Irianni,Attacking Midfield,"Mar 8, 1995 ",29,Argentina,Argentina,Buenos Aires,"1,78",-,,Argentina,,,
,Ian Ninkovic,Attacking Midfield,"Jun 6, 1995 ",28,"Argentina, Spain",Argentina,Rada Tilly,"1,70",-,CM,Argentina, Spain,CM,
,Gastón Scisci,Attacking Midfield,"Jan 19, 1995 ",29,Argentina,Argentina,Buenos Aires,"1,75",-,,Argentina,,,
,Nico Minutella,Attacking Midfield,"Mar 23, 1995 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,83",-,CM   RW,Argentina, Italy,CM,RW
10.0,Kaku,Attacking Midfield,"Jan 11, 1995 ",29,"Paraguay, Argentina",Argentina,Ciudadela,"1,71",€5.00m,LW   RW,Paraguay, Argentina,LW,RW
10.0,Luciano Cabral,Attacking Midfield,"Apr 26, 1995 ",28,"Chile, Argentina",Argentina,General Alvear,"1,70",€700k,RW   RM,Chile, Argentina,RW,RM
10.0,Ezequiel Vidal,Attacking Midfield,"Aug 2, 1995 ",28,Argentina,Argentina,Bahia Blanca,"1,68",€275k,CF   RW,Argentina,,CF,RW
30.0,Nicolás Barrientos,Attacking Midfield,"Apr 5, 1995 ",28,Argentina,Argentina,Monte Grande,"1,70",€200k,LM   CM,Argentina,,LM,CM
,Federico Boasso,Attacking Midfield,"Sep 16, 1995 ",28,"Argentina, Italy",Argentina,San Carlos Centro,"1,83",€150k,CM   LM,Argentina, Italy,CM,LM
8.0,Cristian Ramírez,Attacking Midfield,"Mar 29, 1995 ",28,Argentina,Argentina,Nicanor Otamendi,"1,80",€125k,LW   RW,Argentina,,LW,RW
,Alejo Marco Vechiarello,Attacking Midfield,"Feb 10, 1995 ",29,"Argentina, Italy",Argentina,Rosario,,€50k,,Argentina, Italy,,
,Leonardo Verón,Attacking Midfield,"Jul 24, 1995 ",28,Argentina,Argentina,Mar del Plata,"1,83",-,,Argentina,,,
,Juan Cruz Tirao,Attacking Midfield,"Jun 14, 1995 ",28,Argentina,Argentina,,"1,80",-,CM,Argentina,,CM,
11.0,Nahuel Mendez,Attacking Midfield,"Mar 29, 1995 ",28,Argentina,Argentina,,"1,80",-,SS,Argentina,,SS,
,Gonzalo Zárate,Attacking Midfield,"Feb 15, 1995 ",29,"Argentina, Italy",Argentina,Cordoba,"1,85",-,RM   RW,Argentina, Italy,RM,RW
,Julián Navalón,Attacking Midfield,"Nov 7, 1995 ",28,"Argentina, Italy",Argentina,Cordoba,"1,75",-,RW   LW,Argentina, Italy,RW,LW
,Martin Gándara,Attacking Midfield,"Sep 7, 1995 ",28,"Italy, Argentina",Argentina,Cordoba ,"1,70",-,SS   RW,Italy, Argentina,SS,RW
10.0,Gabriel Arce,Attacking Midfield,"May 1, 1995 ",28,Argentina,Argentina,Godoy Cruz,"1,85",-,CF,Argentina,,CF,
14.0,Agus Giaquinto,Attacking Midfield,"Apr 17, 1995 ",28,"Argentina, Italy",Argentina,Mar del Plata,,-,,Argentina, Italy,,
11.0,Emiliano Trovento,Attacking Midfield,"Jan 10, 1995 ",29,Argentina,Argentina,Martin Coronado,"1,65",-,,Argentina,,,
10.0,Yamil Romero,Attacking Midfield,"Jul 11, 1995 ",28,Argentina,Argentina,Berazategui,"1,80",-,CM,Argentina,,CM,
,Matías Fantín,Attacking Midfield,"Nov 21, 1995 ",28,Argentina,Argentina,Barranqueras,,-,CM,Argentina,,CM,
,Matías Colombo,Attacking Midfield,"Aug 2, 1995 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,80",-,,Argentina, Italy,,
,Matías Sosa,Attacking Midfield,"Jul 6, 1995 ",28,Argentina,Argentina,Buenos Aires,"1,72",-,RW   LW,Argentina,,RW,LW
,Martin Mercau,Attacking Midfield,"Aug 9, 1995 ",28,Argentina,Argentina,Rio Cuarto,,-,SS   CM,Argentina,,SS,CM
,Nicolás Ríos,Attacking Midfield,"Mar 29, 1995 ",28,Argentina,Argentina,San Francisco Solano,,-,,Argentina,,,
,Brian Ludueña,Attacking Midfield,"Oct 12, 1995 ",28,"Argentina, Uruguay",Argentina,Buenos Aires,"1,80",-,,Argentina, Uruguay,,
18.0,Giovani Lo Celso,Attacking Midfield,"Apr 9, 1996 ",27,"Argentina, Italy",Argentina,Rosario,"1,77",€16.00m,CM   RM,Argentina, Italy,CM,RM
10.0,Franco Cristaldo,Attacking Midfield,"Aug 15, 1996 ",27,"Argentina, Paraguay",Argentina,Moron,"1,75",€8.00m,CM   SS,Argentina, Paraguay,CM,SS
8.0,Agustín Palavecino,Attacking Midfield,"Nov 9, 1996 ",27,"Argentina, Spain",Argentina,Florida,"1,79",€2.20m,CM   LW,Argentina, Spain,CM,LW
15.0,Leonardo Heredia,Attacking Midfield,"Jan 11, 1996 ",28,Argentina,Argentina,Capital Federal,"1,87",€1.30m,RM   CF,Argentina,,RM,CF
10.0,Matías Nahuel,Attacking Midfield,"Nov 22, 1996 ",27,"Spain, Argentina",Argentina,Rosario,"1,72",€900k,DM   LW,Spain, Argentina,DM,LW
10.0,Federico Varela,Attacking Midfield,"May 7, 1996 ",27,"Argentina, Spain",Argentina,Buenos Aires,"1,74",€300k,CM   LW,Argentina, Spain,CM,LW
8.0,Ulises Jesús Arias,Attacking Midfield,"Aug 5, 1996 ",27,Argentina,Argentina,Colon,"1,60",€250k,,Argentina,,,
,Joaquín Ochoa,Attacking Midfield,"Sep 1, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,83",€200k,CM   LM,Argentina,,CM,LM
,Franco Torres,Attacking Midfield,"Aug 28, 1996 ",27,Argentina,Argentina,Cordoba,"1,74",€150k,RM,Argentina,,RM,
,Brandon Obregón,Attacking Midfield,"May 23, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,72",€100k,CM,Argentina,,CM,
,Ignacio Carruega,Attacking Midfield,"Sep 1, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,70",€50k,LW   RW,Argentina,,LW,RW
,Matías Sánchez,Attacking Midfield,"Jul 5, 1996 ",27,Argentina,Argentina,San Martin,"1,73",€10k,,Argentina,,,
,Mariano Rivadeneira,Attacking Midfield,"Nov 20, 1996 ",27,Argentina,Argentina,,"1,78",-,,Argentina,,,
10.0,Sebastián Driussi,Attacking Midfield,"Feb 9, 1996 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,79",€12.00m,CF   LW,Argentina, Italy,CF,LW
31.0,Nicolás Giménez,Attacking Midfield,"Jan 16, 1996 ",28,"United Arab Emirates, Argentina",Argentina,Buenos Aires,"1,79",€4.50m,CM,United Arab Emirates, Argentina,CM,
7.0,Tomás Pochettino,Attacking Midfield,"Feb 1, 1996 ",28,"Argentina, Italy",Argentina,Rafaela,"1,80",€2.00m,CM   SS,Argentina, Italy,CM,SS
10.0,Juan Bauza,Attacking Midfield,"May 3, 1996 ",27,Argentina,Argentina,Gualeguaychu,"1,77",€1.00m,RW   LW,Argentina,,RW,LW
7.0,Tomás Andrade,Attacking Midfield,"Nov 16, 1996 ",27,"Argentina, Italy",Argentina,Temperley,"1,74",€500k,RW   LW,Argentina, Italy,RW,LW
,Germán Díaz,Attacking Midfield,"Jun 18, 1996 ",27,Argentina,Argentina,,"1,73",€275k,,Argentina,,,
,Gonzalo Berterame,Attacking Midfield,"Jul 11, 1996 ",27,Argentina,Argentina,Villa Maria,"1,66",€225k,RW   LW,Argentina,,RW,LW
,Nicolás Gómez,Attacking Midfield,"Feb 25, 1996 ",28,Argentina,Argentina,Buenos Aires,"1,79",€175k,,Argentina,,,
,Axel Oyola,Attacking Midfield,"Aug 4, 1996 ",27,Argentina,Argentina,Cordoba,"1,73",€100k,,Argentina,,,
,Santiago Briñone,Attacking Midfield,"Dec 28, 1996 ",27,Argentina,Argentina,Villa Santa Rosa,"1,78",€75k,,Argentina,,,
,Alejandro Benítez,Attacking Midfield,"Apr 3, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,75",€25k,,Argentina,,,
,Hernán Vargas,Attacking Midfield,"Sep 29, 1996 ",27,Argentina,Argentina,Salta,"1,69",-,,Argentina,,,
30.0,Ezequiel Ramallo,Attacking Midfield,"Feb 10, 1996 ",28,Argentina,Argentina,,"1,72",-,RM   LM,Argentina,,RM,LM
,Braian Canales,Attacking Midfield,"Sep 23, 1996 ",27,"Argentina, Chile",Argentina,,"1,68",-,SS,Argentina, Chile,SS,
,Gabriel Lepe Gil,Attacking Midfield,"Jan 16, 1996 ",28,"Argentina, Chile",Argentina,San Juan,"1,79",-,,Argentina, Chile,,
,Gonzalo Groba,Attacking Midfield,"Feb 16, 1996 ",28,Argentina,Argentina,Capital Federal,"1,70",-,,Argentina,,,
,Facundo Cervantes,Attacking Midfield,"Jun 5, 1996 ",27,Argentina,Argentina,San Miguel,"1,83",-,SS,Argentina,,SS,
,Jonathan Requena,Attacking Midfield,"Jun 11, 1996 ",27,Argentina,Argentina,Cordoba,"1,74",-,CM   DM,Argentina,,CM,DM
10.0,José Cáceres,Attacking Midfield,"Aug 22, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
24.0,Nahuel Bonada,Attacking Midfield,"Mar 5, 1996 ",28,"Argentina, Australia",Argentina,Cordoba,"1,80",-,LW   RW,Argentina, Australia,LW,RW
,Brian Sosa,Attacking Midfield,"Nov 3, 1996 ",27,Argentina,Argentina,Rio Gallegos,"1,66",-,,Argentina,,,
,Sebastián Riquelme,Attacking Midfield,"Sep 28, 1996 ",27,"Argentina, Italy",Argentina,San Fernando,"1,67",-,LW,Argentina, Italy,LW,
,Iván Paz,Attacking Midfield,"Jan 25, 1996 ",28,Argentina,Argentina,Santiago del Estero,"1,87",-,CF   LW,Argentina,,CF,LW
11.0,Juan Brunetta,Attacking Midfield,"May 12, 1997 ",26,"Argentina, Italy",Argentina,Laboulaye,"1,78",€10.00m,LW   SS,Argentina, Italy,LW,SS
24.0,Francisco González Metilli,Attacking Midfield,"Mar 29, 1997 ",26,Argentina,Argentina,Tandil,"1,75",€2.00m,RW   LW,Argentina,,RW,LW
,Walter Rueda,Attacking Midfield,"Dec 2, 1997 ",26,Argentina,Argentina,Parana,"1,76",€600k,CM,Argentina,,CM,
7.0,Martín Sarrafiore,Attacking Midfield,"Jul 20, 1997 ",26,Argentina,Argentina,Villa Ballester,"1,80",€225k,CM   LW,Argentina,,CM,LW
20.0,Malcom Pilone,Attacking Midfield,"Sep 16, 1997 ",26,Argentina,Argentina,Capitan Bermudez,,€150k,,Argentina,,,
12.0,Gonzalo Valenzuela,Attacking Midfield,"May 2, 1997 ",26,Argentina,Argentina,,"1,75",€100k,,Argentina,,,
,Maximiliano Gutiérrez,Attacking Midfield,"Jan 4, 1997 ",27,Argentina,Argentina,Cordoba,"1,70",€50k,RW   LW,Argentina,,RW,LW
17.0,Carín Najul,Attacking Midfield,"Jun 13, 1997 ",26,Argentina,Argentina,General Roca,"1,83",-,,Argentina,,,
,Rodrigo Montenegro,Attacking Midfield,"Mar 1, 1997 ",27,Argentina,Argentina,Resistencia,"1,81",-,,Argentina,,,
,León Piergiácomi,Attacking Midfield,"Oct 14, 1997 ",26,"Argentina, Italy",Argentina,,"1,73",-,LM   RM,Argentina, Italy,LM,RM
,Ilan Rappoport,Attacking Midfield,"Oct 7, 1997 ",26,"Argentina, Poland",Argentina,Buenos Aires,"1,82",-,LW,Argentina, Poland,LW,
15.0,Agustín de Giovanni,Attacking Midfield,"May 14, 1997 ",26,"Argentina, Italy",Argentina,,,-,,Argentina, Italy,,
,Lucas Quiroz,Attacking Midfield,"Jan 27, 1997 ",27,Argentina,Argentina,Rafaela,,-,CM,Argentina,,CM,
11.0,Lucas Rodríguez,Attacking Midfield,"Apr 27, 1997 ",26,Argentina,Argentina,Buenos Aires,"1,69",€3.00m,LW   RW,Argentina,,LW,RW
,Joel López Pissano,Attacking Midfield,"Jan 6, 1997 ",27,Argentina,Argentina,Rosario,"1,80",€650k,,Argentina,,,
10.0,Marco Borgnino,Attacking Midfield,"Oct 25, 1997 ",26,"Argentina, Italy",Argentina,Rafaela,"1,76",€300k,LW,Argentina, Italy,LW,
14.0,Emil Cuello,Attacking Midfield,"Jan 2, 1997 ",27,"Argentina, United States",Argentina,Buenos Aires,"1,80",€200k,CM,Argentina, United States,CM,
,Santiago Camacho,Attacking Midfield,"Jan 25, 1997 ",27,Argentina,Argentina,,"1,83",€150k,,Argentina,,,
,Iván Molinas,Attacking Midfield,"Apr 5, 1997 ",26,Argentina,Argentina,Posadas,"1,80",€75k,CM,Argentina,,CM,
,Nicolas Lovato,Attacking Midfield,"Jan 5, 1997 ",27,Argentina,Argentina,,"1,80",-,,Argentina,,,
,Lautaro Wedertz,Attacking Midfield,"Jan 3, 1997 ",27,Argentina,Argentina,Santa Fe,"1,84",-,CF,Argentina,,CF,
,Bernabé Galati,Attacking Midfield,"Oct 29, 1997 ",26,Argentina,Argentina,,"1,67",-,CM   LB,Argentina,,CM,LB
,Facundo Nicolás Moyano,Attacking Midfield,"Aug 8, 1997 ",26,Argentina,Argentina,,"1,78",-,LM,Argentina,,LM,
,Matías La Mastra,Attacking Midfield,"Apr 18, 1997 ",26,"Argentina, Italy",Argentina,Buenos Aires,,-,,Argentina, Italy,,
,Denis Brizuela,Attacking Midfield,"May 12, 1997 ",26,Argentina,Argentina,Gonzalez Catan,"1,71",-,LW   LB,Argentina,,LW,LB
,Nahuel Vázquez,Attacking Midfield,"Sep 12, 1997 ",26,"Argentina, Spain",Argentina,Villa Pueyrredon,"1,78",-,RM   LM,Argentina, Spain,RM,LM
,Ignacio Rossi,Attacking Midfield,"Nov 22, 1997 ",26,"Italy, Argentina",Argentina,Rosario,"1,77",-,,Italy, Argentina,,
,Diego Albornoz,Attacking Midfield,"Mar 8, 1997 ",27,Argentina,Argentina,Rio Tercero,,-,RW   LM,Argentina,,RW,LM
,Ramiro Schweizer,Attacking Midfield,"Oct 10, 1997 ",26,"Argentina, Italy",Argentina,Corrientes,"1,70",-,,Argentina, Italy,,
,Facundo Cascio,Attacking Midfield,"Aug 2, 1997 ",26,"Argentina, Italy",Argentina,Cordoba,"1,82",-,LM   LW,Argentina, Italy,LM,LW
15.0,Matías Zaracho,Attacking Midfield,"Mar 10, 1998 ",26,Argentina,Argentina,Wilde,"1,71",€9.00m,CM   RW,Argentina,,CM,RW
,Brian Farioli,Attacking Midfield,"Feb 19, 1998 ",26,Argentina,Argentina,Santa Fe,"1,80",€700k,LW   RW,Argentina,,LW,RW
10.0,Lucas Ríos,Attacking Midfield,"Mar 8, 1998 ",26,Argentina,Argentina,Santa Fe,"1,76",€450k,RW   CM,Argentina,,RW,CM
,Brian Sobrero,Attacking Midfield,"Nov 7, 1998 ",25,Argentina,Argentina,,,€125k,SS   CF,Argentina,,SS,CF
10.0,Carlos Facundo Marín,Attacking Midfield,"Apr 5, 1998 ",25,"Argentina, Italy",Argentina,Santa Fe,"1,76",€10k,SS,Argentina, Italy,SS,
,Hugo Lugo,Attacking Midfield,"Jan 1, 1998 ",26,Argentina,Argentina,Corrientes,"1,76",-,,Argentina,,,
,Mauricio Tesare,Attacking Midfield,"Jul 28, 1998 ",25,Argentina,Argentina,Rosario,"1,69",-,LM   RM,Argentina,,LM,RM
,Jerónimo Rodríguez,Attacking Midfield,"Mar 24, 1998 ",25,Argentina,Argentina,Diamante,"1,74",-,CM,Argentina,,CM,
,Enzo Benítez,Attacking Midfield,"Sep 14, 1998 ",25,Argentina,Argentina,Lomas de Zamora,"1,74",-,,Argentina,,,
,Luca Zárate,Attacking Midfield,"Aug 19, 1998 ",25,"Argentina, Chile",Argentina,Villa Luzuriaga,"1,75",-,CM,Argentina, Chile,CM,
,Leandro Berti,Attacking Midfield,"Aug 20, 1998 ",25,"Argentina, Italy",Argentina,Rosario,"1,80",-,LM   CM,Argentina, Italy,LM,CM
,Sergio Alegre,Attacking Midfield,"Mar 31, 1998 ",25,Argentina,Argentina,Buenos Aires,"1,79",-,,Argentina,,,
,Esteban Lopez,Attacking Midfield,"May 17, 1998 ",25,Argentina,Argentina,Comodoro Rivadavia,"1,71",-,CM,Argentina,,CM,
10.0,Rodrigo Garro,Attacking Midfield,"Jan 4, 1998 ",26,"Argentina, Italy",Argentina,General Pico,"1,74",€6.50m,CM   SS,Argentina, Italy,CM,SS
14.0,Matías Palavecino,Attacking Midfield,"May 23, 1998 ",25,Argentina,Argentina,Rosario,"1,80",€450k,LW   LM,Argentina,,LW,LM
,Brian Orosco,Attacking Midfield,"Feb 28, 1998 ",26,Argentina,Argentina,Mendoza,"1,75",€350k,SS,Argentina,,SS,
,Lucas Idoyaga,Attacking Midfield,"Mar 29, 1998 ",25,"Argentina, Italy",Argentina,Buenos Aires,,€10k,RW,Argentina, Italy,RW,
,Guido Lopez,Attacking Midfield,"Jan 27, 1998 ",26,Argentina,Argentina,,"1,73",€10k,CM,Argentina,,CM,
,Leonel Iriarte,Attacking Midfield,"Jul 27, 1998 ",25,Argentina,Argentina,,"1,80",-,,Argentina,,,
,Axel Villegas,Attacking Midfield,"May 21, 1998 ",25,Argentina,Argentina,Cordoba,"1,77",-,RW   LW,Argentina,,RW,LW
,Gabriel Sarmiento,Attacking Midfield,"Jan 1, 1998 ",26,Argentina,Argentina,,"1,73",-,,Argentina,,,
,Axel Musarella,Attacking Midfield,"Dec 28, 1998 ",25,Argentina,Argentina,Buenos Aires,"1,71",-,,Argentina,,,
,Agustín López,Attacking Midfield,"Aug 28, 1998 ",25,Argentina,Argentina,Cordoba,"1,75",-,,Argentina,,,
