Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Juan Pacchini,Defensive Midfield,"Jun 17, 2000 ",23,"['Argentina', 'Italy']",Argentina,Rafael Calzada,"1,66",€25k,
,Nacho Jiménez,Defensive Midfield,"Jan 15, 2000 ",24,"['Argentina', 'Italy']",Argentina,Córdoba,"1,86",-,CM   LM
,Pedro Brunetta,Defensive Midfield,"Mar 30, 2000 ",23,['Argentina'],Argentina,,"1,75",-,
,Matias Cabral,Defensive Midfield,"Apr 27, 2000 ",23,['Argentina'],Argentina,,"1,79",-,
,Sebastián Fernández,Defensive Midfield,"Sep 4, 2000 ",23,['Argentina'],Argentina,,"1,73",-,
,Valentín Matlis,Defensive Midfield,"Jun 13, 2000 ",23,"['Argentina', 'Israel']",Argentina,Buenos Aires,"1,73",-,CM
8.0,Álvaro De Gaetani,Defensive Midfield,"Oct 27, 2000 ",23,['Argentina'],Argentina,,"1,80",-,
30.0,Diego Gonzalez,Defensive Midfield,"Jul 8, 2000 ",23,"['Chile', 'Argentina']",Argentina,,"1,84",-,CB
,Thiago Perez,Defensive Midfield,"Oct 10, 2000 ",23,['Argentina'],Argentina,,"1,73",-,
,Mauro Guajardo,Defensive Midfield,"Apr 13, 2000 ",23,['Argentina'],Argentina,,"1,71",-,
,Juan Carrizo,Defensive Midfield,"Nov 29, 2000 ",23,['Argentina'],Argentina,,"1,85",-,CM
,Javier Hussein,Defensive Midfield,"May 16, 2000 ",23,['Argentina'],Argentina,,"1,77",-,
,Jeremías Giménez,Defensive Midfield,"Mar 9, 2000 ",24,['Argentina'],Argentina,,"1,73",-,
,Nahuel Machado,Defensive Midfield,"Apr 18, 2000 ",23,['Argentina'],Argentina,La Plata,"1,80",-,RB
22.0,Alan Varela,Defensive Midfield,"Jul 4, 2001 ",22,['Argentina'],Argentina,Isidro Casanova,"1,77",€25.00m,CM
23.0,Rodrigo Villagra,Defensive Midfield,"Feb 14, 2001 ",23,['Argentina'],Argentina,Morteros,"1,78",€7.00m,
5.0,Felipe Peña Biafore,Defensive Midfield,"Apr 5, 2001 ",22,['Argentina'],Argentina,Pehuajó,"1,80",€2.00m,CB
5.0,Bruno Leyes,Defensive Midfield,"Oct 30, 2001 ",22,['Argentina'],Argentina,Mendoza,"1,73",€1.50m,CM
25.0,Agostino Spina,Defensive Midfield,"Oct 31, 2001 ",22,"['Argentina', 'Italy']",Argentina,Castelar,"1,75",€200k,CM   RM
34.0,Stefano Moreyra,Defensive Midfield,"Sep 19, 2001 ",22,['Argentina'],Argentina,Reconquista,"1,79",€175k,
,Agustín Prokop,Defensive Midfield,"Jun 4, 2001 ",22,['Argentina'],Argentina,,"1,73",€125k,LB
,Tomas Bottari,Defensive Midfield,"Apr 26, 2001 ",22,['Argentina'],Argentina,Quilmes,"1,73",€100k,
,Elías Brítez,Defensive Midfield,"Mar 11, 2001 ",23,['Argentina'],Argentina,San Francisco Solano,"1,75",€50k,
,Maximiliano Amarfil,Defensive Midfield,"Nov 3, 2001 ",22,['Argentina'],Argentina,"Cipolletti, Rio Negro","1,74",€25k,
,Ignacio Cechi,Defensive Midfield,"Jul 26, 2001 ",22,['Argentina'],Argentina,Guernica,"1,79",€25k,
,Santiago Valenzuela,Defensive Midfield,"Sep 23, 2001 ",22,['Argentina'],Argentina,,"1,69",€10k,RM
,Jeremías Denis,Defensive Midfield,"Apr 3, 2001 ",22,['Argentina'],Argentina,Avellaneda,"1,79",€10k,
32.0,Santiago Hezze,Defensive Midfield,"Oct 22, 2001 ",22,"['Argentina', 'Poland']",Argentina,Buenos Aires,"1,82",€8.00m,CM   AM
45.0,Enzo Barrenechea,Defensive Midfield,"May 22, 2001 ",22,['Argentina'],Argentina,Villa María,"1,86",€6.00m,CM
8.0,Franco Ibarra,Defensive Midfield,"Apr 28, 2001 ",22,"['Argentina', 'United States']",Argentina,Tigre,"1,75",€2.00m,
28.0,Francisco Maidana,Defensive Midfield,"Dec 29, 2001 ",22,['Argentina'],Argentina,San Pedro (Jujuy),"1,69",€400k,
28.0,Kevin Vázquez,Defensive Midfield,"Mar 19, 2001 ",23,['Argentina'],Argentina,Morón,"1,75",€175k,CM
,Matías Lugo,Defensive Midfield,"May 10, 2001 ",22,['Argentina'],Argentina,Tigre,"1,70",€125k,
20.0,Segundo Pachamé,Defensive Midfield,"Jun 3, 2001 ",22,"['Argentina', 'Spain']",Argentina,La Plata,"1,75",€100k,CM
,Gabriel Altamirano,Defensive Midfield,"Jun 20, 2001 ",22,['Argentina'],Argentina,Rosario,"1,75",€75k,
,Kevin Duarte,Defensive Midfield,"Sep 5, 2001 ",22,['Argentina'],Argentina,Lanús,"1,73",€50k,
,Lautaro Laborie,Defensive Midfield,"Jan 4, 2001 ",23,['Argentina'],Argentina,Santo Tomé,"1,79",€25k,
,Kevin Nickler,Defensive Midfield,"Apr 12, 2001 ",22,['Argentina'],Argentina,San Miguel (Tucumán),"1,64",€25k,CM
,Juan Frías,Defensive Midfield,"Mar 5, 2001 ",23,['Argentina'],Argentina,Guernica,"1,70",€10k,
,Franco Bergés,Defensive Midfield,"Jun 30, 2001 ",22,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,79",-,
,Juan García Pereyra,Defensive Midfield,"Jan 18, 2001 ",23,['Argentina'],Argentina,,"1,73",-,
,Matías Ledesma,Defensive Midfield,"Oct 31, 2001 ",22,['Argentina'],Argentina,,"1,67",-,
,Nahuel Casasola,Defensive Midfield,"Jun 23, 2001 ",22,['Argentina'],Argentina,San Martin,"1,76",-,CM
,Kevin Lencina,Defensive Midfield,"Feb 27, 2001 ",23,['Argentina'],Argentina,Quilmes,"1,68",-,
,Gian Zoratti,Defensive Midfield,"Jan 1, 2001 ",23,['Argentina'],Argentina,Concepción del Uruguay,"1,80",-,CM
,Francisco Lucero,Defensive Midfield,"Mar 18, 2001 ",23,['Argentina'],Argentina,,"1,79",-,
,Agustín Ávalos,Defensive Midfield,"Jun 3, 2001 ",22,['Argentina'],Argentina,Avellaneda,"1,74",-,
,Facundo Giaccone,Defensive Midfield,"May 30, 2001 ",22,['Argentina'],Argentina,Chivilcoy,"1,69",-,CM   RM
21.0,Ezequiel Fernández,Defensive Midfield,"Jul 25, 2002 ",21,['Argentina'],Argentina,San Miguel,"1,70",€9.00m,CM
24.0,David Ayala,Defensive Midfield,"Jul 26, 2002 ",21,['Argentina'],Argentina,Berazategui,"1,75",€3.00m,
,Agustin Baldi,Defensive Midfield,"May 11, 2002 ",21,['Argentina'],Argentina,Bariloche,"1,85",€125k,CB   AM
,Kevin Benítez,Defensive Midfield,"Jan 5, 2002 ",22,['Argentina'],Argentina,Banfield,"1,75",€75k,CB
,Laureano Rodríguez,Defensive Midfield,"Nov 23, 2002 ",21,['Argentina'],Argentina,"San Martín, Mendoza","1,83",€25k,CB   CM
,Santiago Rodríguez,Defensive Midfield,"May 3, 2002 ",21,['Argentina'],Argentina,Buenos Aires,"1,76",€25k,CM   LB
,Franco Zicarelli,Defensive Midfield,"Mar 27, 2002 ",21,"['Argentina', 'Italy']",Argentina,,"1,74",€10k,
,Alan Maciel,Defensive Midfield,"Feb 26, 2002 ",22,['Argentina'],Argentina,,"1,81",-,CM
,Tomás Correa,Defensive Midfield,"Aug 26, 2002 ",21,['Argentina'],Argentina,,"1,85",-,
,Gianfranco Manrique,Defensive Midfield,"Jan 12, 2002 ",22,"['Argentina', 'Italy']",Argentina,,"1,70",-,CB   RB
20.0,Juan Sforza,Defensive Midfield,"Feb 14, 2002 ",22,"['Argentina', 'Italy']",Argentina,Rosario,"1,79",€4.50m,CM
5.0,Samuel Careaga,Defensive Midfield,"Jun 9, 2002 ",21,['Argentina'],Argentina,Avellaneda,"1,78",€150k,
15.0,Patricio Tanda,Defensive Midfield,"Apr 5, 2002 ",21,['Argentina'],Argentina,Lomas de Zamora,"1,77",€100k,
23.0,Brian Quintana,Defensive Midfield,"Jul 8, 2002 ",21,['Argentina'],Argentina,,"1,70",€50k,CM
28.0,Sebastián Sánchez,Defensive Midfield,"Feb 2, 2002 ",22,['Argentina'],Argentina,Flores,"1,74",€25k,CB
,Tiago Cravero,Defensive Midfield,"Oct 3, 2002 ",21,['Argentina'],Argentina,Córdoba,"1,74",€25k,
,Jesús Camaño,Defensive Midfield,"Feb 22, 2002 ",22,['Argentina'],Argentina,,,-,
,Iván Prefacio,Defensive Midfield,"Jan 25, 2002 ",22,['Argentina'],Argentina,,"1,80",-,CM
,Valentino Vitetta,Defensive Midfield,"Dec 15, 2002 ",21,"['Argentina', 'Italy']",Argentina,,"1,79",-,CM
8.0,Máximo Perrone,Defensive Midfield,"Jan 7, 2003 ",21,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,77",€7.50m,CM
5.0,Mateo Tanlongo,Defensive Midfield,"Aug 12, 2003 ",20,"['Argentina', 'Italy']",Argentina,Funes,"1,77",€2.00m,CM
35.0,Benjamín Schamine,Defensive Midfield,"Oct 24, 2003 ",20,['Argentina'],Argentina,La Pampa,"1,78",€150k,CM
,Guillermo Gozalvez,Defensive Midfield,"Mar 5, 2003 ",21,['Argentina'],Argentina,Santa Fe,"1,81",€50k,
4.0,Benjamín Ortíz,Defensive Midfield,"Aug 5, 2003 ",20,['Argentina'],Argentina,,,€25k,CM   CB
,David Puca,Defensive Midfield,"Apr 14, 2003 ",20,['Argentina'],Argentina,Banfield,"1,70",€10k,
,Alejandro Chiavetto,Defensive Midfield,"Jan 1, 2003 ",21,['Argentina'],Argentina,General Pacheco,"1,80",-,
,Alexandro Suárez,Defensive Midfield,"Aug 10, 2003 ",20,['Argentina'],Argentina,,,-,
,Martiniano Sueldo,Defensive Midfield,"Oct 2, 2003 ",20,['Argentina'],Argentina,Villa Carlos Paz,"1,87",-,
20.0,Ignacio Miramón,Defensive Midfield,"Jun 12, 2003 ",20,"['Argentina', 'Italy']",Argentina,Bolívar,"1,73",€3.00m,
36.0,Ariel Gamarra,Defensive Midfield,"Feb 26, 2003 ",21,"['Paraguay', 'Argentina']",Argentina,San Miguel,"1,75",€175k,
,Juan Pablo Córdoba,Defensive Midfield,"Mar 26, 2003 ",20,['Argentina'],Argentina,San Pedro de Jujuy,"1,77",€75k,CB
,Santiago Gauna,Defensive Midfield,"Apr 5, 2003 ",20,['Argentina'],Argentina,Isidro Casanova,"1,68",€25k,
5.0,Benjamín Álvarez,Defensive Midfield,"Sep 17, 2003 ",20,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,83",€10k,
,Juan Cruz Severini,Defensive Midfield,"Apr 2, 2003 ",20,['Argentina'],Argentina,,"1,74",-,CM
,César Bernal,Defensive Midfield,"Mar 5, 2003 ",21,['Argentina'],Argentina,,,-,
,Matías Dieli,Defensive Midfield,"Jan 1, 2003 ",21,['Argentina'],Argentina,,"1,75",-,
5.0,Joaquín Mosqueira,Defensive Midfield,"Nov 1, 2004 ",19,"['Argentina', 'Italy']",Argentina,Rosario,"1,84",€1.50m,CM
,Mateo Seoane,Defensive Midfield,"Feb 9, 2004 ",20,"['Argentina', 'Spain']",Argentina,Vicente López,"1,78",€600k,CM
19.0,Maximiliano González,Defensive Midfield,"May 4, 2004 ",19,['Argentina'],Argentina,Fray Luis Beltrán,"1,84",€500k,CM
,Brahian Guayquinao,Defensive Midfield,"Apr 24, 2004 ",19,['Argentina'],Argentina,Villa Mercedes,,€10k,
30.0,Leonel Vega,Defensive Midfield,"Jan 8, 2004 ",20,['Argentina'],Argentina,Tucumán,"1,76",-,CM
,Francisco Martínez,Defensive Midfield,"Oct 6, 2004 ",19,['Argentina'],Argentina,,"1,77",-,
15.0,Thomás Agustín,Defensive Midfield,"Mar 6, 2004 ",20,['Argentina'],Argentina,Buenos Aires,"1,77",-,CB   RB
17.0,Elián Irala,Defensive Midfield,"Jul 6, 2004 ",19,['Argentina'],Argentina,Castelar,"1,76",€1.00m,
45.0,Mauricio Benítez,Defensive Midfield,"Feb 3, 2004 ",20,['Argentina'],Argentina,Florencio Varela,"1,85",€500k,CM
21.0,David Martínez,Defensive Midfield,"Jun 14, 2004 ",19,['Argentina'],Argentina,Avellaneda,"1,70",€300k,
5.0,Misael Bidondo,Defensive Midfield,"Jan 23, 2004 ",20,['Argentina'],Argentina,,,-,
10.0,Lucas Vázquez,Defensive Midfield,"Jan 15, 2004 ",20,['Argentina'],Argentina,Merlo,"1,71",-,
,Leandro Ilari,Defensive Midfield,"Jul 11, 2004 ",19,['Argentina'],Argentina,,"1,75",-,
10.0,Facundo Martínez,Central Midfield,"Apr 2, 1985 ",38,"['Argentina', 'Ecuador']",Argentina,Buenos Aires,"1,79",€200k,DM   AM
85.0,Tino Costa,Central Midfield,"Jan 9, 1985 ",39,"['Argentina', 'France']",Argentina,Buenos Aires,"1,76",€100k,DM   AM
,Juan Figueroa,Central Midfield,"Oct 7, 1985 ",38,"['Argentina', 'Bolivia']",Argentina,,"1,80",-,CB   DM
5.0,Claudio Amad,Central Midfield,"May 6, 1985 ",38,['Argentina'],Argentina,Comodoro Rivadavia,,-,AM   DM
,Gonzalo Raverta,Central Midfield,"Apr 18, 1985 ",38,['Argentina'],Argentina,La Plata,,-,
,Nicolás Torres,Central Midfield,"Jan 5, 1985 ",39,['Argentina'],Argentina,Buenos Aires,,-,
,Rodrigo Malbernat,Central Midfield,"Aug 6, 1985 ",38,['Argentina'],Argentina,Avellaneda,"1,81",-,
,Roberto Carboni,Central Midfield,"Apr 8, 1985 ",38,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,72",-,LM   RM
,Eduardo Vilce,Central Midfield,"Mar 11, 1985 ",39,['Argentina'],Argentina,Rosario,"1,76",-,
,Cristian Lillo,Central Midfield,"Aug 12, 1985 ",38,['Argentina'],Argentina,Caseros,"1,77",-,
,Leonardo Sartor,Central Midfield,"Apr 6, 1985 ",38,['Argentina'],Argentina,Reconquista,"1,79",-,
,Esteban Sachetti,Central Midfield,"Nov 21, 1985 ",38,"['Argentina', 'Italy']",Argentina,Tucumán,"1,72",-,
,Jorge Medina,Central Midfield,"Jul 3, 1985 ",38,['Argentina'],Argentina,Quilmes,"1,71",-,
7.0,José Sosa,Central Midfield,"Jun 19, 1985 ",38,['Argentina'],Argentina,Carcarañá,"1,79",€200k,AM   DM
,Mauro Bogado,Central Midfield,"May 31, 1985 ",38,"['Argentina', 'Spain']",Argentina,San Martín,"1,70",€10k,RM   DM
,Nico Mignani,Central Midfield,"Jan 25, 1985 ",39,['Argentina'],Argentina,Río Tercero,,-,
,Luis Zeballos,Central Midfield,"Mar 3, 1985 ",39,['Argentina'],Argentina,Los Polvorines,"1,77",-,
,Damián Canuto,Central Midfield,"Apr 17, 1985 ",38,['Argentina'],Argentina,Rosario,"1,80",-,LM
,Facundo Contreras,Central Midfield,"Nov 8, 1985 ",38,['Argentina'],Argentina,Cipolletti,"1,80",-,
,Mathías Caserio,Central Midfield,"Jul 14, 1985 ",38,['Argentina'],Argentina,Rosario,"1,77",-,
,Gerardo Gómez,Central Midfield,"May 17, 1985 ",38,['Argentina'],Argentina,Corrientes,"1,60",-,
,Gabriel Solís,Central Midfield,"Jun 24, 1985 ",38,['Argentina'],Argentina,Salta,"1,77",-,
,Federico Íñiguez,Central Midfield,"Oct 16, 1985 ",38,['Argentina'],Argentina,José Clemente Paz,"1,88",-,
,Juan Manuel Sosa,Central Midfield,"Feb 10, 1985 ",39,['Argentina'],Argentina,Ramos Mejía,"1,85",-,
,Waldo Brandán,Central Midfield,"Jun 1, 1985 ",38,['Argentina'],Argentina,San Miguel de Tucumán,"1,78",-,
,Marcelo Guzmán,Central Midfield,"Feb 16, 1985 ",39,['Argentina'],Argentina,Córdoba,"1,76",-,
,Víctor Ormazabal,Central Midfield,"Apr 2, 1985 ",38,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,79",-,AM   RM
,Pablo Pérez,Central Midfield,"Aug 10, 1985 ",38,['Argentina'],Argentina,Rosario,"1,75",-,RM   AM
,Martín Civit,Central Midfield,"Sep 25, 1985 ",38,['Argentina'],Argentina,Sarandí,"1,73",-,RM   LM
,Cristián Torres,Central Midfield,"Jun 18, 1985 ",38,"['Latvia', 'Argentina']",Argentina,Vicente López,"1,69",-,AM   SS
,Luis Benítez,Central Midfield,"Feb 14, 1985 ",39,['Argentina'],Argentina,Ezpeleta,"1,86",-,SS
,Martín Wagner,Central Midfield,"Jun 15, 1985 ",38,['Argentina'],Argentina,Coronel Suárez,"1,78",-,
,Gonzalo Saucedo,Central Midfield,"Feb 16, 1985 ",39,['Argentina'],Argentina,Corrientes,"1,70",-,
,Hernán Pérez,Central Midfield,"Jul 5, 1985 ",38,['Argentina'],Argentina,Quilmes,,-,
,Fabián Santana,Central Midfield,"Jul 29, 1985 ",38,['Argentina'],Argentina,Hurlingham,"1,80",-,
,Darío González,Central Midfield,"Apr 12, 1985 ",38,['Argentina'],Argentina,Córdoba,"1,69",-,
,Gustavo Colman,Central Midfield,"Apr 19, 1985 ",38,['Argentina'],Argentina,Buenos Aires,"1,75",-,DM   AM
,Simón Ramírez,Central Midfield,"Apr 12, 1985 ",38,['Argentina'],Argentina,Morón,"1,81",-,
33.0,Monteros Paulino,Central Midfield,"Jun 7, 1986 ",37,['Argentina'],Argentina,Chascomús,"1,70",€100k,DM   LW
,Pablo Hernández,Central Midfield,"Oct 24, 1986 ",37,"['Chile', 'Argentina']",Argentina,Tucumán,"1,84",€25k,AM
,Alejandro Rizzo,Central Midfield,"Dec 31, 1986 ",37,['Argentina'],Argentina,San José Feliciano,"1,66",-,
,Marcelo Castellano,Central Midfield,"May 20, 1986 ",37,['Argentina'],Argentina,Inginiero White,"1,80",-,
,Julián Wajnsztejn,Central Midfield,"Apr 23, 1986 ",37,"['Argentina', 'Poland']",Argentina,Buenos Aires,"1,78",-,DM
,Pablo Retamar,Central Midfield,"Aug 4, 1986 ",37,['Argentina'],Argentina,Corrientes,,-,
,Marcelo Vega,Central Midfield,"Sep 16, 1986 ",37,['Argentina'],Argentina,Isidro Casanova,"1,74",-,RM
,Raúl Alberto Speroni,Central Midfield,"Jan 17, 1986 ",38,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,80",-,RM   LM
,Julián Magallanes,Central Midfield,"Mar 20, 1986 ",38,"['Argentina', 'Italy']",Argentina,Casilda,"1,80",-,DM
,Marcos Brítez,Central Midfield,"May 22, 1986 ",37,['Argentina'],Argentina,Buenos Aires,"1,84",-,
,Matías Carabajal,Central Midfield,"Jun 3, 1986 ",37,['Argentina'],Argentina,Fraile Pintado,"1,76",-,
,Sebastian Augusto Brown,Central Midfield,"Jul 4, 1986 ",37,['Argentina'],Argentina,Bernet,,-,
,Franco Quiroga,Central Midfield,"Dec 23, 1986 ",37,['Argentina'],Argentina,Cutral Có,"1,77",-,RB   RM
32.0,Ariel Rojas,Central Midfield,"Jan 16, 1986 ",38,['Argentina'],Argentina,Garín,"1,76",€50k,
,Alejandro Benitez,Central Midfield,"Oct 24, 1986 ",37,['Argentina'],Argentina,Formosa,,-,
,Mauricio Soto,Central Midfield,"Feb 22, 1986 ",38,['Argentina'],Argentina,Berazategui,"1,85",-,
,Daniel Quiroga,Central Midfield,"Oct 15, 1986 ",37,['Argentina'],Argentina,Lujan de Cuyo,"1,70",-,
,Maximiliano Zbrun,Central Midfield,"Oct 9, 1986 ",37,['Argentina'],Argentina,Rafaela,"1,75",-,DM
,Fabricio Poci,Central Midfield,"Apr 10, 1986 ",37,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,82",-,DM
,Emiliano Ronconi,Central Midfield,"Mar 16, 1986 ",38,['Argentina'],Argentina,Gualeguaychú,"1,86",-,
,Leonardo Melián,Central Midfield,"Jan 13, 1986 ",38,['Argentina'],Argentina,Morón,,-,
,Alejandro Faurlín,Central Midfield,"Aug 9, 1986 ",37,"['Argentina', 'Italy']",Argentina,Rosario,"1,85",-,
,Enzo Cappa,Central Midfield,"Feb 4, 1986 ",38,['Argentina'],Argentina,Mendoza,"1,73",-,
,José Luis Villagra,Central Midfield,"Feb 24, 1986 ",38,['Argentina'],Argentina,Villa Maria,"1,75",-,
,Wálter Acevedo,Central Midfield,"Feb 16, 1986 ",38,"['Argentina', 'Spain']",Argentina,San Justo,"1,78",-,AM
,Augusto Fernández,Central Midfield,"Apr 10, 1986 ",37,"['Argentina', 'Italy']",Argentina,Pergamino,"1,77",-,DM   RM
,Gonzalo Castellani,Central Midfield,"Aug 10, 1987 ",36,['Argentina'],Argentina,Buenos Aires,"1,85",€150k,AM   DM
,José Luis Fernández,Central Midfield,"Oct 26, 1987 ",36,['Argentina'],Argentina,Caseros,"1,69",€125k,LM   LB
8.0,Enzo Kalinski,Central Midfield,"Mar 10, 1987 ",37,"['Argentina', 'Poland']",Argentina,Santiago del Estero,"1,84",€50k,DM   AM
,Wálter Busse,Central Midfield,"Mar 3, 1987 ",37,['Argentina'],Argentina,General Güemes,"1,71",€10k,RW   AM
,Emanuel Tamalet,Central Midfield,"Sep 7, 1987 ",36,['Argentina'],Argentina,"Diecisiete de Agosto, Buenos Aires","1,87",-,
,Eduardo Scasserra,Central Midfield,"Sep 22, 1987 ",36,['Argentina'],Argentina,Azul,"1,69",-,RM   RB
,Guido Corteggiano,Central Midfield,"Jun 23, 1987 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,82",-,LB   CB
,Juan Martìn Ulloa,Central Midfield,"Jan 1, 1987 ",37,['Argentina'],Argentina,Villa Constituciòn,,-,DM
,Andrés Colombo,Central Midfield,"Jul 30, 1987 ",36,['Argentina'],Argentina,Rosario,"1,78",-,
,Laureano Tello,Central Midfield,"Jan 23, 1987 ",37,['Argentina'],Argentina,Mar del Plata,"1,70",-,RM   AM
,Alfredo Ramírez,Central Midfield,"Feb 19, 1987 ",37,['Argentina'],Argentina,Santa Fé,"1,84",-,
,Juan Galárraga,Central Midfield,"Jul 2, 1987 ",36,['Argentina'],Argentina,Corrientes,,-,
,Salvador Reynoso,Central Midfield,"Oct 12, 1987 ",36,['Argentina'],Argentina,General Rodríguez,"1,82",-,RM
20.0,Mariano Torres,Central Midfield,"May 19, 1987 ",36,['Argentina'],Argentina,Buenos Aires,"1,82",€150k,DM   AM
11.0,Luciano Aued,Central Midfield,"Mar 1, 1987 ",37,"['Argentina', 'Chile']",Argentina,La Plata,"1,78",€125k,DM   LM
20.0,Federico Cataruozzolo,Central Midfield,"Sep 8, 1987 ",36,"['Argentina', 'Italy']",Argentina,Belén de Escobar,"1,75",€25k,AM
,Javier Monzón,Central Midfield,"Nov 11, 1987 ",36,['Argentina'],Argentina,,,-,
,Juan Cartechini,Central Midfield,"Feb 8, 1987 ",37,['Argentina'],Argentina,San Nicolás (BUE),"1,75",-,
,Gonzalo Rodríguez,Central Midfield,"Oct 29, 1987 ",36,['Argentina'],Argentina,,"1,77",-,
10.0,Lucas Gilardoni,Central Midfield,"Feb 28, 1987 ",37,"['Argentina', 'Spain']",Argentina,Mar del Plata,"1,79",-,
,Damián Eduardo Bicciconti,Central Midfield,"May 20, 1987 ",36,['Argentina'],Argentina,Bahía Blanca,"1,83",-,
,Pedro Cerutti,Central Midfield,"Oct 4, 1987 ",36,['Argentina'],Argentina,Carlos Tejedor,"1,70",-,
,Mario Zaninovic,Central Midfield,"Mar 20, 1987 ",37,"['Argentina', 'Croatia']",Argentina,Presidencia Roque Sáenz Peña,"1,78",-,RM
,Alexis Fernández,Central Midfield,"Jul 8, 1987 ",36,['Argentina'],Argentina,Santa Fé,"1,77",-,
,Emiliano Páez,Central Midfield,"Dec 11, 1987 ",36,['Argentina'],Argentina,Godoy Cruz,"1,70",-,
,Sebastián Battaglia,Central Midfield,"Jun 18, 1987 ",36,"['Argentina', 'Italy']",Argentina,Santa Fe,"1,74",-,
,Rodrigo Acosta,Central Midfield,"Feb 25, 1987 ",37,['Argentina'],Argentina,Entre Ríos,,-,
,Matías Navarrete,Central Midfield,"Mar 19, 1987 ",37,"['Argentina', 'Italy']",Argentina,Capital Federal,"1,73",-,
,Mauricio Yedro,Central Midfield,"Feb 10, 1987 ",37,['Argentina'],Argentina,Las Rosas,"1,70",-,DM
,Mauricio Pedano,Central Midfield,"May 1, 1987 ",36,['Argentina'],Argentina,Cordoba,"1,85",-,
,Lucas Díaz Canevaro,Central Midfield,"Jan 14, 1987 ",37,['Argentina'],Argentina,Concepción,"1,79",-,RB   RM
,Carlos Fondacaro,Central Midfield,"May 21, 1987 ",36,['Argentina'],Argentina,Rosario,"1,65",-,RM
,Santiago Malano,Central Midfield,"Jan 29, 1987 ",37,['Argentina'],Argentina,Mercedes,"1,78",-,AM   SS
,Ariel Cabral,Central Midfield,"Sep 11, 1987 ",36,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,85",-,AM   DM
10.0,Éver Banega,Central Midfield,"Jun 29, 1988 ",35,"['Argentina', 'Spain']",Argentina,Rosario,"1,74",€1.50m,AM   DM
8.0,Luciano Ursino,Central Midfield,"Oct 31, 1988 ",35,"['Bolivia', 'Argentina']",Argentina,Buenos Aires,"1,80",€325k,LM   AM
8.0,Juan Munafo,Central Midfield,"Mar 20, 1988 ",36,"['Argentina', 'Italy']",Argentina,Vicente López,"1,71",€200k,AM   DM
19.0,Matías Ballini,Central Midfield,"Dec 19, 1988 ",35,"['Argentina', 'Italy']",Argentina,Campana,"1,73",€100k,DM   RM
11.0,Matías Muchardi,Central Midfield,"Feb 9, 1988 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,77",€50k,AM   DM
,Gastón González,Central Midfield,"Feb 23, 1988 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,75",€10k,DM
,Federico Martins,Central Midfield,"Dec 24, 1988 ",35,['Argentina'],Argentina,San Justo,,-,
,Jonathan Campo,Central Midfield,"Apr 11, 1988 ",35,['Argentina'],Argentina,Merlo,"1,73",-,
,Hugo Bergese,Central Midfield,"Feb 5, 1988 ",36,"['Argentina', 'Italy']",Argentina,Santa Fé,,-,
,Javier Liendo,Central Midfield,"Apr 2, 1988 ",35,['Argentina'],Argentina,Córdoba,"1,76",-,DM
,Nicolás Di Biase,Central Midfield,"Dec 9, 1988 ",35,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,82",-,DM
,Juan Alberto Mauri,Central Midfield,"Dec 29, 1988 ",35,"['Argentina', 'Italy']",Argentina,Realicó,"1,75",-,DM   RM
,Carlos Vaca,Central Midfield,"May 8, 1988 ",35,['Argentina'],Argentina,Libertador General San Martín (Ledesma),"1,73",-,
