Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Khassa Camara,Defensive Midfield,"Oct 22, 1992 ",31,"['Mauritania', 'France']",France,Châtenay-Malabry,"1,75",-,CM   RB
,Baissama Sankoh,Defensive Midfield,"Mar 20, 1992 ",31,"['Guinea', 'France']",France,Nogent-sur-Marne,"1,80",-,CB   RB
,Dorian Santisteva,Defensive Midfield,"Jan 30, 1992 ",32,['France'],France,Toulouse,"1,83",-,
,Marco da Silva,Defensive Midfield,"Apr 10, 1992 ",31,"['France', 'Portugal']",France,Compiègne,"1,85",-,CM
,Malamine Diarra,Defensive Midfield,"Jan 9, 1992 ",32,"['France', 'Mali']",France,Sarcelles,"1,91",-,CB
,Victor Fuchs,Defensive Midfield,"Jul 10, 1992 ",31,['France'],France,Arcachon,"1,74",-,
,Christopher Missilou,Defensive Midfield,"Jul 18, 1992 ",31,"['Congo', 'France']",France,Auxerre,"1,80",-,
19.0,Geoffrey Kondogbia,Defensive Midfield,"Feb 15, 1993 ",31,"['Central African Republic', 'France']",France,Nemours,"1,88",€15.00m,CM
19.0,Laurent Abergel,Defensive Midfield,"Feb 1, 1993 ",31,['France'],France,Marseille,"1,70",€3.00m,CM   RB
25.0,Jessy Pi,Defensive Midfield,"Sep 24, 1993 ",30,['France'],France,Manosque,"1,79",€400k,CM
8.0,Joachim Eickmayer,Defensive Midfield,"Jan 11, 1993 ",31,['France'],France,Bully-les-Mines,"1,78",€300k,CM
,El-Hadji Ba,Defensive Midfield,"Mar 5, 1993 ",30,"['Mauritania', 'France']",France,Paris,"1,83",€200k,CM   AM
,Kévin Bacconnier,Defensive Midfield,"May 1, 1993 ",30,['France'],France,Marseille,"1,87",€125k,CM   CB
70.0,Réginald Mbu Alidor,Defensive Midfield,"May 19, 1993 ",30,['France'],France,Paris,"1,74",€125k,CM
6.0,Hinsa Gaye,Defensive Midfield,"Sep 6, 1993 ",30,"['France', 'Senegal']",France,Villiers-le-Bel,,-,
,Jordan Aidoud,Defensive Midfield,"Nov 3, 1993 ",30,"['France', 'Algeria']",France,Ermont,"1,84",-,CB
,Yannis Drais,Defensive Midfield,"Nov 8, 1993 ",30,['France'],France,Le Blanc-Mesnil,"1,89",-,CM   CB
,Ugo Madoni,Defensive Midfield,"May 8, 1993 ",30,"['France', 'Italy']",France,Cormeilles-en-Parisis,"1,84",-,CB
,Hugo Connan,Defensive Midfield,"Aug 4, 1993 ",30,['France'],France,Caen,"1,74",-,
,Jason Aquiayi,Defensive Midfield,"Jul 4, 1993 ",30,['France'],France,Nogent-sur-Marne,,-,
20.0,Pierre Lees-Melou,Defensive Midfield,"May 25, 1993 ",30,['France'],France,Langon,"1,85",€7.00m,CM
28.0,David Douline,Defensive Midfield,"May 28, 1993 ",30,['France'],France,Grenoble,"1,81",€700k,CM
21.0,Boubakary Diarra,Defensive Midfield,"Aug 30, 1993 ",30,"['France', 'Mali']",France,Villepinte,"1,87",€325k,CM   LM
8.0,Romain Bayard,Defensive Midfield,"Oct 15, 1993 ",30,['France'],France,Compiègne,"1,67",€200k,CM   RM
24.0,Ousmane Fané,Defensive Midfield,"Dec 13, 1993 ",30,"['France', ""Cote d'Ivoire""]",France,Paris,"1,93",€150k,CB
28.0,Mohamad Sylla,Defensive Midfield,"Dec 1, 1993 ",30,"['France', ""Cote d'Ivoire""]",France,Paris,"1,88",€125k,CM
,Madikaba Doumbia,Defensive Midfield,"Jun 18, 1993 ",30,['France'],France,,"1,89",€25k,CB
,Mamadou Souaré,Defensive Midfield,"Nov 17, 1993 ",30,['France'],France,Lorient,"1,88",-,
,Paul Génissel,Defensive Midfield,"Apr 10, 1993 ",30,['France'],France,Vannes,,-,
,Fatih Ozbahar,Defensive Midfield,"Jan 30, 1993 ",31,"['France', 'Türkiye']",France,Saint-Julien-en-Genevois,,-,
,Davy Hoang,Defensive Midfield,"Jun 26, 1993 ",30,['France'],France,Troyes,,-,CB
,Thomas Valentin,Defensive Midfield,"Jun 22, 1993 ",30,['France'],France,Évreux,"1,74",-,
,Réda Bellahcene,Defensive Midfield,"Jan 21, 1993 ",31,"['Algeria', 'France']",France,Strasbourg,"1,90",-,CM   AM
,Pierre-Antoine Mela,Defensive Midfield,"Oct 26, 1993 ",30,['France'],France,Ajaccio,"1,69",-,CM
22.0,Marvin Soares,Defensive Midfield,"Jun 2, 1993 ",30,['France'],France,Thionville,"1,72",-,RB   LB
,Moussa Simaga,Defensive Midfield,"Jul 19, 1993 ",30,"['France', 'Mali']",France,Troyes,"1,87",-,CM   LM
,William Moudio,Defensive Midfield,"Jun 5, 1993 ",30,['France'],France,Thiais,"1,87",-,
,Hamza Chaib,Defensive Midfield,"Aug 26, 1993 ",30,"['Algeria', 'France']",France,,,-,
,Fabien Dao Castellana,Defensive Midfield,"Jul 28, 1993 ",30,['France'],France,Saint-Raphaël,"1,69",-,CM
,Nakibou Aboubakari,Defensive Midfield,"Mar 10, 1993 ",30,"['Comoros', 'France']",France,Saint-Denis,"1,80",-,CM
,Maxime Darrieux,Defensive Midfield,"Feb 16, 1993 ",31,['France'],France,,"1,91",-,CB
,Hermann Mboa,Defensive Midfield,"Jan 24, 1993 ",31,"['France', 'Cameroon']",France,Paris,,-,CM
6.0,Franck Héry,Defensive Midfield,"Apr 26, 1993 ",30,['France'],France,Guingamp,"1,86",-,CB
,Ilan Boccara,Defensive Midfield,"May 14, 1993 ",30,"['Israel', 'Netherlands']",France,Boulogne-Billancourt,"1,78",-,CM
,Florian Bischoff,Defensive Midfield,"Feb 26, 1993 ",31,['France'],France,Colmar,"1,80",-,CM
,Arkane Mohamed,Defensive Midfield,"Oct 11, 1993 ",30,"['Comoros', 'France']",France,Marseille,,-,CM   CB
,Marvin Luciathe,Defensive Midfield,"Aug 31, 1993 ",30,['France'],France,Livry-Gargan,"1,74",-,CM
,Issa Gorry,Defensive Midfield,"Nov 2, 1993 ",30,['France'],France,Meulan,"1,91",-,CM
22.0,Clément Badin,Defensive Midfield,"May 26, 1993 ",30,['France'],France,Bruges,"1,68",-,CM
,Nakim Youssoufa,Defensive Midfield,"Sep 14, 1993 ",30,"['Comoros', 'France']",France,Marseille,"1,80",-,CM   AM
,Matthias Llambrich,Defensive Midfield,"Feb 6, 1993 ",31,['France'],France,Maisons-Alfort,"1,78",-,
,Joris Ursch,Defensive Midfield,"Jul 8, 1993 ",30,['France'],France,Haguenau,"1,77",-,
,Yacine Hadji,Defensive Midfield,"Mar 9, 1993 ",30,"['Algeria', 'France']",France,Tremblay-en-France,"1,77",-,CB   SS
,Cheikh Bangré,Defensive Midfield,"Nov 2, 1993 ",30,"['France', 'Burkina Faso']",France,Toulouse,"1,83",-,CM   AM
,Jonathan Beaulieu,Defensive Midfield,"Mar 11, 1993 ",30,"['France', 'Portugal']",France,Meudon-la-Forêt,"1,80",-,CM
,Aadil Assana,Defensive Midfield,"Jan 27, 1993 ",31,"['Comoros', 'France']",France,Marignane,"1,76",-,CM
,Rénald Metelus,Defensive Midfield,"Jan 6, 1993 ",31,"['Haiti', 'France']",France,Levallois-Perret,"1,81",-,LM
,Vincent Le Roux,Defensive Midfield,"Jan 19, 1993 ",31,['France'],France,Suresnes,"1,74",-,CM   AM
6.0,Nabil Bentaleb,Defensive Midfield,"Nov 24, 1994 ",29,"['Algeria', 'France']",France,Lille,"1,87",€8.00m,CM   AM
6.0,Victor Lekhal,Defensive Midfield,"Feb 27, 1994 ",30,"['Algeria', 'France']",France,Fécamp,"1,87",€2.00m,CM
94.0,Abdoulaye Touré,Defensive Midfield,"Mar 3, 1994 ",30,"['Guinea', 'France']",France,Nantes,"1,88",€2.00m,CM
22.0,Nuke Mfulu,Defensive Midfield,"Mar 20, 1994 ",29,"['DR Congo', 'France']",France,Poissy,"1,83",€800k,CM
8.0,Steve Lawson,Defensive Midfield,"Aug 8, 1994 ",29,"['Togo', 'France']",France,Levallois-Perret,"1,79",€300k,RB   RM
6.0,Brahim Sabaouni,Defensive Midfield,"May 13, 1994 ",29,"['Morocco', 'France']",France,Lille,"1,84",€225k,CM   RB
36.0,Théo Pierrot,Defensive Midfield,"Jan 1, 1994 ",30,['France'],France,Nancy,"1,84",€150k,CB   CM
,Norbert Gomis,Defensive Midfield,"Aug 31, 1994 ",29,['France'],France,Bondy,,-,
,Alexandre Julian,Defensive Midfield,"Jul 2, 1994 ",29,['France'],France,Seboncourt,,-,
,Louis Dargent,Defensive Midfield,"Feb 23, 1994 ",30,['France'],France,Paris,"1,93",-,
,Alhouseyn Keita,Defensive Midfield,"Nov 19, 1994 ",29,"['France', 'Senegal']",France,,,-,CM
,Florian Galley,Defensive Midfield,"May 26, 1994 ",29,['France'],France,Marseille,"1,73",-,CM
,Valentin Sannier,Defensive Midfield,"Feb 19, 1994 ",30,['France'],France,Épinal,,-,
61.0,Adrien Tamèze,Defensive Midfield,"Feb 4, 1994 ",30,"['Cameroon', 'France']",France,Lille,"1,82",€6.00m,CM   CB
14.0,Tiemoué Bakayoko,Defensive Midfield,"Aug 17, 1994 ",29,"['France', ""Cote d'Ivoire""]",France,Paris,"1,89",€2.00m,CM
8.0,Claude Gonçalves,Defensive Midfield,"Apr 9, 1994 ",29,"['Portugal', 'France']",France,Propriano,"1,74",€1.50m,CM   RB
5.0,Rémy Boissier,Defensive Midfield,"Feb 22, 1994 ",30,['France'],France,Millau,"1,80",€600k,CM   RM
,Kevin Tapoko,Defensive Midfield,"Apr 13, 1994 ",29,"['France', 'Cameroon']",France,Laval,"1,96",€250k,CM
13.0,Bakari Camara,Defensive Midfield,"Jan 4, 1994 ",30,"['Mauritania', 'France']",France,Aulnay-sous-Bois,"1,89",€150k,CM
6.0,Chris Lybohy,Defensive Midfield,"Apr 11, 1994 ",29,"['Niger', 'France']",France,Beauvais,,€100k,AM   CF
,Reedy Ingange,Defensive Midfield,"Apr 21, 1994 ",29,"['France', 'DR Congo']",France,Chartres,"1,77",-,
,Marco Cato,Defensive Midfield,"Feb 4, 1994 ",30,"['France', 'Italy']",France,Saint-Saulve,,-,CM   CB
,Léo Martin,Defensive Midfield,"Mar 8, 1994 ",29,['France'],France,Quimper,"1,85",-,
,Hatmen Reibec,Defensive Midfield,"Jun 12, 1994 ",29,"['France', 'Martinique']",France,Nice,"1,75",-,CM
,Rachid Abdelkrim,Defensive Midfield,"Feb 21, 1994 ",30,"['France', 'Algeria']",France,Arles,,-,
8.0,Mohamed Fadhloun,Defensive Midfield,"Feb 16, 1994 ",30,"['France', 'Tunisia']",France,Le Pont-de-Beauvoisin,"1,88",-,CM
,Samuel Oliveira,Defensive Midfield,"Jun 17, 1994 ",29,"['Portugal', 'France']",France,Paris,"1,78",-,
8.0,Taoufik El Faqyh,Defensive Midfield,"Sep 23, 1994 ",29,"['France', 'Morocco']",France,Bastia,"1,67",-,RB
,Béchir Kablouti,Defensive Midfield,"Nov 3, 1994 ",29,"['France', 'Tunisia']",France,Angoulême,"1,72",-,
,Christophe Hernández,Defensive Midfield,"Jul 23, 1994 ",29,['France'],France,Marseille,"1,72",-,CM
,Rafidine Abdullah,Defensive Midfield,"Jan 15, 1994 ",30,"['Comoros', 'France']",France,Marseille,"1,79",-,CM
,Alexandre Even,Defensive Midfield,"Mar 12, 1994 ",29,['France'],France,Longjumeau,"1,82",-,CM
,Maxime Dupré,Defensive Midfield,"Jul 27, 1994 ",29,['France'],France,Rillieux-la-Pape,"1,68",-,
,Benjamin Louvet,Defensive Midfield,"Jul 15, 1994 ",29,['France'],France,Thiais,,-,CM
,Ismail Dalkiran,Defensive Midfield,"Jan 20, 1994 ",30,['Türkiye'],France,Montfermeil,,-,
,Florian Milla,Defensive Midfield,"Feb 14, 1994 ",30,"['France', 'Cameroon']",France,Saint-Priest-en-Jarez,"1,80",-,CM   LW
,Ricardo Charles,Defensive Midfield,"Dec 21, 1994 ",29,"['France', 'Haiti']",France,Boullante,"1,74",-,
,Alexandre Frade,Defensive Midfield,"Aug 28, 1994 ",29,"['Portugal', 'France']",France,Niort,"1,80",-,CM
,Christopher Lina,Defensive Midfield,"Jan 6, 1994 ",30,"['France', 'DR Congo']",France,Chartres,"1,77",-,
,Grégoire Viricel,Defensive Midfield,"Aug 26, 1994 ",29,['France'],France,Lyon,"1,75",-,
15.0,Ellyes Skhiri,Defensive Midfield,"May 10, 1995 ",28,"['Tunisia', 'France']",France,Lunel,"1,85",€13.00m,CM
26.0,Marco Ilaimaharitra,Defensive Midfield,"Jul 26, 1995 ",28,"['Madagascar', 'France']",France,Mulhouse,"1,78",€2.20m,CM
15.0,Yann Bodiger,Defensive Midfield,"Feb 9, 1995 ",29,['France'],France,Sète,"1,88",€1.00m,CM
6.0,Sessi D'Almeida,Defensive Midfield,"Nov 20, 1995 ",28,"['Benin', 'France']",France,Bordeaux,"1,78",€500k,CM
31.0,Nolan Mbemba,Defensive Midfield,"Feb 19, 1995 ",29,"['Congo', 'France']",France,Amiens,"1,81",€400k,CM
29.0,Edwin Quarshie,Defensive Midfield,"Oct 25, 1995 ",28,"['France', 'Ghana']",France,Rennes,"1,79",€300k,CM
4.0,Alassane Diaby,Defensive Midfield,"Jan 6, 1995 ",29,"['Mali', 'France']",France,Saint-Denis,"1,85",€200k,CB
8.0,Frédéric Injaï,Defensive Midfield,"Nov 9, 1995 ",28,"['France', 'Guinea-Bissau']",France,Paris,"1,96",€150k,CM   CB
5.0,Kubilay Aktaş,Defensive Midfield,"Jan 29, 1995 ",29,"['Türkiye', 'France']",France,Saint-Priest,"1,82",€150k,CM   CB
20.0,Simon Fivet,Defensive Midfield,"May 9, 1995 ",28,['France'],France,Pertuis,,-,CM
25.0,Saïdou Sam,Defensive Midfield,"Feb 4, 1995 ",29,['France'],France,Vernon,"1,80",-,CM
,Omer Bulur,Defensive Midfield,"Jan 2, 1995 ",29,"['France', 'Türkiye']",France,Arnas,"1,77",-,
,Issa Gakou,Defensive Midfield,"Oct 5, 1995 ",28,"['France', 'Senegal']",France,Paris,"1,91",-,CB   CM
8.0,Baptiste Santamaria,Defensive Midfield,"Mar 9, 1995 ",28,['France'],France,Saint-Doulchard,"1,83",€12.00m,CM
4.0,Dylan Louiserre,Defensive Midfield,"Feb 2, 1995 ",29,"['France', 'Guadeloupe']",France,Saint-Aubin,"1,72",€1.20m,CM
,Mickaël Malsa,Defensive Midfield,"Oct 12, 1995 ",28,"['Martinique', 'France']",France,Paris,"1,79",€1.00m,CM
17.0,Maxime Etuin,Defensive Midfield,"Aug 15, 1995 ",28,['France'],France,Quimper,"1,75",€500k,LB
14.0,Romain Basque,Defensive Midfield,"Jun 30, 1995 ",28,['France'],France,Dieppe,"1,81",€350k,CB
,Younès Kaabouni,Defensive Midfield,"May 23, 1995 ",28,"['France', 'Morocco']",France,Bordeaux,"1,80",€300k,CM   AM
28.0,Charles Acolatse,Defensive Midfield,"May 5, 1995 ",28,"['Togo', 'France']",France,Paris,"1,82",€150k,CM   AM
18.0,Omaré Gassama,Defensive Midfield,"Sep 1, 1995 ",28,"['Mauritania', 'France']",France,Tours,"1,80",€150k,CB
,Josué Ntoya,Defensive Midfield,"May 18, 1995 ",28,['France'],France,Paris,"1,91",€10k,CM   AM
,Jérémy Fabre,Defensive Midfield,"Mar 13, 1995 ",28,['France'],France,Decazeville,"1,78",-,CM   RM
28.0,Eddy Debreux,Defensive Midfield,"Aug 28, 1995 ",28,['France'],France,Châtenay-Malabry,,-,CB
5.0,Alexandre Fillon,Defensive Midfield,"Feb 6, 1995 ",29,['France'],France,Thonon-les-Bains,"1,76",-,CM
24.0,Albert Makoubé,Defensive Midfield,"Feb 13, 1995 ",29,"['France', 'Cameroon']",France,,"1,90",-,
,Fapinho Alaza,Defensive Midfield,"Dec 22, 1995 ",28,"['France', 'Togo']",France,,"1,75",-,CB
,Youssouf N'Diaye,Defensive Midfield,"Oct 19, 1995 ",28,"['France', 'Senegal']",France,Lyon,"1,90",-,CM   CB
,Yannick Gbessi,Defensive Midfield,"Dec 16, 1995 ",28,"['France', ""Cote d'Ivoire""]",France,Versailles,"1,78",-,CM
,Hugo Aine,Defensive Midfield,"Dec 11, 1995 ",28,['France'],France,Ajaccio,"1,85",-,CM
14.0,Morgan Mauquit,Defensive Midfield,"Jan 19, 1995 ",29,['France'],France,Amiens,"1,82",-,CM
,Enzo Di Santantonio,Defensive Midfield,"Jul 11, 1995 ",28,"['France', 'Italy']",France,Toulon,"1,79",-,CM
,Mickael Semzuck,Defensive Midfield,"May 5, 1995 ",28,['France'],France,Albertville,"1,71",-,
,Faicel Hanachi,Defensive Midfield,"Jan 17, 1995 ",29,"['France', 'Algeria']",France,Mulhouse,"1,80",-,CM
,Cedric Darmon,Defensive Midfield,"Mar 20, 1995 ",28,['France'],France,Argenteuil,,-,
,Hugo Demory,Defensive Midfield,"Aug 4, 1995 ",28,['France'],France,Saint-Saulve,"1,85",-,CB
,Seïti Touré,Defensive Midfield,"Oct 22, 1995 ",28,"['Guinea', 'France']",France,Tarbes,"1,67",-,CM
,Abdeldjalil Benabdelkader,Defensive Midfield,"May 26, 1995 ",28,"['Algeria', 'France']",France,Saint-Denis,"1,74",-,CB
,Sacha Valéry,Defensive Midfield,"Aug 24, 1995 ",28,['France'],France,Nice,"1,76",-,CM
,Iyad Abdallah,Defensive Midfield,"Nov 16, 1995 ",28,"['Comoros', 'France']",France,Le Mans,"1,72",-,
,Anthony Lavigne,Defensive Midfield,"Dec 1, 1995 ",28,['France'],France,La Ciotat,"1,77",-,RB   LB
,Naïme Dellala,Defensive Midfield,"Jan 18, 1995 ",29,"['France', 'Algeria']",France,Lyon,"1,76",-,
,Gauthier Varez,Defensive Midfield,"Mar 20, 1995 ",28,['France'],France,Beuvry,,-,CM
29.0,Alexis Blin,Defensive Midfield,"Sep 16, 1996 ",27,['France'],France,Le Mans,"1,84",€2.50m,CM   CB
26.0,Mahamé Siby,Defensive Midfield,"Jul 7, 1996 ",27,"['Mali', 'France']",France,Bobigny,"1,92",€750k,CM
17.0,Adama Camara,Defensive Midfield,"Oct 18, 1996 ",27,"['France', 'Mali']",France,Bondy,"1,80",€400k,CM
15.0,Loïc Goujon,Defensive Midfield,"Jan 9, 1996 ",28,['France'],France,Sens,"1,82",€300k,CM   RB
26.0,Yassin Ben Balla,Defensive Midfield,"Feb 24, 1996 ",28,"['France', 'Morocco']",France,Valenciennes,"1,80",€300k,CM   CB
,Aly Ndom,Defensive Midfield,"May 30, 1996 ",27,"['France', 'Senegal']",France,Pontoise,"1,89",€200k,CM   CB
,Alex Wasson,Defensive Midfield,"Oct 6, 1996 ",27,['France'],France,Saint-Quentin,,-,
,Andreas Bianga,Defensive Midfield,"Dec 3, 1996 ",27,"['France', 'England']",France,Lille,"1,78",-,CM
,Riad Ouedraogo,Defensive Midfield,"Jul 17, 1996 ",27,"['France', 'Burkina Faso']",France,Sèvres,"1,96",-,CB
,Arthur Bozon,Defensive Midfield,"Dec 5, 1996 ",27,['France'],France,Annecy,,-,RB   LB
,Dejan Denis Markovic,Defensive Midfield,"Dec 3, 1996 ",27,['Serbia'],France,,,-,
10.0,Julien Charpentier,Defensive Midfield,"Jul 17, 1996 ",27,['France'],France,Romorantin-Lanthenay,"1,73",-,
,Alexis Tahet,Defensive Midfield,"Nov 21, 1996 ",27,['France'],France,,"1,80",-,CM
6.0,Kévin N'Doram,Defensive Midfield,"Jan 22, 1996 ",28,"['France', 'Chad']",France,Saint-Sébastien-sur-Loire,"1,84",€1.50m,CB   CM
6.0,Youssef Aït Bennasser,Defensive Midfield,"Jul 7, 1996 ",27,"['Morocco', 'France']",France,Toul,"1,84",€500k,CM
44.0,Momo Diaby,Defensive Midfield,"Sep 3, 1996 ",27,"['France', ""Cote d'Ivoire""]",France,Grasse,"1,88",€300k,CM
,Valentin Vanbaleghem,Defensive Midfield,"Oct 9, 1996 ",27,['France'],France,Lomme,"1,86",€300k,CM
25.0,Aloïs Confais,Defensive Midfield,"Sep 7, 1996 ",27,['France'],France,Evreux,"1,74",€300k,RB   CM
10.0,Nianankoro Doumbia,Defensive Midfield,"May 23, 1996 ",27,"['Mali', 'France']",France,Tremblay-en-France,"1,81",€100k,CM   AM
,Pierre-Antoine Seghi,Defensive Midfield,"Feb 14, 1996 ",28,['France'],France,Bastia,"1,71",-,
,Amadou Ba,Defensive Midfield,"Mar 13, 1996 ",27,['France'],France,Tourcoing,"1,88",-,CB
,Pierre Houssou,Defensive Midfield,"Dec 18, 1996 ",27,"['France', 'Benin']",France,Cesson-Sévigné,"1,82",-,
6.0,Lorys Fayolle,Defensive Midfield,"Dec 2, 1996 ",27,['France'],France,Saint-Etienne,"1,77",-,CM
,Kévin Dupasquier,Defensive Midfield,"Sep 14, 1996 ",27,['France'],France,Mâcon,,-,CB   RB
23.0,Aboubakar Touré,Defensive Midfield,"Dec 23, 1996 ",27,"['France', ""Cote d'Ivoire""]",France,Massy,"1,93",-,CB   CM
12.0,Christian Gyeboaho,Defensive Midfield,"Dec 16, 1996 ",27,"['France', 'Ghana']",France,Toulouse,"1,94",-,CM   CB
,Jules Bidau,Defensive Midfield,"Jul 30, 1996 ",27,['France'],France,Talence,"1,82",-,CM
,Clément Couvry,Defensive Midfield,"Mar 23, 1996 ",27,['France'],France,Mayenne,"1,76",-,CM   CB
,Lucas Laplace-Palette,Defensive Midfield,"Feb 9, 1996 ",28,['France'],France,Pau,"1,77",-,
,Ramazan Isik,Defensive Midfield,"Mar 2, 1996 ",28,"['France', 'Türkiye']",France,,"1,74",-,CB
,Ibou Cissé,Defensive Midfield,"Nov 2, 1996 ",27,"['France', 'Mali']",France,Massy,"1,73",-,CM   RM
,Valentin Voisin,Defensive Midfield,"Jun 19, 1996 ",27,['France'],France,Cherbourg,"1,81",-,
,Maxence Guerreiro,Defensive Midfield,"Feb 25, 1996 ",28,"['France', 'Portugal']",France,Caen,"1,68",-,CM
,Jules Dafniet,Defensive Midfield,"Jun 10, 1996 ",27,['France'],France,Nantes,,-,CM
22.0,Renald Xhemo,Defensive Midfield,"Jul 24, 1996 ",27,"['Albania', 'France']",France,Briey,"1,81",-,LM
,Kevin Moihedja,Defensive Midfield,"Feb 29, 1996 ",28,"['Comoros', 'France']",France,Le Mans,"1,77",-,LB   CM
,Marwane Asad,Defensive Midfield,"Feb 20, 1996 ",28,"['France', 'Morocco']",France,Mulhouse,"1,74",-,CM
,Bryan Davanture,Defensive Midfield,"May 18, 1996 ",27,['France'],France,Fréjus,"1,88",-,
,Bryan Jean-Baptiste,Defensive Midfield,"Oct 27, 1996 ",27,['France'],France,Paris,"1,82",-,
,Pierre Grébaut,Defensive Midfield,"Jan 21, 1996 ",28,['France'],France,Bousbecque,"1,78",-,CM
,Anthony Decherf,Defensive Midfield,"May 26, 1996 ",27,['France'],France,Haguenau,,-,
,Pierrick Fito,Defensive Midfield,"Jun 1, 1996 ",27,"['France', 'Portugal']",France,Narbonne,"1,75",-,CM
,Erwan Maury,Defensive Midfield,"Jun 16, 1996 ",27,['France'],France,Colmar,"1,83",-,CM
,Luka Mladenovic,Defensive Midfield,"Jun 19, 1996 ",27,"['France', 'Serbia']",France,Saint-Pol-Sur-Mer,"1,90",-,CM   CB
,Corentin Munch,Defensive Midfield,"May 9, 1996 ",27,['France'],France,Obernai,,-,CM
,Ancoub Mze Ali,Defensive Midfield,"Feb 11, 1996 ",28,"['Comoros', 'France']",France,Nizza,"1,73",-,CM   RM
4.0,Ismaël Bennacer,Defensive Midfield,"Dec 1, 1997 ",26,"['Algeria', 'France']",France,Arles,"1,75",€35.00m,AM   CM
29.0,Lucas Tousart,Defensive Midfield,"Apr 29, 1997 ",26,['France'],France,Arras,"1,84",€7.00m,CM
7.0,Yohann Magnin,Defensive Midfield,"Jun 21, 1997 ",26,['France'],France,Clermont-Ferrand,"1,83",€2.50m,
24.0,Jérémy Gélin,Defensive Midfield,"Apr 24, 1997 ",26,['France'],France,Quimper,"1,83",€1.80m,CB   CM
6.0,Teddy Bouriaud,Defensive Midfield,"Jan 3, 1997 ",27,['France'],France,Saint-Herblain,"1,73",€300k,CM
18.0,Mickaël Panos,Defensive Midfield,"Feb 10, 1997 ",27,['France'],France,Orsay,"1,83",€200k,CB   RB
37.0,Mathieu Scalet,Defensive Midfield,"Apr 1, 1997 ",26,"['Poland', 'France']",France,Annemasse,"1,86",€100k,CM
,Elie N'Zeyi,Defensive Midfield,"Oct 17, 1997 ",26,"['France', 'DR Congo']",France,Amiens,"1,85",€50k,CM   AM
,Tewin Dacourt,Defensive Midfield,"Apr 25, 1997 ",26,"['France', 'Guadeloupe']",France,Strasbourg,"1,83",-,CB
,Louis Genty,Defensive Midfield,"Apr 2, 1997 ",26,['France'],France,Toulouse,"1,85",-,CB
,Ousmane Coulibaly,Defensive Midfield,"Jan 24, 1997 ",27,['France'],France,Saint-Denis,,-,
,Zakaria El Khemiri,Defensive Midfield,"Nov 30, 1997 ",26,"['France', 'Morocco']",France,Eaubonne,,-,
22.0,Allan Ramos,Defensive Midfield,"Dec 15, 1997 ",26,"['France', 'Portugal']",France,Champigny-sur-Marne,,-,CB
8.0,Maxime López,Defensive Midfield,"Dec 4, 1997 ",26,"['France', 'Algeria']",France,Marseille,"1,67",€10.00m,CM   AM
27.0,Ibrahima Sissoko,Defensive Midfield,"Oct 27, 1997 ",26,"['Mali', 'France']",France,Meaux,"1,93",€5.00m,CM
42.0,Elisha Owusu,Defensive Midfield,"Nov 7, 1997 ",26,"['Ghana', 'France']",France,Montreuil,"1,82",€2.50m,CM
8.0,Tristan Muyumba,Defensive Midfield,"Mar 7, 1997 ",26,"['France', 'DR Congo']",France,Paris,"1,65",€1.00m,
91.0,Jérémy Corinus,Defensive Midfield,"Mar 16, 1997 ",26,"['Martinique', 'France']",France,Évry,"1,84",€250k,CB
5.0,Alexis Mané,Defensive Midfield,"Apr 30, 1997 ",26,"['France', 'Senegal']",France,La Rochelle,"1,88",€150k,CB
,Yassin Maouche,Defensive Midfield,"Jul 23, 1997 ",26,"['France', 'Algeria']",France,Ambilly,"1,84",€100k,CM   AM
