Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Redouan Boulgroune,Central Midfield,"Aug 30, 1993 ",30,"France, Algeria",France,Le Mans,"1,75",-,AM,France, Algeria,AM,
18.0,Abdelrafik Gérard,Central Midfield,"Jun 8, 1993 ",30,"France, Algeria",France,Ivry-sur-Seine,"1,76",-,AM   LW,France, Algeria,AM,LW
,Philtzgerald Mbaka,Central Midfield,"Jan 24, 1993 ",31,"Congo, France",France,Villepinte,"1,76",-,LM   AM,Congo, France,LM,AM
,Oussama Mrabet,Central Midfield,"Jul 10, 1993 ",30,"France, Tunisia",France,Massy,,-,RM   AM,France, Tunisia,RM,AM
10.0,Paul Pogba,Central Midfield,"Mar 15, 1993 ",30,"France, Guinea",France,Lagny-sur-Marne,"1,91",-,DM   AM,France, Guinea,DM,AM
21.0,Valentin Rongier,Central Midfield,"Dec 7, 1994 ",29,France,France,Macon,"1,72",€18.00m,DM   RB,France,,DM,RB
11.0,Morgan Sanson,Central Midfield,"Aug 18, 1994 ",29,France,France,Saint-Doulchard,"1,80",€7.00m,DM   AM,France,,DM,AM
8.0,Soualiho Meïté,Central Midfield,"Mar 17, 1994 ",29,"France, ""Cote dIvoire""",France,Paris,"1,87",€3.00m,DM   AM,France," ""Cote dIvoire""",DM,AM
6.0,Larry Azouni,Central Midfield,"Mar 23, 1994 ",29,"Tunisia, France",France,Marseille,"1,76",€500k,RB   RM,Tunisia, France,RB,RM
,Réda Rabeï,Central Midfield,"Jul 12, 1994 ",29,"France, Algeria",France,Roubaix,"1,79",€350k,LW   AM,France, Algeria,LW,AM
12.0,Mohamed Ouadah,Central Midfield,"Aug 31, 1994 ",29,"France, Algeria",France,Louviers,"1,75",€300k,AM,France, Algeria,AM,
5.0,Thomas Dasquet,Central Midfield,"Jun 3, 1994 ",29,France,France,Argenteuil,"1,80",€200k,CB,France,,CB,
28.0,Anthony de Freitas,Central Midfield,"May 10, 1994 ",29,France,France,Lyon,"1,79",€50k,LM   RM,France,,LM,RM
,Quentin Grégorio,Central Midfield,"Mar 20, 1994 ",29,France,France,Montpellier,"1,78",-,AM   DM,France,,AM,DM
26.0,Eric Mathieu,Central Midfield,"Nov 19, 1994 ",29,France,France,Pierre-Benite,"1,82",-,DM   AM,France,,DM,AM
19.0,Jocelyn Kola,Central Midfield,"Mar 10, 1994 ",29,"Central African Republic, France",France,Paris,"1,80",-,,Central African Republic, France,,
28.0,Erwann Madihi,Central Midfield,"Jun 2, 1994 ",29,"France, Morocco",France,Strasbourg,"1,80",-,DM,France, Morocco,DM,
,Kevin Monteiro,Central Midfield,"Mar 21, 1994 ",29,France,France,Oyonnax,"1,82",-,AM,France,,AM,
14.0,Benjamin Bourigeaud,Central Midfield,"Jan 14, 1994 ",30,France,France,Calais,"1,78",€18.00m,RM   RW,France,,RM,RW
8.0,Corentin Tolisso,Central Midfield,"Aug 3, 1994 ",29,"France, Togo",France,Tarare,"1,81",€5.00m,DM,France, Togo,DM,
93.0,Haris Belkebla,Central Midfield,"Jan 28, 1994 ",30,"Algeria, France",France,Drancy,"1,77",€2.20m,DM,Algeria, France,DM,
42.0,Sofian El Moudane,Central Midfield,"Mar 16, 1994 ",29,"France, Morocco",France,Saint-Etienne,"1,78",€450k,AM   LM,France, Morocco,AM,LM
18.0,Grégoire Lefebvre,Central Midfield,"May 13, 1994 ",29,France,France,Mont-Saint-Aignan,"1,74",€350k,RB   DM,France,,RB,DM
24.0,Amir Nouri,Central Midfield,"Jul 10, 1994 ",29,"Algeria, France",France,Rillieux-La-Pape,"1,78",€250k,AM   LW,Algeria, France,AM,LW
26.0,Samir Belloumou,Central Midfield,"May 2, 1994 ",29,"France, Algeria",France,Martigues,"1,76",€150k,DM,France, Algeria,DM,
,Pierre Bocquet,Central Midfield,"Nov 3, 1994 ",29,France,France,Montreuil-sur-Mer,"1,80",-,DM,France,,DM,
,Yohann Taisson,Central Midfield,"Sep 21, 1994 ",29,France,France,Paris,"1,86",-,DM   CB,France,,DM,CB
6.0,Mahamadou Diarra,Central Midfield,"Mar 11, 1994 ",29,"France, Mali",France,Saint-Denis,"1,88",-,DM,France, Mali,DM,
27.0,Christopher Makengo,Central Midfield,"Jul 7, 1994 ",29,"France, DR Congo",France,Lyon,"1,82",-,AM   LW,France, DR Congo,AM,LW
,Maxime Junca,Central Midfield,"Mar 23, 1994 ",29,"France, Italy",France,Toulon,"1,75",-,LW,France, Italy,LW,
,Redouane Kerrouche,Central Midfield,"Apr 26, 1994 ",29,"France, Algeria",France,Noisy-le-Sec,"1,84",-,DM,France, Algeria,DM,
,Cyril Dreyer,Central Midfield,"Apr 12, 1994 ",29,France,France,Strasbourg,"1,77",-,,France,,,
,Maxence Medjelled,Central Midfield,"Nov 4, 1994 ",29,"France, Algeria",France,Maubeuge,"1,84",-,DM,France, Algeria,DM,
,Mathieu Blasco,Central Midfield,"Mar 7, 1994 ",29,France,France,Bayonne,,-,,France,,,
20.0,Jean-Baptiste Gérard,Central Midfield,"Dec 21, 1994 ",29,France,France,Amboise,"1,74",-,AM   DM,France,,AM,DM
,Jérémy Quemener,Central Midfield,"Jul 7, 1994 ",29,France,France,Suresnes,"1,64",-,DM,France,,DM,
,Karl Madianga,Central Midfield,"Jan 30, 1994 ",30,"France, Congo",France,Le Mans,"1,72",-,DM   RB,France, Congo,DM,RB
,Louis Malandjou,Central Midfield,"Nov 6, 1994 ",29,France,France,Paris,"1,85",-,DM   LM,France,,DM,LM
,Bedirhan Yilmaz,Central Midfield,"Aug 12, 1994 ",29,Türkiye,France,Bordeaux,,-,,Türkiye,,,
,Steven Dal Molin,Central Midfield,"Jan 21, 1994 ",30,France,France,Montpellier,"1,76",-,RB   CB,France,,RB,CB
,Briac Ménoret,Central Midfield,"Nov 24, 1994 ",29,France,France,Rennes,"1,77",-,,France,,,
,Morgan Kamin,Central Midfield,"Jan 23, 1994 ",30,France,France,Saint-Raphael,"1,75",-,DM   AM,France,,DM,AM
10.0,Romuald Lacazette,Central Midfield,"Jan 3, 1994 ",30,"Saint-Martin, France",France,Paris,"1,75",-,DM,Saint-Martin, France,DM,
25.0,Adrien Rabiot,Central Midfield,"Apr 3, 1995 ",28,France,France,Saint-Maurice,"1,88",€40.00m,DM   LM,France,,DM,LM
54.0,Rémi Walter,Central Midfield,"Apr 26, 1995 ",28,France,France,Essey-les-Nancy,"1,74",€1.80m,DM   LM,France,,DM,LM
8.0,Julien Maggiotti,Central Midfield,"Sep 9, 1995 ",28,France,France,Bastia,"1,86",€900k,AM,France,,AM,
6.0,Quentin Daubin,Central Midfield,"Jul 3, 1995 ",28,France,France,Saint-Nazaire,"1,83",€800k,DM,France,,DM,
8.0,Anthony Belmonte,Central Midfield,"Oct 16, 1995 ",28,France,France,Istres,"1,85",€300k,DM,France,,DM,
26.0,Vincent Koziello,Central Midfield,"Oct 28, 1995 ",28,"France, Poland",France,Grasse,"1,68",€200k,DM,France, Poland,DM,
8.0,Omar Bezzekhami,Central Midfield,"Dec 18, 1995 ",28,"France, Algeria",France,Rouen,"1,72",€150k,,France, Algeria,,
,Mohamadou Sylla,Central Midfield,"Nov 9, 1995 ",28,"France, Canada",France,Paris,"1,80",-,DM,France, Canada,DM,
,Billal Tayebi,Central Midfield,"Aug 11, 1995 ",28,"France, Morocco",France,,"1,80",-,AM,France, Morocco,AM,
,Joffrey Lidouren,Central Midfield,"Jan 17, 1995 ",29,France,France,Plougonvelin,"1,74",-,RW   LW,France,,RW,LW
,Driss Zidane,Central Midfield,"Mar 5, 1995 ",28,"France, Algeria",France,Marseille,"1,87",-,DM   RM,France, Algeria,DM,RM
,Alexandre Frank,Central Midfield,"Aug 1, 1995 ",28,France,France,,"1,77",-,DM,France,,DM,
,Halim Khali,Central Midfield,"Jul 10, 1995 ",28,"France, Morocco",France,Clamart,"1,75",-,AM   RW,France, Morocco,AM,RW
75.0,Seko Fofana,Central Midfield,"May 7, 1995 ",28,"""Cote dIvoire"", France",France,Paris,"1,85",€20.00m,AM   DM,"""Cote dIvoire""", France,AM,DM
8.0,Jessy Benet,Central Midfield,"Jun 24, 1995 ",28,France,France,Le Creusot,"1,86",€1.00m,AM,France,,AM,
25.0,Théo Valls,Central Midfield,"Dec 18, 1995 ",28,France,France,Nimes,"1,78",€900k,DM   LM,France,,DM,LM
28.0,Antonin Bobichon,Central Midfield,"Sep 14, 1995 ",28,France,France,Bagnols-sur-Ceze,"1,78",€600k,AM   DM,France,,AM,DM
14.0,Jonathan Mexique,Central Midfield,"Mar 10, 1995 ",28,"Martinique, France",France,Le Mans,"1,76",€300k,DM,Martinique, France,DM,
16.0,Bryan Nouvier,Central Midfield,"Jun 21, 1995 ",28,France,France,Metz,"1,77",€175k,RW   AM,France,,RW,AM
8.0,Selim Kayacı,Central Midfield,"Mar 20, 1995 ",28,"Türkiye, France",France,Firminy,"1,75",€100k,DM   RB,Türkiye, France,DM,RB
,Wissam Said Soilihi,Central Midfield,"Aug 18, 1995 ",28,"France, Comoros",France,Marseille,,-,,France, Comoros,,
8.0,Benjamin Duvoux,Central Midfield,"May 22, 1995 ",28,France,France,Blois,"1,84",-,DM,France,,DM,
,Toufik Ouadoudi,Central Midfield,"Mar 6, 1995 ",28,"France, Morocco",France,Perpignan,"1,80",-,AM   CF,France, Morocco,AM,CF
,Jacques Coffi,Central Midfield,"Apr 23, 1995 ",28,"France, ""Cote dIvoire""",France,Toulouse,"1,76",-,AM   CF,France," ""Cote dIvoire""",AM,CF
,Yves Nyami,Central Midfield,"Aug 24, 1995 ",28,"DR Congo, France",France,Villeurbanne,"1,73",-,DM,DR Congo, France,DM,
,Ulrich Koutika,Central Midfield,"Jan 26, 1995 ",29,France,France,Montereau-Fault-Yvonne,,-,AM,France,,AM,
,Abdelhak Benaniba,Central Midfield,"Jun 10, 1995 ",28,"France, Algeria",France,Creteil,"1,82",-,DM,France, Algeria,DM,
,Sinan Solak,Central Midfield,"Jun 11, 1995 ",28,"France, Türkiye",France,Bondy,"1,77",-,DM   AM,France, Türkiye,DM,AM
,Sébastien Amoros,Central Midfield,"Jul 2, 1995 ",28,"France, Spain",France,Cannes,"1,76",-,,France, Spain,,
,Nader Bouzenna,Central Midfield,"Apr 17, 1995 ",28,"Algeria, France",France,,,-,AM,Algeria, France,AM,
,Dylan Kambo,Central Midfield,"Nov 11, 1995 ",28,"France, ""Cote dIvoire""",France,Marseille,,-,AM   SS,France," ""Cote dIvoire""",AM,SS
,Thomas Diaby,Central Midfield,"Jan 6, 1995 ",29,"Mali, France",France,Saint-Denis,"1,85",-,DM,Mali, France,DM,
,Adil Azbague,Central Midfield,"Jan 5, 1995 ",29,"Morocco, France",France,Bois-Bernard,"1,87",-,,Morocco, France,,
,Corentin Koçur,Central Midfield,"Oct 17, 1995 ",28,"Belgium, France",France,Tourcoing,"1,81",-,LM   LW,Belgium, France,LM,LW
,Yves Simon Pambou,Central Midfield,"Nov 27, 1995 ",28,"Congo, France",France,Paris,"1,71",-,LM   DM,Congo, France,LM,DM
,Mohamed Labhiri,Central Midfield,"Jan 10, 1995 ",29,"France, Morocco",France,Saint-Germain-en-Laye,"1,74",-,AM   LW,France, Morocco,AM,LW
,İbrahim Coşkun,Central Midfield,"Mar 3, 1995 ",29,"Türkiye, France",France,Amilly,"1,80",-,DM   AM,Türkiye, France,DM,AM
,Adrian Adam,Central Midfield,"Apr 6, 1995 ",28,France,France,Montauban,"1,77",-,,France,,,
91.0,Tanguy Ndombélé,Central Midfield,"Dec 28, 1996 ",27,"France, DR Congo",France,Longjumeau,"1,81",€15.00m,DM   AM,France, DR Congo,DM,AM
15.0,Miguel Crespo,Central Midfield,"Sep 11, 1996 ",27,"Portugal, France",France,Lyon,"1,86",€6.00m,AM   DM,Portugal, France,AM,DM
19.0,Sébastien Salles-Lamonge,Central Midfield,"Jan 28, 1996 ",28,France,France,Tarbes,"1,71",€2.00m,AM   DM,France,,AM,DM
24.0,Malcom Edjouma,Central Midfield,"Oct 8, 1996 ",27,"Morocco, France",France,Toulouse,"1,91",€750k,AM   DM,Morocco, France,AM,DM
8.0,Tidiane Keita,Central Midfield,"Sep 18, 1996 ",27,"France, Guinea",France,Gonesse,"1,80",€400k,DM,France, Guinea,DM,
25.0,Yohan Demoncy,Central Midfield,"Apr 7, 1996 ",27,France,France,Gonesse,,€400k,DM,France,,DM,
21.0,Bryan Alceus,Central Midfield,"Feb 1, 1996 ",28,"Haiti, France",France,Colombes,"1,75",€300k,DM,Haiti, France,DM,
10.0,Pierre Magnon,Central Midfield,"May 9, 1996 ",27,France,France,Saint-Malo,"1,79",€250k,RM,France,,RM,
27.0,Cazim Suljic,Central Midfield,"Oct 29, 1996 ",27,"Bosnia-Herzegovina, France",France,Saint-Priest-en-Jarez,"1,78",€200k,AM   DM,Bosnia-Herzegovina, France,AM,DM
10.0,Martin François,Central Midfield,"Dec 23, 1996 ",27,France,France,Montbeliard,"1,80",€150k,DM,France,,DM,
26.0,Mathieu Leroux,Central Midfield,"Mar 26, 1996 ",27,France,France,Caen,"1,73",€75k,RM,France,,RM,
19.0,Youness Diatta,Central Midfield,"May 20, 1996 ",27,"France, Senegal",France,Toulon,"1,69",€50k,DM,France, Senegal,DM,
,Nicolas Irien,Central Midfield,"Jun 26, 1996 ",27,France,France,Lannion,,-,,France,,,
20.0,Aïssa Laïdouni,Central Midfield,"Dec 13, 1996 ",27,"Tunisia, France",France,Montfermeil,"1,84",€10.00m,AM   DM,Tunisia, France,AM,DM
8.0,Samuel Moutoussamy,Central Midfield,"Aug 12, 1996 ",27,"DR Congo, France",France,Paris,"1,76",€4.00m,DM   LM,DR Congo, France,DM,LM
8.0,James Léa Siliki,Central Midfield,"Jun 12, 1996 ",27,"Cameroon, France",France,Sarcelles,"1,83",€900k,RM   LM,Cameroon, France,RM,LM
8.0,Zinédine Machach,Central Midfield,"Jan 5, 1996 ",28,"France, Morocco",France,Marseille,,€450k,DM   AM,France, Morocco,DM,AM
6.0,Maxime D'Arpino,Central Midfield,"Jun 17, 1996 ",27,France,France,Villeurbanne,"1,75",€400k,DM,France,,DM,
17.0,Bilel Aït Malek,Central Midfield,"Aug 19, 1996 ",27,"Tunisia, France",France,Saint-Denis,"1,74",€350k,LW   AM,Tunisia, France,LW,AM
37.0,Mario-Jason Kikonda,Central Midfield,"Apr 20, 1996 ",27,"France, Angola",France,Le Mans,"1,77",€250k,DM,France, Angola,DM,
,Brahim Konaté,Central Midfield,"Mar 20, 1996 ",27,"France, Mali",France,Montfermeil,"1,83",€200k,,France, Mali,,
21.0,Aly Coulibaly,Central Midfield,"Apr 8, 1996 ",27,"France, Senegal",France,Paris,"1,83",€175k,AM,France, Senegal,AM,
10.0,Thibaut Lemaître,Central Midfield,"Mar 22, 1996 ",27,France,France,Narbonne,"1,70",€100k,DM   AM,France,,DM,AM
17.0,João Teixeira,Central Midfield,"May 7, 1996 ",27,"Portugal, France",France,Forbach,"1,82",€75k,AM,Portugal, France,AM,
,Gloire Antonio,Central Midfield,"Dec 30, 1996 ",27,France,France,Melun,"1,81",-,DM   RM,France,,DM,RM
,Jordan Barbara,Central Midfield,"Apr 5, 1996 ",27,France,France,Lavardac,,-,AM,France,,AM,
,Benti Traoré,Central Midfield,"Apr 29, 1996 ",27,"France, ""Cote dIvoire""",France,Ivry-sur-Seine,"1,75",-,AM,France," ""Cote dIvoire""",AM,
,Utku Dogan,Central Midfield,"Dec 23, 1996 ",27,Türkiye,France,Montreuil,"1,71",-,AM   RM,Türkiye,,AM,RM
,Oualid Mamoun,Central Midfield,"Apr 3, 1996 ",27,"France, Algeria",France,Mantes-la-Jolie,,-,DM,France, Algeria,DM,
,Teddy Chaouche,Central Midfield,"Feb 7, 1996 ",28,"France, Algeria",France,Amiens,"1,75",-,,France, Algeria,,
,Guillaume Kremer,Central Midfield,"Feb 14, 1996 ",28,France,France,Metz,"1,74",-,CB,France,,CB,
,Yacine Bilel Djaou,Central Midfield,"Apr 5, 1996 ",27,"France, Algeria",France,Poitiers,,-,AM,France, Algeria,AM,
,Anthony Gimenes,Central Midfield,"Feb 9, 1996 ",28,France,France,Martigues,"1,74",-,DM   AM,France,,DM,AM
,Eddy Lecygne,Central Midfield,"Aug 6, 1996 ",27,France,France,Pabu,"1,81",-,DM,France,,DM,
,Maxence Parente,Central Midfield,"Apr 10, 1996 ",27,"France, Portugal",France,Grenoble,"1,69",-,AM,France, Portugal,AM,
,Matthieu Amouzou,Central Midfield,"May 17, 1996 ",27,"France, Togo",France,Creteil,"1,68",-,,France, Togo,,
22.0,Mehdi Oumedjeber,Central Midfield,"Jul 10, 1996 ",27,"France, Algeria",France,Roubaix,,-,,France, Algeria,,
,Nabil Dahmani,Central Midfield,"Dec 23, 1996 ",27,"France, Algeria",France,Tourcoing,"1,84",-,AM,France, Algeria,AM,
10.0,Issam Ben Khemis,Central Midfield,"Jan 10, 1996 ",28,"Tunisia, France",France,Paris,"1,76",-,LM   RM,Tunisia, France,LM,RM
,Johan Rotsen,Central Midfield,"Aug 11, 1996 ",27,"Guadeloupe, France",France,Paris,"1,77",-,AM   DM,Guadeloupe, France,AM,DM
,Bryan Mavinzi,Central Midfield,"Sep 16, 1996 ",27,"France, DR Congo",France,Gonesse,"1,76",-,AM,France, DR Congo,AM,
,Yanis Hamzaoui,Central Midfield,"May 1, 1996 ",27,"France, Algeria",France,Sarcelles,"1,80",-,AM   DM,France, Algeria,AM,DM
5.0,Samed Kilic,Central Midfield,"Jan 28, 1996 ",28,"France, Türkiye",France,Pontault-Combault,"1,82",-,RM   AM,France, Türkiye,RM,AM
42.0,Gaius Makouta,Central Midfield,"Jul 25, 1997 ",26,"Congo, France",France,Beaumont,"1,80",€3.00m,AM   DM,Congo, France,AM,DM
66.0,Arnaud Lusamba,Central Midfield,"Jan 4, 1997 ",27,"DR Congo, France",France,Metz,"1,80",€1.50m,AM   LW,DR Congo, France,AM,LW
31.0,Denis Will Poha,Central Midfield,"May 28, 1997 ",26,"France, ""Cote dIvoire""",France,Lannion,"1,74",€600k,DM,France," ""Cote dIvoire""",DM,
10.0,Ryan Ferhaoui,Central Midfield,"May 31, 1997 ",26,"France, Algeria",France,Montpellier,"1,83",€250k,,France, Algeria,,
11.0,Ayoub Ben Mcharek,Central Midfield,"Sep 27, 1997 ",26,"Tunisia, France",France,,"1,85",€200k,AM   DM,Tunisia, France,AM,DM
,Théo Chendri,Central Midfield,"May 27, 1997 ",26,France,France,Merville,,€100k,AM,France,,AM,
,Quentin Leroux,Central Midfield,"Dec 14, 1997 ",26,France,France,Rang-du-Fliers,,-,AM,France,,AM,
,Maténé Diarra,Central Midfield,"Apr 3, 1997 ",26,France,France,Bagnolet,"1,79",-,,France,,,
,Karim Bellahcene,Central Midfield,"May 23, 1997 ",26,"France, Algeria",France,Schiltigheim,"1,85",-,AM   DM,France, Algeria,AM,DM
5.0,Amadou Diakhaté,Central Midfield,"Apr 27, 1997 ",26,France,France,Montpellier,"1,82",-,DM   RB,France,,DM,RB
,Marc Magaddino,Central Midfield,"May 7, 1997 ",26,France,France,Toulon,"1,86",-,,France,,,
29.0,Guillaume Odru,Central Midfield,"May 29, 1997 ",26,France,France,Grenoble,"1,78",-,DM   AM,France,,DM,AM
,Anthony Musenga Mbuebue,Central Midfield,"Nov 11, 1997 ",26,France,France,Tourcoing,"1,72",-,DM,France,,DM,
,Vincent Marchetti,Central Midfield,"Jul 4, 1997 ",26,France,France,Ajaccio,"1,81",€2.00m,DM   AM,France,,DM,AM
8.0,Lorenzo Rajot,Central Midfield,"Oct 13, 1997 ",26,France,France,Saint-Cloud,"1,79",€600k,AM   DM,France,,AM,DM
97.0,Jordan Sebban,Central Midfield,"Jan 6, 1997 ",27,"France, Israel",France,Toulouse,"1,75",€300k,AM   DM,France, Israel,AM,DM
,Louis Perez,Central Midfield,"Jun 11, 1997 ",26,France,France,Saint-Mande,"1,82",€200k,AM   RM,France,,AM,RM
20.0,Alexis Larriere,Central Midfield,"Mar 20, 1997 ",26,France,France,Metz,"1,80",€100k,,France,,,
18.0,Ilyess Jeridi,Central Midfield,"Feb 27, 1997 ",27,"France, Tunisia",France,,,€50k,DM   AM,France, Tunisia,DM,AM
,Amine Chmiti,Central Midfield,"May 20, 1997 ",26,France,France,Compiegne,,-,,France,,,
,Théo Bodet,Central Midfield,"Jun 25, 1997 ",26,France,France,Mont-de-Marsan,"1,74",-,AM   DM,France,,AM,DM
20.0,Matteo Mura,Central Midfield,"Jan 21, 1997 ",27,Italy,France,Paris,"1,73",-,DM   AM,Italy,,DM,AM
,Raphaël Flahaut,Central Midfield,"Sep 12, 1997 ",26,France,France,Saint-Martin-Les-Boulogne,,-,CB,France,,CB,
,Samy Madihi,Central Midfield,N/A ,26,France,France,,,-,RM   LM,France,,RM,LM
,Dilhan Sagun,Central Midfield,"Oct 17, 1997 ",26,"France, Türkiye",France,Roanne,"1,77",-,LB   DM,France, Türkiye,LB,DM
12.0,Valère Pollet,Central Midfield,"Jun 27, 1997 ",26,France,France,Calais,"1,77",-,AM   RM,France,,AM,RM
,Arnaud Guedj,Central Midfield,"Jul 19, 1997 ",26,"France, Senegal",France,Le Mans,"1,74",-,DM,France, Senegal,DM,
,Lucien Alessandri,Central Midfield,"Nov 20, 1997 ",26,"France, Italy",France,Ajaccio,"1,80",-,AM,France, Italy,AM,
8.0,Curtis Yebli,Central Midfield,"Mar 30, 1997 ",26,France,France,Evry,"1,80",-,DM,France,,DM,
,Di Giovanni Nouma Oum,Central Midfield,"Jan 1, 1997 ",27,"France, Cameroon",France,Longjumeau,"1,90",-,AM,France, Cameroon,AM,
,Douti Gbampok,Central Midfield,"Aug 17, 1997 ",26,"France, Togo",France,Nice,"1,85",-,,France, Togo,,
,Brian Chevreuil,Central Midfield,"Feb 26, 1997 ",27,"Haiti, France",France,Paris,"1,76",-,AM   DM,Haiti, France,AM,DM
,Nicolas Bruneel,Central Midfield,"Mar 8, 1997 ",26,France,France,Coudekerque-Branche,"1,78",-,DM,France,,DM,
10.0,Killian Sanson,Central Midfield,"Jun 7, 1997 ",26,France,France,Saint-Doulchard,"1,73",-,DM   AM,France,,DM,AM
,Sofian Belbey,Central Midfield,"Sep 20, 1997 ",26,"France, Algeria",France,Grenoble,"1,74",-,AM,France, Algeria,AM,
,Sidy Sanokho,Central Midfield,"May 8, 1997 ",26,"France, Mali",France,,"1,87",-,,France, Mali,,
29.0,Yoann Martelat,Central Midfield,"Jan 16, 1997 ",27,France,France,Lyon,"1,73",-,AM,France,,AM,
27.0,Jean-Ricner Bellegarde,Central Midfield,"Jun 27, 1998 ",25,"France, Haiti",France,Colombes,"1,72",€15.00m,DM   LM,France, Haiti,DM,LM
17.0,Jean-Victor Makengo,Central Midfield,"Jun 12, 1998 ",25,"France, DR Congo",France,Etampes,"1,77",€8.00m,DM   AM,France, DR Congo,DM,AM
8.0,Hugo Magnetti,Central Midfield,"May 30, 1998 ",25,France,France,Marseille,"1,80",€3.00m,DM,France,,DM,
7.0,Jessy Deminguet,Central Midfield,"Jan 7, 1998 ",26,France,France,Caen,"1,78",€2.00m,DM,France,,DM,
12.0,Kévin Appin,Central Midfield,"Jan 20, 1998 ",26,"Martinique, France",France,Marseille,"1,76",€600k,DM,Martinique, France,DM,
8.0,Mehdi Boudjemaa,Central Midfield,"Apr 7, 1998 ",25,"Algeria, France",France,Cergy,"1,82",€500k,DM,Algeria, France,DM,
8.0,Tom Lebeau,Central Midfield,"Jul 23, 1998 ",25,France,France,Niort,"1,74",€300k,AM   DM,France,,AM,DM
,Naïm Dhib,Central Midfield,"Feb 28, 1998 ",26,"France, Tunisia",France,Lyon,"1,72",€200k,DM,France, Tunisia,DM,
,Yassine El Ouatki,Central Midfield,"Nov 10, 1998 ",25,"France, Morocco",France,,"1,84",€150k,DM,France, Morocco,DM,
18.0,Mady Abonckelet,Central Midfield,"Mar 16, 1998 ",25,"France, Senegal",France,Trappes,"1,80",€75k,,France, Senegal,,
,Tristan Lorgère,Central Midfield,"Apr 3, 1998 ",25,France,France,Quimper,"1,80",-,,France,,,
,Mohamed Bakhayokho,Central Midfield,"Nov 10, 1998 ",25,France,France,,"1,71",-,DM,France,,DM,
,Quentin Darras,Central Midfield,"Jul 23, 1998 ",25,France,France,Cergy-Pontoise,"1,75",-,DM   AM,France,,DM,AM
22.0,Houssem Aouar,Central Midfield,"Jun 30, 1998 ",25,"Algeria, France",France,Lyon,"1,75",€13.00m,AM   LM,Algeria, France,AM,LM
45.0,Mahdi Camara,Central Midfield,"Jun 30, 1998 ",25,"France, The Gambia",France,Martigues,"1,78",€6.00m,DM   AM,France, The Gambia,DM,AM
8.0,Timothé Cognat,Central Midfield,"Jan 25, 1998 ",26,France,France,Arnas,"1,73",€2.80m,AM   RW,France,,AM,RW
8.0,Noah Cadiou,Central Midfield,"Oct 26, 1998 ",25,"France, Guadeloupe",France,Lille,"1,91",€700k,DM   AM,France, Guadeloupe,DM,AM
13.0,Amine Hemia,Central Midfield,"Jan 22, 1998 ",26,"France, Algeria",France,Saumur,"1,78",€500k,AM   DM,France, Algeria,AM,DM
17.0,Nicolas Janvier,Central Midfield,"Aug 11, 1998 ",25,France,France,Saint-Malo,"1,72",€500k,RM   AM,France,,RM,AM
